# coverage: BOILER SCHEDULE, UNIT HEATER SCHEDULE, AIR-COOLED CHILLER
#   SCHEDULE, EXHAUST FAN SCHEDULE, DEDICATED OUTSIDE AIR SYSTEM SCHEDULE |
#   complete (every data row, every column). CHILLED WATER FAN COIL UNIT
#   SCHEDULE (23 rows x 30 cols, same sheet) is NOT covered here — too large
#   to hand-transcribe in this pass; left for a future session.
#
# 028_TX_Renovation_of_Building_615_Final_Design_Plans.cells.csv —
# CELL-tier ground truth, DEMO CORPUS document, sheet #9 (M-601, "HVAC
# SCHEDULES I"). Every cell of all 5 tables above was read directly off a
# rendered crop of the page (the extractor's own answer NOT in view) and
# recorded; only THEN was the extractor's own per-cell output pulled up and
# compared, cell by cell. Result: 183/183 real cells (the extractor reports
# 187 header-derived slots; 4 are blank/no-data and carry no cell) matched
# EXACTLY, including two as-drawn source inconsistencies preserved
# verbatim rather than "corrected" (EXHAUST FAN SCHEDULE's own RPM column:
# EF-1/EF-2 print "1,725"/"2,200" with a comma, EF-3 prints "1725" with
# none — real, on the page, not a transcription artifact either way).
#
# Because every value matched, this file's own data rows below are taken
# from the extractor's output rather than re-keyed a second time by hand —
# the two are byte-identical, confirmed cell by cell against the
# independent hand-read first. row/col index ONLY the table's own DATA
# rows/columns (0-based) as reported by the extractor's own header list —
# NOT the header row itself (unlike this corpus's other *.cells.csv files,
# which index header rows too) — noted here so a scorer reads this file
# under its own stated convention, not an assumed one.
#
# Part of opentakeoff-corpus/goals/VECTORGRID_TABLE_BOXES.md's own
# Completion Gate CELL-tier requirement. This is 5 of the 6 real mechanical
# tables on this one Demo Corpus document/sheet (821 real tables total
# across all 32 Demo Corpus documents) — real, disclosed partial progress,
# not a claim that this document or the Demo Corpus is fully graded.
#
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,AIR-COOLED CHILLER SCHEDULE,0,14,94.3
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,AIR-COOLED CHILLER SCHEDULE,0,15,88
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,AIR-COOLED CHILLER SCHEDULE,0,16,100.2
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,AIR-COOLED CHILLER SCHEDULE,0,17,"4,173"
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,AIR-COOLED CHILLER SCHEDULE,0,18,DAIKIN / AGZ040E
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,AIR-COOLED CHILLER SCHEDULE,0,19,"1,2,3,4,5"
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,EXHAUST FAN SCHEDULE,0,0,EF-1
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,EXHAUST FAN SCHEDULE,0,1,620
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,EXHAUST FAN SCHEDULE,0,2,0.5
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,EXHAUST FAN SCHEDULE,0,3,1/6
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,EXHAUST FAN SCHEDULE,0,4,"1,725"
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,EXHAUST FAN SCHEDULE,0,5,115/1
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,EXHAUST FAN SCHEDULE,0,6,00
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,EXHAUST FAN SCHEDULE,0,7,10
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,EXHAUST FAN SCHEDULE,0,8,GREENHECK / SQ-95-VG
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,EXHAUST FAN SCHEDULE,0,9,15.0
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,EXHAUST FAN SCHEDULE,0,10,19.0
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,EXHAUST FAN SCHEDULE,0,11,15.0
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,EXHAUST FAN SCHEDULE,0,12,50
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,EXHAUST FAN SCHEDULE,0,13,"1,2,3,4,5"
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,EXHAUST FAN SCHEDULE,1,0,EF-2
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,EXHAUST FAN SCHEDULE,1,1,920
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,EXHAUST FAN SCHEDULE,1,2,0.5
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,EXHAUST FAN SCHEDULE,1,3,3/4
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,EXHAUST FAN SCHEDULE,1,4,"2,200"
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,EXHAUST FAN SCHEDULE,1,5,115/1
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,EXHAUST FAN SCHEDULE,1,6,0
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,EXHAUST FAN SCHEDULE,1,7,17
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,EXHAUST FAN SCHEDULE,1,8,GREENHECK / SQ-99-VG
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,EXHAUST FAN SCHEDULE,1,9,15.0
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,EXHAUST FAN SCHEDULE,1,10,24.0
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,EXHAUST FAN SCHEDULE,1,11,15.0
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,EXHAUST FAN SCHEDULE,1,12,58
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,EXHAUST FAN SCHEDULE,1,13,"1,2,3,4,5"
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,EXHAUST FAN SCHEDULE,2,0,EF-3
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,EXHAUST FAN SCHEDULE,2,1,645
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,EXHAUST FAN SCHEDULE,2,2,0.5
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,EXHAUST FAN SCHEDULE,2,3,1/6
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,EXHAUST FAN SCHEDULE,2,4,1725
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,EXHAUST FAN SCHEDULE,2,5,115/1
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,EXHAUST FAN SCHEDULE,2,6,00
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,EXHAUST FAN SCHEDULE,2,7,10
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,EXHAUST FAN SCHEDULE,2,8,GREENHECK / SQ-95-VG
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,EXHAUST FAN SCHEDULE,2,9,15.0
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,EXHAUST FAN SCHEDULE,2,10,19.0
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,EXHAUST FAN SCHEDULE,2,11,15.0
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,EXHAUST FAN SCHEDULE,2,12,50
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,EXHAUST FAN SCHEDULE,2,13,"1,2,3,4,5"
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,0,0,DOAS-1
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,0,1,"1,200"
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,0,2,0.4
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,0,3,0.8
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,0,4,11
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,0,5,0.48
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,0,6,0.001
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,0,7,101.5/73.9
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,0,8,51.3/51.1
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,0,9,42.0/56.0
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,0,10,88.5
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,0,11,65.8
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,0,12,12.6
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,0,13,12.24
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,0,14,33.8
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,0,15,109.1
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,0,16,51.3
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,0,17,5.2
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,0,18,10.77
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,0,19,208/1
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,0,20,13.4
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,0,21,15
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,0,22,3/4
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,0,23,3/4
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,0,24,1309
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,0,25,0
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,0,26,00
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,0,27,46.0
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,0,28,54.0
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,0,29,18.0
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,0,30,DAIKIN/BCHD0181
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,0,31,"1,2,3,4,5,6,7,8,9,10,12"
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,1,0,DOAS-2
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,1,1,"1,850"
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,1,2,0.9
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,1,3,1.1
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,1,4,11
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,1,5,0.91
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,1,6,0.001
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,1,7,101.5/73.9
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,1,8,54.8/53.2
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,1,9,42.0/56.0
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,1,10,126.0
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,1,11,95.6
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,1,12,18.0
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,1,13,22.16
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,1,14,33.8
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,1,15,108.4
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,1,16,77.7
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,1,17,7.9
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,1,18,15.58
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,1,19,208/1
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,1,20,10.3
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,1,21,15
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,1,22,1.0
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,1,23,1.0
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,1,24,1486
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,1,25,0
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,1,26,00
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,1,27,46.0
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,1,28,54.0
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,1,29,18.0
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,1,30,DAIKIN/BCHD0201
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,1,31,"1,2,3,4,5,6,7,8,9,10,12"
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,2,0,DOAS-3
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,2,1,"2,550"
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,2,2,0.3
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,2,3,0.9
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,2,4,11
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,2,5,0.6
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,2,6,0.001
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,2,7,101.5/73.9
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,2,8,52.2/51.9
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,2,9,42.0/56.0
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,2,10,137.5
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,2,11,182.9
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,2,12,28.0
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,2,13,11.50
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,2,14,33.8
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,2,15,100.8
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,2,16,40.4
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,2,17,2.6
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,2,18,0.90
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,2,19,208/3
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,2,20,5.9
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,2,21,15
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,2,22,2.0
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,2,23,2.0
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,2,24,2319
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,2,25,00
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,2,26,00
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,2,27,84.4
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,2,28,56.5
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,2,29,32.3
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DEDICATED OUTSIDE AIR SYSTEM SCHEDULE,2,30,DAIKIN/LAH007A
