# 031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.attrs.csv — ATTRIBUTE-tier ground truth for the ASSEMBLIES goal (mcp/scripts/assemblies-attr-eval.mjs).
#
# Authored from RENDERS (mcp/scripts/render-page-crop.mjs, 2-4x) by reading each table by eye;
# the pipeline's output for these sheets was not consulted. Where render and pipeline later
# differ, the RENDER decides. A key that looks wrong is written up in
# ASSEMBLIES_BUG_CATALOGUE.md, never edited (goals/ASSEMBLIES.md ANTI-GAMING).
# Tables drawn by seed 20260923 (reports/assemblies/01-split.json); transcription: reports/assemblies/key-work/031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.transcription.txt,
# expanded by mcp/scripts/assemblies-key-transcribe.mjs.
#
# Scope: Sheets M-500 (page 71), M-501 (page 72) and AE401 (page 33) of the Harry S. Truman VA warehouse renovation for pandemic preparedness (IMEG), every claimed keyed-family table of this dev document.
#   031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#71 | FAN SCHEDULE | FAN | all 6 printed rows, 4 marks (WHSE-SF1 and WHSE-RF1 print a selection and an operating row each) | render: page 71 crop 1268,108,1732,250 at 3x in 4 tiles (MARK column repeated) and notes crop 1268,355,700,45 at 3x; second read at 4x (crops 1540,185,60,170 and 2408,185,48,170) of every row's CFM and HP
#   031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#71 | STEAM HUMIDIFER SCHEDULE | HUMIDIFIER | all 1 printed row | render: page 71 crop 1320,735,1680,140 at 3x in 4 tiles (MARK column repeated), note in the same tiles; second read at 4x (crop 2488,808,70,25) of the steam flow; whole table re-rendered at 4x with MuPDF (pymupdf get_pixmap on the same crop), re-checking CFM, LAT dewpoint and trap capacity
#   031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#71 | STEAM TO WATER HEAT EXCHANGER SCHEDULE | HEAT_EXCHANGER | all 4 printed rows, 2 marks (each exchanger prints a row per control valve) | render: page 71 crop 1325,890,1675,200 at 3x in 4 tiles (MARK column repeated); second read at 4x (crop 1836,985,58,95) of both units' water EWT; whole table re-rendered at 4x with MuPDF, re-checking both units' GPM, steam PSIG and control valve LBS/HR
#   031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#71 | PUMP SCHEDULE | PUMP | all 4 printed rows | render: page 71 crop 1505,1105,1495,145 at 3x in 4 tiles (MARK column repeated); second read at 4x (crop 1995,1180,58,65) of every row's GPM
#   031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#72 | AIR HANDLING UNIT SCHEDULE | AHU | all 1 printed row | render: page 72 crop 1375,108,1625,108 at 3x in 4 tiles (MARK column repeated); second read at 4x (crop 1845,183,58,22) of the minimum OA; whole table re-rendered at 4x with MuPDF, re-checking supply CFM, heat recovery mark and humidifier mark
#   031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#72 | CHILLED WATER COOLING COIL SCHEDULE | DUCT_MOUNTED_COIL | both printed rows, 1 mark (a selection and an operating row) | render: page 72 crop 1140,228,1860,145 at 3x in 5 tiles (MARK column repeated), note in the same tiles; second read at 4x (crop 2123,300,58,38) of both rows' total capacity; whole table re-rendered at 4x with MuPDF, re-checking both rows' CFM, GPM, EWT and LWT
#   031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#72 | HOT WATER HEATING COIL SCHEDULE | DUCT_MOUNTED_COIL | all 15 printed rows, 14 marks (WHSE-PHC1 prints two identical rows) | render: page 72 crop 1415,615,1585,305 at 3x in 4 tiles (MARK column repeated); second read at 4x (crops 1808,690,58,225 and 2280,690,148,225) of every row's CFM, MBH and GPM
#   031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#72 | ELECTRIC UNIT HEATER SCHEDULE | UNIT_HEATER | all 2 printed rows (a third ruled row is empty) | render: page 72 crop 1745,1578,1255,140 at 3x in 3 tiles (MARK column repeated); second read at 4x (crop 2347,1650,62,40) of both rows' BTUH; whole table re-rendered at 4x with MuPDF, re-checking both rows' CFM, phase, volt and fan HP
#   031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#33 | EQUIPMENT SCHEDULE | FAN | none — AE401's architectural EQUIPMENT SCHEDULE of 12 toilet accessories and appliances; no row is a fan | render: page 33 (AE401) crop 2185,90,440,250 at 3x
# Covered attributes: every attribute of the family's key vocabulary (assemblies-key-transcribe.mjs KEY_ATTRIBUTES),
# one line per instance x attribute. Empty value + note 'not printed' = the table has no such column;
# empty value + note 'blank cell' = the column exists but this row prints nothing. Both score 'invented' if the pipeline fills them.
# A line with an empty tag and attribute keys a claimed table that prints no instance of its family: every value reported from it is invented.
# Not counted: Bracketed SI conversions, fan construction data, efficiencies, air-side temperatures, face data, pressure drops, NPSH, specific gravity, control-valve and trap data, component marks, and every printed column outside the family's key vocabulary (mapped "-", still typed for audit).
# 031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for: 9 table(s), 29 instance(s), 548 keyed attribute value(s) (200 printed, 348 empty), 1 table(s) keyed with no instance of their family
sheet,table_title,tag,family,attribute,value,unit,source_header,note
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#71,FAN SCHEDULE,WHSE-EF2,FAN,building,,,,not printed
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#71,FAN SCHEDULE,WHSE-EF2,FAN,floor,,,LOCATION names a level,blank cell
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#71,FAN SCHEDULE,WHSE-EF2,FAN,area_served,WAREHOUSE,,AREA AND/OR BLDG SERVED,
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#71,FAN SCHEDULE,WHSE-EF2,FAN,qty,1,,FAN / NUMBER OF FANS: fans under the one mark,author's reading of the printed row
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#71,FAN SCHEDULE,WHSE-EF2,FAN,service,FORKLIFT...,,SYSTEM AND/OR SERVICE,
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#71,FAN SCHEDULE,WHSE-EF2,FAN,cfm,1300,cfm,AIR FLOW / CFM,
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#71,FAN SCHEDULE,WHSE-EF2,FAN,esp_in,0.75,in. w.c.,TSP / IN: the static pressure of a stand-alone return or exhaust fan,author's reading of the printed row
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#71,FAN SCHEDULE,WHSE-EF2,FAN,motor_hp,0.334,hp,MOTOR ELECTRICAL / NOMINAL POWER / HP,
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#71,FAN SCHEDULE,WHSE-EF2,FAN,motor_watts,,W,,not printed
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#71,FAN SCHEDULE,WHSE-EF2,FAN,rpm,1200,rpm,FAN / FAN MAX RPM: the fan's speed,author's reading of the printed row
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#71,FAN SCHEDULE,WHSE-EF2,FAN,drive,direct,,FAN / DRIVE,printed 'DIRECT'
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#71,FAN SCHEDULE,WHSE-EF2,FAN,vfd,,,,not printed
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#71,FAN SCHEDULE,WHSE-EF2,FAN,ecm,,,,not printed
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#71,FAN SCHEDULE,WHSE-EF2,FAN,control,VARIABLE,,MOTOR ELECTRICAL / SPEED CONTROL,
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#71,FAN SCHEDULE,WHSE-EF2,FAN,volts,120,V,MOTOR ELECTRICAL / VOLT,
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#71,FAN SCHEDULE,WHSE-EF2,FAN,phase,1,,MOTOR ELECTRICAL / PHASE,
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#71,STEAM HUMIDIFER SCHEDULE,WHSE-SH1,HUMIDIFIER,building,,,,not printed
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#71,STEAM HUMIDIFER SCHEDULE,WHSE-SH1,HUMIDIFIER,floor,,,,not printed
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#71,STEAM HUMIDIFER SCHEDULE,WHSE-SH1,HUMIDIFIER,area_served,,,,not printed
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#71,STEAM HUMIDIFER SCHEDULE,WHSE-SH1,HUMIDIFIER,qty,,,,not printed
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#71,STEAM HUMIDIFER SCHEDULE,WHSE-SH1,HUMIDIFIER,humidifier_type,direct_injection,,HUMIDIFIER TYPE: a dispersion tube fed from a clean steam source,printed 'UNIT-MOUNTED DISPERSION TUBE; SOURCE CLEAN STEAM'; author's reading of the printed row
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#71,STEAM HUMIDIFER SCHEDULE,WHSE-SH1,HUMIDIFIER,capacity_lb_hr,79.2,lb/hr,STEAM / FLOW / LBS/HR,
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#71,STEAM HUMIDIFER SCHEDULE,WHSE-SH1,HUMIDIFIER,eh_kw,,kW,,not printed
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#71,STEAM HUMIDIFER SCHEDULE,WHSE-SH1,HUMIDIFIER,volts,,V,,not printed
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#71,STEAM HUMIDIFER SCHEDULE,WHSE-SH1,HUMIDIFIER,phase,,,,not printed
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#71,STEAM TO WATER HEAT EXCHANGER SCHEDULE,WHSE-HX1,HEAT_EXCHANGER,building,,,,not printed
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#71,STEAM TO WATER HEAT EXCHANGER SCHEDULE,WHSE-HX1,HEAT_EXCHANGER,floor,BASEMENT,,LOCATION names a level,printed 'B1 C11 PIPE BASEMENT'; author's reading of the printed row
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#71,STEAM TO WATER HEAT EXCHANGER SCHEDULE,WHSE-HX1,HEAT_EXCHANGER,area_served,WAREHOUSE,,AREA AND/OR BLDG SERVED,
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#71,STEAM TO WATER HEAT EXCHANGER SCHEDULE,WHSE-HX1,HEAT_EXCHANGER,qty,,,,not printed
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#71,STEAM TO WATER HEAT EXCHANGER SCHEDULE,WHSE-HX1,HEAT_EXCHANGER,hx_type,shell_and_tube,,TYPE,printed 'SHELL & TUBE'
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#71,STEAM TO WATER HEAT EXCHANGER SCHEDULE,WHSE-HX1,HEAT_EXCHANGER,primary_medium,steam,,TABLE TITLE,title printed 'STEAM TO WATER HEAT EXCHANGER SCHEDULE'
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#71,STEAM TO WATER HEAT EXCHANGER SCHEDULE,WHSE-HX1,HEAT_EXCHANGER,secondary_medium,hw,,SYSTEM AND/OR SERVICE,"the water side is REHEAT WATER, heating hot water (the author's reading)"
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#71,STEAM TO WATER HEAT EXCHANGER SCHEDULE,WHSE-HX1,HEAT_EXCHANGER,primary_gpm,,gpm,,not printed
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#71,STEAM TO WATER HEAT EXCHANGER SCHEDULE,WHSE-HX1,HEAT_EXCHANGER,primary_ewt_f,,F,,not printed
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#71,STEAM TO WATER HEAT EXCHANGER SCHEDULE,WHSE-HX1,HEAT_EXCHANGER,primary_lwt_f,,F,,not printed
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#71,STEAM TO WATER HEAT EXCHANGER SCHEDULE,WHSE-HX1,HEAT_EXCHANGER,secondary_gpm,55,gpm,WATER CONDITIONS / FLOW / GPM,
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#71,STEAM TO WATER HEAT EXCHANGER SCHEDULE,WHSE-HX1,HEAT_EXCHANGER,secondary_ewt_f,120,F,WATER CONDITIONS / EWT / °F,
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#71,STEAM TO WATER HEAT EXCHANGER SCHEDULE,WHSE-HX1,HEAT_EXCHANGER,secondary_lwt_f,160,F,WATER CONDITIONS / LWT / °F,
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#71,STEAM TO WATER HEAT EXCHANGER SCHEDULE,WHSE-HX1,HEAT_EXCHANGER,capacity_mbh,,MBH,,not printed
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#71,STEAM TO WATER HEAT EXCHANGER SCHEDULE,WHSE-HX1,HEAT_EXCHANGER,primary_conn_in,,in,,not printed
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#71,STEAM TO WATER HEAT EXCHANGER SCHEDULE,WHSE-HX1,HEAT_EXCHANGER,secondary_conn_in,,in,,not printed
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#71,STEAM TO WATER HEAT EXCHANGER SCHEDULE,WHSE-HX1,HEAT_EXCHANGER,primary_steam_psig,15,psig,STEAM PRESSURE / ENT CONTROL VALVE / PSIG: the supply steam pressure,author's reading of the printed row
