sheet,tag,role,in_table,note
03_FL_HurlburtField_ChildDevCenter.pdf#71,ATU-K1,plan,false,"(N)ATU hexagon labeled 'K1', bottom-left near freezer/cooler duct run; also referenced via a plain 'ATU K1' leader label elsewhere on the same sheet (same unit)."
03_FL_HurlburtField_ChildDevCenter.pdf#71,ATU-K2,plan,false,"(N)ATU hexagon labeled 'K2', center of sheet near lobby; also referenced via a plain 'ATU K2' leader label (same unit)."
03_FL_HurlburtField_ChildDevCenter.pdf#71,CO,plan,false,Circle-glyph 'CO' (carbon monoxide sensor) in the freezer/cooler equipment area; matches General Note 1 'PROVIDE NEW CARBON MONOXIDE SENSORS'. No numeric suffix on this sheet.
03_FL_HurlburtField_ChildDevCenter.pdf#71,DAC-1,plan,false,Hexagon 'DAC/1' next to a rectangular equipment glyph mounted in the wall next to the COMM/111 room (dedicated cooling unit for the comms room).
03_FL_HurlburtField_ChildDevCenter.pdf#71,DCU-1,plan,false,"Hexagon 'DCU/1' next to a rectangular rooftop-unit-style equipment glyph, top-left of sheet."
03_FL_HurlburtField_ChildDevCenter.pdf#71,EF-1,plan,false,"Exhaust-fan hexagon 'EF/1', appears both in the main plan (near BB gridline) and again in the 'KITCHEN HOOD FAN ELEVATION' detail on the same sheet — same physical fan, listed once."
03_FL_HurlburtField_ChildDevCenter.pdf#71,EF-2,plan,false,"Exhaust-fan hexagon 'EF/2', near the lobby."
03_FL_HurlburtField_ChildDevCenter.pdf#71,EF-3,plan,false,Text '(N)EF-3 ON ROOF' with hexagon symbol near the dry storage/kitchen duct run.
03_FL_HurlburtField_ChildDevCenter.pdf#71,ES,plan,false,Boxed 'ES' glyph next to the EF-2 fan (likely an emergency-stop/shutoff switch for the fan); controls device with its own box glyph.
03_FL_HurlburtField_ChildDevCenter.pdf#71,M,plan,false,"Bare 'M' inside a square box (motorized-damper actuator, matches Sheet Note 8 'MOUNT MVD IN VERTICAL DUCT...'); repeated at several duct locations, unnumbered, listed once."
03_FL_HurlburtField_ChildDevCenter.pdf#71,SF-1,plan,false,Hexagon 'SF/1' next to a boxed fan/coil glyph in the freezer/cooler equipment area.
03_FL_HurlburtField_ChildDevCenter.pdf#71,T,plan,false,"Bare 'T' inside a circle (thermostat/sensor symbol), repeated at several ATU locations across the sheet; never individually numbered here, so listed once as a generic/repeatable controls tag."
03_FL_HurlburtField_ChildDevCenter.pdf#72,(E)EAR,plan,false,"Existing exhaust air register, labeled directly on the diffuser symbol with '50 CFM'; occurs once."
03_FL_HurlburtField_ChildDevCenter.pdf#72,"10""Ø CD",plan,false,"Round ceiling diffuser callout, repeatable type/size mark; occurs 6x across the three activity rooms."
03_FL_HurlburtField_ChildDevCenter.pdf#72,"12""x12"" RAR",plan,false,Return air register callout on its grille symbol; occurs once.
03_FL_HurlburtField_ChildDevCenter.pdf#72,"16""x16"" RAR",plan,false,Return air register callout on its grille symbol; occurs 2x (two different rooms).
03_FL_HurlburtField_ChildDevCenter.pdf#72,"8""Ø CD",plan,false,"Round ceiling diffuser callout (size+type on the diffuser symbol), '85 CFM'; occurs once, distinct size from the 10"" ones below."
03_FL_HurlburtField_ChildDevCenter.pdf#72,ATU-L,plan,false,"Unique air terminal unit instance, boxed '(N)ATU / L' callout on the actual box symbol plus a duplicate plain-text 'ATU L' leader near its thermostat -- same single physical unit, count once."
03_FL_HurlburtField_ChildDevCenter.pdf#72,ATU-M,plan,false,"Unique ATU instance, boxed '(N)ATU / M' + duplicate 'ATU M' label near its thermostat -- same physical unit, count once."
03_FL_HurlburtField_ChildDevCenter.pdf#72,ATU-N,plan,false,"Unique ATU instance, boxed '(N)ATU / N' + duplicate 'ATU N' label near its thermostat -- same physical unit, count once."
03_FL_HurlburtField_ChildDevCenter.pdf#73,(E)ACC-1,plan,false,"Rectangle glyph (existing air-cooled condensing unit) labeled (E)ACC-1, fed by (E) 3"" CHWS/CHWR piping at far right of sheet. Unique instance."
03_FL_HurlburtField_ChildDevCenter.pdf#73,(E)ATU-1,plan,false,"Hexagon glyph labeled (E)ATU / 1 in the Multipurpose room (E147), on 3/4"" HWS/HWR branch. Unique instance mark."
03_FL_HurlburtField_ChildDevCenter.pdf#73,(E)ATU-2,plan,false,"Hexagon glyph in row of Activity Area rooms E126 etc, top of building. Unique instance."
03_FL_HurlburtField_ChildDevCenter.pdf#73,(E)ATU-3,plan,false,"Hexagon glyph, next room over from ATU-2 in same row (Activity Area 8, E129). Unique instance."
03_FL_HurlburtField_ChildDevCenter.pdf#73,(E)ATU-4,plan,false,"Hexagon glyph, Activity Area 9 (E133/E134) row. Unique instance."
03_FL_HurlburtField_ChildDevCenter.pdf#73,(E)ATU-5,plan,false,"Hexagon glyph, Activity Area 10 (E134). Unique instance."
03_FL_HurlburtField_ChildDevCenter.pdf#73,(E)ATU-6,plan,false,"Hexagon glyph, Activity Area 11 (E138). Unique instance."
03_FL_HurlburtField_ChildDevCenter.pdf#73,(E)ATU-7,plan,false,"Hexagon glyph, Activity Area 11/12 boundary (E138/E141). Unique instance."
03_FL_HurlburtField_ChildDevCenter.pdf#73,(E)ATU-8,plan,false,"Hexagon glyph, rightmost Activity Area 12 (E141). Unique instance."
03_FL_HurlburtField_ChildDevCenter.pdf#73,(E)ATU-A,plan,false,"Hexagon glyph labeled (E)ATU / A, near Activity Area 4 (E171). Unique instance."
03_FL_HurlburtField_ChildDevCenter.pdf#73,(E)ATU-B,plan,false,"Hexagon glyph labeled (E)ATU / B, near Activity Area 6 (E176). Unique instance."
03_FL_HurlburtField_ChildDevCenter.pdf#73,(E)ATU-C,plan,false,"Hexagon glyph labeled (E)ATU / C, near Activity Area 6 (E179). Unique instance."
03_FL_HurlburtField_ChildDevCenter.pdf#73,(E)ATU-D,plan,false,"Hexagon glyph labeled (E)ATU / D, near Multipurpose room E159. Unique instance."
03_FL_HurlburtField_ChildDevCenter.pdf#73,(E)ATU-E,plan,false,"Hexagon glyph labeled (E)ATU / E, near Central Storage E115. Unique instance."
03_FL_HurlburtField_ChildDevCenter.pdf#73,ACC-2,plan,false,Hexagon glyph labeled ACC / 2 next to a 4-circle compressor/condenser icon at building's south-west corner. Unique instance.
03_FL_HurlburtField_ChildDevCenter.pdf#73,AHU-2,plan,false,"Hexagon glyph labeled AHU / 2 in Mech room 155, on 1-1/4"" HWS/HWR piping. Unique instance mark (numeral 2 implies AHU-1 exists elsewhere in the set, not shown/labeled on this sheet)."
03_FL_HurlburtField_ChildDevCenter.pdf#74,ATU-C,plan,false,"(E)ATU hexagon 'C', bottom of sheet near STOR/121."
03_FL_HurlburtField_ChildDevCenter.pdf#74,ATU-F,plan,false,"(E)ATU hexagon 'F', near LOBBY/102."
03_FL_HurlburtField_ChildDevCenter.pdf#74,ATU-G,plan,false,"(E)ATU hexagon 'G', near DIRECTOR/104."
03_FL_HurlburtField_ChildDevCenter.pdf#74,ATU-H,plan,false,"(E)ATU hexagon 'H', near WARE WASH/119."
03_FL_HurlburtField_ChildDevCenter.pdf#74,ATU-I,plan,false,"(N)ATU hexagon 'I', near Conference Area/108 — this is the same unit referenced by a bare 'ATU I' leader label (no glyph) on page 71; here it has its own drawn hexagon."
03_FL_HurlburtField_ChildDevCenter.pdf#74,ATU-J,plan,false,"(N)ATU hexagon 'J', near office 109/110."
03_FL_HurlburtField_ChildDevCenter.pdf#74,ATU-K1,plan,false,"(N)ATU hexagon 'K1', near CART/122."
03_FL_HurlburtField_ChildDevCenter.pdf#74,ATU-K2,plan,false,"(N)ATU hexagon 'K2', near Dry Stor/118."
03_FL_HurlburtField_ChildDevCenter.pdf#74,DAC-1,plan,false,Hexagon 'DAC/1' next to equipment glyph by COMM/111; matches Sheet Note 2 ('ROUTE CONDENSATE LINE FROM DAC-1 ABOVE CEILING...').
03_FL_HurlburtField_ChildDevCenter.pdf#74,DCU-1,plan,false,Hexagon 'DCU/1' at top-left next to the 'S.S. ENCLOSURE' equipment glyph; matches Sheet Note 1 (freezer/cooler evaporator refrigerant piping enclosure).
03_FL_HurlburtField_ChildDevCenter.pdf#74,M,plan,false,"Bare 'M' inside a circle (motor/valve actuator symbol) near bottom-left of the piping run; unnumbered, generic controls tag."
03_FL_HurlburtField_ChildDevCenter.pdf#76,"(E)36""x72""OAL",plan,false,"Existing outside air louver, labeled with size directly next to its symbol, '2495 CFM'; occurs once."
03_FL_HurlburtField_ChildDevCenter.pdf#76,ACC-2,plan,false,"Unique air-cooled condenser/chiller instance, hexagon tag reading 'ACC' over '2' next to the large 4-fan condenser box in the Enlarged Mechanical Yard view; occurs once. Pipeline hint did not report this family at all (false negative)."
03_FL_HurlburtField_ChildDevCenter.pdf#76,AFMS,plan,false,"Air Flow Measuring Station, boxed label directly on its duct symbol near the outside air louver; occurs once."
03_FL_HurlburtField_ChildDevCenter.pdf#76,AHU-2,plan,false,"Unique air handling unit instance, hexagon tag reading 'AHU' over '2' drawn directly on/beside the AHU box symbol; appears in both the Enlarged Mechanical Room plan and the Enlarged Mechanical Room Piping Plan (same physical unit, count once)."
03_FL_HurlburtField_ChildDevCenter.pdf#76,F,plan,false,Small boxed 'F' symbol on the return duct penetrating the mechanical-room wall -- fire damper glyph; occurs once.
03_FL_HurlburtField_ChildDevCenter.pdf#76,M,plan,false,Small boxed 'M' symbol on the duct downstream of the AFMS -- motorized-damper/actuator glyph; occurs once.
03_FL_HurlburtField_ChildDevCenter.pdf#76,VFD,plan,false,"Variable Frequency Drive, boxed label on its equipment symbol; appears in both the mechanical-room plan and the piping plan (same physical unit, count once)."
03_FL_HurlburtField_ChildDevCenter.pdf#77,(E)CHW ET-1,plan,false,"Text-labeled '(E)CHW ET-1' with leader to a second, separate circular tank glyph (existing chilled-water expansion tank, distinct unit from ET-1); appears in both views."
03_FL_HurlburtField_ChildDevCenter.pdf#77,(E)CHWP-1,plan,false,Text-labeled '(E)CHWP-1' with leader to a pump glyph (existing chilled-water pump); appears in both views.
03_FL_HurlburtField_ChildDevCenter.pdf#77,AFMS,plan,false,Boxed 'AFMS' glyph (air-flow measuring station) with leader into the AHU intake duct; appears in view 1.
03_FL_HurlburtField_ChildDevCenter.pdf#77,AHU-1,plan,false,"Hexagon 'AHU/1' on the large air-handling-unit glyph, both in the plan view (view 1) and the piping-plan view (view 2 of the same room) — same physical unit, listed once. (A separate small hexagon '2' next to it is a keynote bubble, not part of the tag.)"
03_FL_HurlburtField_ChildDevCenter.pdf#77,AS-1,plan,false,Hexagon 'AS/1' (air separator) next to a circular tank/separator glyph; appears in both views.
03_FL_HurlburtField_ChildDevCenter.pdf#77,B-1,plan,false,Hexagon 'B/1' (boiler) on the large boiler-body glyph with flue/intake piping; appears in both views (top-right).
03_FL_HurlburtField_ChildDevCenter.pdf#77,BP-1,plan,false,Hexagon 'BP-1' (boiler pump) next to a pump glyph; clearly visible in the piping-plan view (view 2).
03_FL_HurlburtField_ChildDevCenter.pdf#77,CO,plan,false,"Circle-glyph 'CO' (carbon monoxide sensor) near the louver/floor drain at bottom-left of the room; appears in both views, no numeric suffix."
03_FL_HurlburtField_ChildDevCenter.pdf#77,DDC,plan,false,Boxed 'DDC' glyph (direct digital control panel) at left side of the room; appears in both views.
03_FL_HurlburtField_ChildDevCenter.pdf#77,EF-4,plan,false,"Text '(E)EF-4 ON ROOF' with leader into the room's duct connection (existing roof exhaust fan, equipment itself is on the roof, not this room); appears in both views."
03_FL_HurlburtField_ChildDevCenter.pdf#77,ET-1,plan,false,Hexagon 'ET/1' (hot-water expansion tank) next to a circular tank glyph; appears in both views.
03_FL_HurlburtField_ChildDevCenter.pdf#77,HWP-1,plan,false,Hexagon 'HWP/1' (hot water pump) next to a pump glyph; appears in both views of the mechanical room.
03_FL_HurlburtField_ChildDevCenter.pdf#77,VFD,plan,false,Boxed 'VFD' glyph (variable frequency drive) below the DDC box; appears in both views.
03_FL_HurlburtField_ChildDevCenter.pdf#93,(E)A,plan,false,"Existing electrical panel 'A', drawn with the standard panelboard rectangle/hatch symbol (dashed = existing, to remain) in the Mech room; unique instance."
03_FL_HurlburtField_ChildDevCenter.pdf#93,(E)EP,plan,false,"Existing panel 'EP', same panelboard symbol, next to room 'STOR 121'; unique instance."
03_FL_HurlburtField_ChildDevCenter.pdf#93,(E)LP2,plan,false,"Existing lighting panel 'LP2', same panelboard symbol, near the building corner; unique instance."
03_FL_HurlburtField_ChildDevCenter.pdf#94,(E)ATU-F,plan,false,"Hexagon 'existing' ATU tag, right side, dashed/existing-style equipment outline."
03_FL_HurlburtField_ChildDevCenter.pdf#94,(E)ATU-G,plan,false,"Hexagon 'existing' ATU tag, upper-right area, dashed/existing-style equipment outline."
03_FL_HurlburtField_ChildDevCenter.pdf#94,(E)ATU-H,plan,false,"Hexagon 'existing' ATU tag, lower-center-right, leader to a small unit."
03_FL_HurlburtField_ChildDevCenter.pdf#94,(N)ATU-I,plan,false,"Hexagon 'new' Air Terminal Unit tag, upper-center, leader to a ceiling unit; circuit 2P2:12. A separate generic circle labeled 'J' (junction box) sits nearby and is not part of this tag."
03_FL_HurlburtField_ChildDevCenter.pdf#94,(N)ATU-J,plan,false,"Hexagon 'new' ATU tag, center, leader to a ceiling unit near MD-1 (first instance)."
03_FL_HurlburtField_ChildDevCenter.pdf#94,(N)ATU-K1,plan,false,"Hexagon 'new' ATU tag, lower-center, leader to a small unit near a junction circle."
03_FL_HurlburtField_ChildDevCenter.pdf#94,(N)ATU-K2,plan,false,"Hexagon 'new' ATU tag, right-center, leader to the fan/junction cluster next to EF-3."
03_FL_HurlburtField_ChildDevCenter.pdf#94,DAC-1,plan,false,"Hexagon tag, mid-left room, near a wall-mounted disconnect box. Single occurrence."
03_FL_HurlburtField_ChildDevCenter.pdf#94,DCU-1,plan,false,"Hexagon tag, top-left of plan, wall-mounted device with flexible whip/disconnect leader. Single occurrence."
03_FL_HurlburtField_ChildDevCenter.pdf#94,EF-1,plan,false,"Hexagon tag (exhaust fan), left-center, near kitchen-equipment bank. Single occurrence."
03_FL_HurlburtField_ChildDevCenter.pdf#94,EF-2,plan,false,"Hexagon tag, center-right, leader to a round fan symbol on circuit 2KP:40; a separate square 'ES' device box sits next to the same fan (kept out of the tag list — see notes)."
03_FL_HurlburtField_ChildDevCenter.pdf#94,EF-3,plan,false,"Hexagon tag, center, leader to a round fan symbol near circuit 2KP:32. Single occurrence."
03_FL_HurlburtField_ChildDevCenter.pdf#94,EQ-2,plan,false,"Repeatable type mark: same literal 'EQ/2' hexagon drawn twice, over two adjacent baseboard-type units in the lower rooms (each with its own 'M' motor glyph and circuit tag 2KP:36 / 2KP:38) — listed once per rules."
03_FL_HurlburtField_ChildDevCenter.pdf#94,MD-1,plan,false,"Repeatable type mark: same literal 'MD/1' hexagon drawn twice at two different locations (one near EF-3/K2 cluster, one lower near SF-1) — listed once per rules."
03_FL_HurlburtField_ChildDevCenter.pdf#94,SF-1,plan,false,"Hexagon tag (supply fan), lower-left room, adjacent to a fan/damper glyph on circuit 2KP:26,28,30. Single occurrence."
03_FL_HurlburtField_ChildDevCenter.pdf#96,(E)CHWP-1,plan,false,"Trapezoid/hexagon tag '(E)CHWP' over '1' (existing chilled water pump) next to pump/motor box symbol, Mech Room 144 plan. Unique instance."
03_FL_HurlburtField_ChildDevCenter.pdf#96,(E)DP1,plan,false,"Disconnect-switch box glyph labeled '(E)DP1' (existing distribution panel 1), Mech Room 144 plan. Distinct from the '(E)DP1:nn' circuit-reference call-outs elsewhere on the sheet, which were excluded as circuit references, not equipment tags."
03_FL_HurlburtField_ChildDevCenter.pdf#96,(E)L,plan,false,"Disconnect-switch box glyph (rectangle+diagonal slash) labeled '(E)L' (existing lighting panel feed), Mech Room 144 plan, in a vertical row of three switch symbols."
03_FL_HurlburtField_ChildDevCenter.pdf#96,(E)LP2,plan,false,"Dashed box glyph labeled '(E)LP2' (existing lighting panel 2), Mech Room 155 plan."
03_FL_HurlburtField_ChildDevCenter.pdf#96,(E)P,plan,false,"Disconnect-switch box glyph labeled '(E)P' (existing power panel feed), Mech Room 144 plan, third of the same vertical row of switches as (E)L/(E)DP1."
03_FL_HurlburtField_ChildDevCenter.pdf#96,(N)ATU-L,plan,false,"Hexagon tag '(N)ATU' over 'L' with leader/arrow to an unlabeled fan-in-box equipment glyph (new air turnover unit), Enlarged Electrical New Work Power Plan B (view 1). Unique instance."
03_FL_HurlburtField_ChildDevCenter.pdf#96,(N)ATU-M,plan,false,"Hexagon tag '(N)ATU' over 'M' with leader to a fan-in-box glyph, Power Plan B. Unique instance."
03_FL_HurlburtField_ChildDevCenter.pdf#96,(N)ATU-N,plan,false,"Hexagon tag '(N)ATU' over 'N' with leader to a fan-in-box glyph, Power Plan B. Unique instance."
03_FL_HurlburtField_ChildDevCenter.pdf#96,AHU-1,plan,false,"Hexagon tag 'AHU' over '1' next to air handling unit box symbol, Mech Room 144 plan (view 2). Unique instance."
03_FL_HurlburtField_ChildDevCenter.pdf#96,AHU-2,plan,false,"Hexagon tag 'AHU' over '2' next to air handling unit box symbol, Mech Room 155 plan (view 3). Unique instance."
03_FL_HurlburtField_ChildDevCenter.pdf#96,B-1,plan,false,"Hexagon tag 'B' over '1' (boiler) next to gas-fired boiler box symbol with fan icon, Mech Room 144 plan. Unique instance."
03_FL_HurlburtField_ChildDevCenter.pdf#96,DDC,plan,false,"Circle-with-slash device glyph labeled 'DDC' (direct digital controller), Mech Room 144 plan."
03_FL_HurlburtField_ChildDevCenter.pdf#96,FACP,plan,false,"Box glyph labeled 'FACP' (Fire Alarm Control Panel), Mech Room 155 plan. Single physical panel, no numeric suffix needed."
03_FL_HurlburtField_ChildDevCenter.pdf#96,HWP-1,plan,false,"Hexagon tag 'HWP' over '1' (hot water pump) next to pump/motor box symbol, Mech Room 144 plan. Unique instance."
03_FL_HurlburtField_ChildDevCenter.pdf#96,MD-2,plan,false,"Hexagon tag 'MD' over '2' (motorized damper) next to motor/damper symbol, Mech Room 155 plan. Unique instance. Matches pipeline hint."
03_FL_HurlburtField_ChildDevCenter.pdf#96,MD-3,plan,false,"Hexagon tag 'MD' over '3' next to motor/damper symbol, Mech Room 144 plan. Unique instance. Matches pipeline hint."
03_FL_HurlburtField_ChildDevCenter.pdf#96,VFD,plan,false,"Box glyph labeled 'VFD' (variable frequency drive) drawn twice — once in Mech Room 155 plan, once in Mech Room 144 plan. Same literal label on two distinct physical drives, so treated as one repeatable type tag per the rules, listed once."
