sheet,tag,role,in_table,note
013_MO_T2523_01_Replace_Boilers_Phase_2_Building_29.pdf#26,ASP-004,plan,false,"Air separator symbol; rotated label '004','-','ASP' reads ASP-004."
013_MO_T2523_01_Replace_Boilers_Phase_2_Building_29.pdf#26,B-001,plan,false,"Boiler 1 of 6, each with its own power/breaker connection shown."
013_MO_T2523_01_Replace_Boilers_Phase_2_Building_29.pdf#26,B-002,plan,false,Boiler 2 of 6.
013_MO_T2523_01_Replace_Boilers_Phase_2_Building_29.pdf#26,B-003,plan,false,Boiler 3 of 6.
013_MO_T2523_01_Replace_Boilers_Phase_2_Building_29.pdf#26,B-004,plan,false,Boiler 4 of 6.
013_MO_T2523_01_Replace_Boilers_Phase_2_Building_29.pdf#26,B-005,plan,false,Boiler 5 of 6 (existing).
013_MO_T2523_01_Replace_Boilers_Phase_2_Building_29.pdf#26,B-006,plan,false,Boiler 6 of 6 (existing).
013_MO_T2523_01_Replace_Boilers_Phase_2_Building_29.pdf#26,BAS,plan,false,"Repeatable type mark: two identical bracket-shaped BAS (building-automation-system) device symbols near the roof curb; same literal tag, listed once per rules."
013_MO_T2523_01_Replace_Boilers_Phase_2_Building_29.pdf#26,C1MCC,plan,false,"Existing motor-control-center panel, drawn as a rectangle box glyph labeled 'PANEL C1MCC' near the BAS devices; the same panel identifier is repeated as an '(EXIST) 480V/3PH C1MCC' power-source annotation under each of the 4 new boiler breakers -- same physical panel, counted once. A related note 'C1MCC-26 (NEW)' names a specific new breaker/circuit within this panel for the pump feed; treated as a circuit-reference annotation rather than a separate equipment tag."
013_MO_T2523_01_Replace_Boilers_Phase_2_Building_29.pdf#26,CTP,plan,false,"'HHW/CTP/NEW' pump symbol, same as on M-210."
013_MO_T2523_01_Replace_Boilers_Phase_2_Building_29.pdf#26,ET-004,plan,false,Expansion tank symbol; rotated label reads ET-004.
013_MO_T2523_01_Replace_Boilers_Phase_2_Building_29.pdf#26,HWP-001,plan,false,Hot-water pump symbol; rotated label reads HWP-001.
013_MO_T2523_01_Replace_Boilers_Phase_2_Building_29.pdf#26,HWP-002,plan,false,Hot-water pump symbol; rotated label reads HWP-002.
013_MO_T2523_01_Replace_Boilers_Phase_2_Building_29.pdf#26,J,plan,false,"Repeatable type mark: small circle 'J' (junction box) symbols recur ~10x along the boiler power wiring; genuine electrical-equipment symbol repeated for many physical boxes, listed once. Lower confidence this belongs in a mechanical-equipment tag set since it is pure electrical infrastructure rather than mechanical/plumbing/controls hardware -- flagging for reviewer judgment."
013_MO_T2523_01_Replace_Boilers_Phase_2_Building_29.pdf#26,UH-001,plan,false,"Unit heater symbol, bottom-left, matching M-210 location."
013_MO_T2523_01_Replace_Boilers_Phase_2_Building_29.pdf#26,UH-002,plan,false,"Unit heater/fan symbol, upper-right; rotated label reads UH-002."
013_MO_T2523_01_Replace_Boilers_Phase_2_Building_29.pdf#8,AHU-025,plan,false,Labeled directly on a large equipment-box glyph (air handling unit) in Mezzanine Boiler Room.
013_MO_T2523_01_Replace_Boilers_Phase_2_Building_29.pdf#8,ASP-004,plan,false,Small square symbol labeled ASP-004 on plan.
013_MO_T2523_01_Replace_Boilers_Phase_2_Building_29.pdf#8,B-001,plan,false,First of a row of 6 boiler unit glyphs; unique instance mark drawn vertically on the box.
013_MO_T2523_01_Replace_Boilers_Phase_2_Building_29.pdf#8,B-002,plan,false,Second boiler unit glyph in the row.
013_MO_T2523_01_Replace_Boilers_Phase_2_Building_29.pdf#8,B-003,plan,false,Third boiler unit glyph in the row.
013_MO_T2523_01_Replace_Boilers_Phase_2_Building_29.pdf#8,B-004,plan,false,Fourth boiler unit glyph in the row (referenced elsewhere as existing boiler B-004 tied to bid-alternate note).
013_MO_T2523_01_Replace_Boilers_Phase_2_Building_29.pdf#8,B-005,plan,false,Fifth boiler unit glyph in the row.
013_MO_T2523_01_Replace_Boilers_Phase_2_Building_29.pdf#8,B-006,plan,false,Sixth boiler unit glyph in the row.
013_MO_T2523_01_Replace_Boilers_Phase_2_Building_29.pdf#8,ET-004,plan,false,Circle symbol (expansion tank) labeled ET-004.
013_MO_T2523_01_Replace_Boilers_Phase_2_Building_29.pdf#8,HWP-001,plan,false,Pump glyph labeled HWP-001.
013_MO_T2523_01_Replace_Boilers_Phase_2_Building_29.pdf#8,HWP-002,plan,false,"Pump glyph labeled HWP-002, adjacent to HWP-001."
013_MO_T2523_01_Replace_Boilers_Phase_2_Building_29.pdf#8,UH-001,plan,false,"Unit heater glyph at bottom of room, labeled UH-001."
013_MO_T2523_01_Replace_Boilers_Phase_2_Building_29.pdf#8,UH-002,plan,false,"Unit heater glyph at right side of room, labeled UH-002."
013_MO_T2523_01_Replace_Boilers_Phase_2_Building_29.pdf#9,AHU 7031A,plan,false,"Unique instance tag drawn vertically directly on a large AHU equipment-box glyph in the mechanical room, next to the stairs."
