089_FL_Airport_Terminal_and_Hangar_Development.pdf#78,ACCESSORIES SCHEDULE,1801.81,73.81,2193.06,999.81,"deterministic ruled-line pixel detection @ threshold 0.7, worst-edge agreement 0.11pt vs vectorgrid's own box [B-40 CORRECTED 2026-09-13: original rulelinebox.py measurement was written in RENDER_SCALE=2 units instead of raw PDF points (2x too large); halved to match this file's own established convention -- see TAKEOFF_BUG_CATALOGUE.md]"
089_FL_Airport_Terminal_and_Hangar_Development.pdf#79,ACCESSORIES SCHEDULE,1803.81,64.31,2195.44,990.19,"deterministic ruled-line pixel detection @ threshold 0.7, worst-edge agreement 0.08pt vs vectorgrid's own box [B-40 CORRECTED 2026-09-13: original rulelinebox.py measurement was written in RENDER_SCALE=2 units instead of raw PDF points (2x too large); halved to match this file's own established convention -- see TAKEOFF_BUG_CATALOGUE.md]"
089_FL_Airport_Terminal_and_Hangar_Development.pdf#89,DOOR SCHEDULE,113.19,33.56,1465.38,697.38,"deterministic ruled-line pixel detection @ threshold 0.7, worst-edge agreement 0.09pt vs vectorgrid's own box [B-40 CORRECTED 2026-09-13: original rulelinebox.py measurement was written in RENDER_SCALE=2 units instead of raw PDF points (2x too large); halved to match this file's own established convention -- see TAKEOFF_BUG_CATALOGUE.md]"
089_FL_Airport_Terminal_and_Hangar_Development.pdf#89,LEGEND - DOOR FRAME,1649.19,33.56,2176.69,150.69,"deterministic ruled-line pixel detection @ threshold 0.6, worst-edge agreement 0.19pt vs vectorgrid's own box [B-40 CORRECTED 2026-09-13: original rulelinebox.py measurement was written in RENDER_SCALE=2 units instead of raw PDF points (2x too large); halved to match this file's own established convention -- see TAKEOFF_BUG_CATALOGUE.md]"
089_FL_Airport_Terminal_and_Hangar_Development.pdf#89,LEGEND - DOOR TYPE,1649.19,155.44,2176.25,551.94,"deterministic ruled-line pixel detection @ threshold 0.7, worst-edge agreement 0.09pt vs vectorgrid's own box [B-40 CORRECTED 2026-09-13: original rulelinebox.py measurement was written in RENDER_SCALE=2 units instead of raw PDF points (2x too large); halved to match this file's own established convention -- see TAKEOFF_BUG_CATALOGUE.md]"
089_FL_Airport_Terminal_and_Hangar_Development.pdf#89,WINDOW SCHEDULE,1649.19,566.81,2176.69,655.19,"deterministic ruled-line pixel detection @ threshold 0.7, worst-edge agreement 0.19pt vs vectorgrid's own box [B-40 CORRECTED 2026-09-13: original rulelinebox.py measurement was written in RENDER_SCALE=2 units instead of raw PDF points (2x too large); halved to match this file's own established convention -- see TAKEOFF_BUG_CATALOGUE.md]"
089_FL_Airport_Terminal_and_Hangar_Development.pdf#105,DOOR HANGAR BUILDING SCHEDULE,814.5,56.56,2183.94,285.56,"deterministic ruled-line pixel detection @ threshold 0.7, worst-edge agreement 0.08pt vs vectorgrid's own box [B-40 CORRECTED 2026-09-13: original rulelinebox.py measurement was written in RENDER_SCALE=2 units instead of raw PDF points (2x too large); halved to match this file's own established convention -- see TAKEOFF_BUG_CATALOGUE.md]"
089_FL_Airport_Terminal_and_Hangar_Development.pdf#105,LEGEND - DOOR TYPE,1677.06,541.38,2204.06,1026.19,"deterministic ruled-line pixel detection @ threshold 0.7, worst-edge agreement 0.1pt vs vectorgrid's own box [B-40 CORRECTED 2026-09-13: original rulelinebox.py measurement was written in RENDER_SCALE=2 units instead of raw PDF points (2x too large); halved to match this file's own established convention -- see TAKEOFF_BUG_CATALOGUE.md]"
089_FL_Airport_Terminal_and_Hangar_Development.pdf#115,"JEFFREY YEAGER, P.E. FL LICENSE NO.: 62853",1088.81,246.69,1156.69,436.62,"deterministic ruled-line pixel detection @ threshold 0.5, worst-edge agreement 0.11pt vs vectorgrid's own box [B-40 CORRECTED 2026-09-13: original rulelinebox.py measurement was written in RENDER_SCALE=2 units instead of raw PDF points (2x too large); halved to match this file's own established convention -- see TAKEOFF_BUG_CATALOGUE.md]"
089_FL_Airport_Terminal_and_Hangar_Development.pdf#118,"JEFFREY YEAGER, P.E. FL LICENSE NO.: 62853",1088.81,246.69,1156.69,436.62,"deterministic ruled-line pixel detection @ threshold 0.5, worst-edge agreement 0.11pt vs vectorgrid's own box [B-40 CORRECTED 2026-09-13: original rulelinebox.py measurement was written in RENDER_SCALE=2 units instead of raw PDF points (2x too large); halved to match this file's own established convention -- see TAKEOFF_BUG_CATALOGUE.md]"
089_FL_Airport_Terminal_and_Hangar_Development.pdf#125,BOND BEAM/CONCRETE BEAM/TIE BEAM SCHEDULE,593.81,51.69,996.31,153.44,"deterministic ruled-line pixel detection @ threshold 0.6, worst-edge agreement 0.07pt vs vectorgrid's own box [B-40 CORRECTED 2026-09-13: original rulelinebox.py measurement was written in RENDER_SCALE=2 units instead of raw PDF points (2x too large); halved to match this file's own established convention -- see TAKEOFF_BUG_CATALOGUE.md]"
089_FL_Airport_Terminal_and_Hangar_Development.pdf#125,TRUSS HOLD-DOWN CONNECTOR SCHEDULE,650.19,320.56,1036.19,534.19,"deterministic ruled-line pixel detection @ threshold 0.7, worst-edge agreement 0.09pt vs vectorgrid's own box [B-40 CORRECTED 2026-09-13: original rulelinebox.py measurement was written in RENDER_SCALE=2 units instead of raw PDF points (2x too large); halved to match this file's own established convention -- see TAKEOFF_BUG_CATALOGUE.md]"
089_FL_Airport_Terminal_and_Hangar_Development.pdf#125,COLUMN SCHEDULE,94.38,471.44,332.19,530.0,"deterministic ruled-line pixel detection @ threshold 0.7, worst-edge agreement 2.22pt vs vectorgrid's own box [B-40 CORRECTED 2026-09-13: original rulelinebox.py measurement was written in RENDER_SCALE=2 units instead of raw PDF points (2x too large); halved to match this file's own established convention -- see TAKEOFF_BUG_CATALOGUE.md]"
089_FL_Airport_Terminal_and_Hangar_Development.pdf#125,FOUNDATION SCHEDULE,387.94,578.56,666.69,716.56,"deterministic ruled-line pixel detection @ threshold 0.7, worst-edge agreement 2.18pt vs vectorgrid's own box [B-40 CORRECTED 2026-09-13: original rulelinebox.py measurement was written in RENDER_SCALE=2 units instead of raw PDF points (2x too large); halved to match this file's own established convention -- see TAKEOFF_BUG_CATALOGUE.md]"
089_FL_Airport_Terminal_and_Hangar_Development.pdf#127,MECHANICAL SHEET INDEX,1045.06,920.44,1375.31,1092.69,"deterministic ruled-line pixel detection @ threshold 0.7, worst-edge agreement 0.08pt vs vectorgrid's own box [B-40 CORRECTED 2026-09-13: original rulelinebox.py measurement was written in RENDER_SCALE=2 units instead of raw PDF points (2x too large); halved to match this file's own established convention -- see TAKEOFF_BUG_CATALOGUE.md]"
089_FL_Airport_Terminal_and_Hangar_Development.pdf#135,MECHANICAL KEY NOTES,1761.19,75.31,2200.94,266.06,"deterministic ruled-line pixel detection @ threshold 0.7, worst-edge agreement 0.11pt vs vectorgrid's own box [B-40 CORRECTED 2026-09-13: original rulelinebox.py measurement was written in RENDER_SCALE=2 units instead of raw PDF points (2x too large); halved to match this file's own established convention -- see TAKEOFF_BUG_CATALOGUE.md]"
089_FL_Airport_Terminal_and_Hangar_Development.pdf#136,HEAT PUMP UNIT,116.56,183.69,2059.25,401.44,"deterministic ruled-line pixel detection @ threshold 0.7, worst-edge agreement 0.08pt vs vectorgrid's own box [B-40 CORRECTED 2026-09-13: original rulelinebox.py measurement was written in RENDER_SCALE=2 units instead of raw PDF points (2x too large); halved to match this file's own established convention -- see TAKEOFF_BUG_CATALOGUE.md]"
089_FL_Airport_Terminal_and_Hangar_Development.pdf#136,INDOOR DX DOAS FAN COIL UNIT SCHEDULE,124.31,755.56,1029.81,885.94,"deterministic ruled-line pixel detection @ threshold 0.6, worst-edge agreement 0.08pt vs vectorgrid's own box [B-40 CORRECTED 2026-09-13: original rulelinebox.py measurement was written in RENDER_SCALE=2 units instead of raw PDF points (2x too large); halved to match this file's own established convention -- see TAKEOFF_BUG_CATALOGUE.md]"
089_FL_Airport_Terminal_and_Hangar_Development.pdf#136,LOUVER SCHEDULE,1065.94,755.56,1821.19,938.94,"deterministic ruled-line pixel detection @ threshold 0.7, worst-edge agreement 0.08pt vs vectorgrid's own box [B-40 CORRECTED 2026-09-13: original rulelinebox.py measurement was written in RENDER_SCALE=2 units instead of raw PDF points (2x too large); halved to match this file's own established convention -- see TAKEOFF_BUG_CATALOGUE.md]"
089_FL_Airport_Terminal_and_Hangar_Development.pdf#136,OUTDOOR AIR-COOLED HEAT PUMP OR CONDENSING UNIT SCHEDULE,124.31,1025.31,1029.81,1155.69,"deterministic ruled-line pixel detection @ threshold 0.6, worst-edge agreement 0.09pt vs vectorgrid's own box [B-40 CORRECTED 2026-09-13: original rulelinebox.py measurement was written in RENDER_SCALE=2 units instead of raw PDF points (2x too large); halved to match this file's own established convention -- see TAKEOFF_BUG_CATALOGUE.md]"
089_FL_Airport_Terminal_and_Hangar_Development.pdf#136,"DIFFUSERS, REGISTERS AND GRILLES SCHEDULE",116.56,1238.31,1023.81,1512.44,"deterministic ruled-line pixel detection @ threshold 0.7, worst-edge agreement 0.09pt vs vectorgrid's own box [B-40 CORRECTED 2026-09-13: original rulelinebox.py measurement was written in RENDER_SCALE=2 units instead of raw PDF points (2x too large); halved to match this file's own established convention -- see TAKEOFF_BUG_CATALOGUE.md]"
089_FL_Airport_Terminal_and_Hangar_Development.pdf#136,ELECTRIC UNIT HEATER SCHEDULE,1150.06,424.5,1803.31,735.56,"deterministic ruled-line pixel detection @ threshold 0.7, worst-edge agreement 0.77pt vs vectorgrid's own box [B-40 CORRECTED 2026-09-13: original rulelinebox.py measurement was written in RENDER_SCALE=2 units instead of raw PDF points (2x too large); halved to match this file's own established convention -- see TAKEOFF_BUG_CATALOGUE.md]"
089_FL_Airport_Terminal_and_Hangar_Development.pdf#140,DEFUNIAK SPRINGS MUNICIPAL AIRPORT - LUMINAIRE SCHEDULE,560.56,497.06,1788.19,1124.94,"deterministic ruled-line pixel detection @ threshold 0.7, worst-edge agreement 0.11pt vs vectorgrid's own box [B-40 CORRECTED 2026-09-13: original rulelinebox.py measurement was written in RENDER_SCALE=2 units instead of raw PDF points (2x too large); halved to match this file's own established convention -- see TAKEOFF_BUG_CATALOGUE.md]"
089_FL_Airport_Terminal_and_Hangar_Development.pdf#163,PLUMBING FIXTURE SCHEDULE,1308.94,73.94,2198.06,1027.25,"deterministic ruled-line pixel detection @ threshold 0.7, worst-edge agreement 0.1pt vs vectorgrid's own box [B-40 CORRECTED 2026-09-13: original rulelinebox.py measurement was written in RENDER_SCALE=2 units instead of raw PDF points (2x too large); halved to match this file's own established convention -- see TAKEOFF_BUG_CATALOGUE.md]"
089_FL_Airport_Terminal_and_Hangar_Development.pdf#163,PLUMBING SYMBOLS,86.31,75.94,446.19,1177.25,"deterministic ruled-line pixel detection @ threshold 0.7, worst-edge agreement 0.31pt vs vectorgrid's own box [B-40 CORRECTED 2026-09-13: original rulelinebox.py measurement was written in RENDER_SCALE=2 units instead of raw PDF points (2x too large); halved to match this file's own established convention -- see TAKEOFF_BUG_CATALOGUE.md]"
089_FL_Airport_Terminal_and_Hangar_Development.pdf#163,PLUMBING ABBREVIATIONS,462.44,75.94,858.19,899.06,"deterministic ruled-line pixel detection @ threshold 0.7, worst-edge agreement 0.14pt vs vectorgrid's own box [B-40 CORRECTED 2026-09-13: original rulelinebox.py measurement was written in RENDER_SCALE=2 units instead of raw PDF points (2x too large); halved to match this file's own established convention -- see TAKEOFF_BUG_CATALOGUE.md]"
089_FL_Airport_Terminal_and_Hangar_Development.pdf#163,ELECTRIC WATER HEATER SCHEDULE,1419.31,1045.81,2196.81,1177.38,"deterministic ruled-line pixel detection @ threshold 0.6, worst-edge agreement 0.11pt vs vectorgrid's own box [B-40 CORRECTED 2026-09-13: original rulelinebox.py measurement was written in RENDER_SCALE=2 units instead of raw PDF points (2x too large); halved to match this file's own established convention -- see TAKEOFF_BUG_CATALOGUE.md]"
089_FL_Airport_Terminal_and_Hangar_Development.pdf#163,MIXING VALVE SCHEDULE,1550.31,1183.38,2198.06,1361.19,"deterministic ruled-line pixel detection @ threshold 0.7, worst-edge agreement 0.09pt vs vectorgrid's own box [B-40 CORRECTED 2026-09-13: original rulelinebox.py measurement was written in RENDER_SCALE=2 units instead of raw PDF points (2x too large); halved to match this file's own established convention -- see TAKEOFF_BUG_CATALOGUE.md]"
089_FL_Airport_Terminal_and_Hangar_Development.pdf#163,PLUMBING SHEET INDEX,86.94,1201.5,444.56,1360.81,"deterministic ruled-line pixel detection @ threshold 0.7, worst-edge agreement 0.11pt vs vectorgrid's own box [B-40 CORRECTED 2026-09-13: original rulelinebox.py measurement was written in RENDER_SCALE=2 units instead of raw PDF points (2x too large); halved to match this file's own established convention -- see TAKEOFF_BUG_CATALOGUE.md]"
089_FL_Airport_Terminal_and_Hangar_Development.pdf#163,HOT WATER CIRCULATING PUMP SCHEDULE,1646.81,1367.81,2198.06,1461.94,"deterministic ruled-line pixel detection @ threshold 0.6, worst-edge agreement 0.09pt vs vectorgrid's own box [B-40 CORRECTED 2026-09-13: original rulelinebox.py measurement was written in RENDER_SCALE=2 units instead of raw PDF points (2x too large); halved to match this file's own established convention -- see TAKEOFF_BUG_CATALOGUE.md]"
089_FL_Airport_Terminal_and_Hangar_Development.pdf#172,SAND-OIL INTERCEPTOR SCHEDULE,1035.94,139.81,1721.19,223.06,"deterministic ruled-line pixel detection @ threshold 0.5, worst-edge agreement 0.11pt vs vectorgrid's own box [B-40 CORRECTED 2026-09-13: original rulelinebox.py measurement was written in RENDER_SCALE=2 units instead of raw PDF points (2x too large); halved to match this file's own established convention -- see TAKEOFF_BUG_CATALOGUE.md]"
089_FL_Airport_Terminal_and_Hangar_Development.pdf#173,FIRE PROTECTION LEGEND,766.56,64.38,1126.5,357.44,"deterministic ruled-line pixel detection @ threshold 0.7, worst-edge agreement 0.06pt vs vectorgrid's own box [B-40 CORRECTED 2026-09-13: original rulelinebox.py measurement was written in RENDER_SCALE=2 units instead of raw PDF points (2x too large); halved to match this file's own established convention -- see TAKEOFF_BUG_CATALOGUE.md]"
089_FL_Airport_Terminal_and_Hangar_Development.pdf#173,FIRE PROTECTION SHEET INDEX,766.5,373.25,1126.69,467.81,"deterministic ruled-line pixel detection @ threshold 0.6, worst-edge agreement 0.13pt vs vectorgrid's own box [B-40 CORRECTED 2026-09-13: original rulelinebox.py measurement was written in RENDER_SCALE=2 units instead of raw PDF points (2x too large); halved to match this file's own established convention -- see TAKEOFF_BUG_CATALOGUE.md]"
089_FL_Airport_Terminal_and_Hangar_Development.pdf#176,STEEL PIPE HANGER LOCATION DETAIL,1672.38,959.69,2003.94,1111.19,"deterministic ruled-line pixel detection @ threshold 0.7, worst-edge agreement 0.07pt vs vectorgrid's own box [B-40 CORRECTED 2026-09-13: original rulelinebox.py measurement was written in RENDER_SCALE=2 units instead of raw PDF points (2x too large); halved to match this file's own established convention -- see TAKEOFF_BUG_CATALOGUE.md]"
