071_ME_BGS_Project_3809_Health_Science_Center.pdf#44,DUCTLESS SPLIT SCHEDULE,975.44,279.06,1316.69,767.19,"deterministic ruled-line pixel detection @ threshold 0.7, worst-edge agreement 0.09pt vs vectorgrid's own box [B-40 CORRECTED 2026-09-13: original rulelinebox.py measurement was written in RENDER_SCALE=2 units instead of raw PDF points (2x too large); halved to match this file's own established convention -- see TAKEOFF_BUG_CATALOGUE.md]"
071_ME_BGS_Project_3809_Health_Science_Center.pdf#44,SINGLE DUCT AIR TERMINAL SCHEDULE,1376.06,279.06,2608.38,754.5,"deterministic ruled-line pixel detection @ threshold 0.7, worst-edge agreement 0.1pt vs vectorgrid's own box [B-40 CORRECTED 2026-09-13: original rulelinebox.py measurement was written in RENDER_SCALE=2 units instead of raw PDF points (2x too large); halved to match this file's own established convention -- see TAKEOFF_BUG_CATALOGUE.md]"
071_ME_BGS_Project_3809_Health_Science_Center.pdf#48,FEEDER SCHEDULE,174.94,74.44,1218.19,733.69,"deterministic ruled-line pixel detection @ threshold 0.7, worst-edge agreement 0.12pt vs vectorgrid's own box [B-40 CORRECTED 2026-09-13: original rulelinebox.py measurement was written in RENDER_SCALE=2 units instead of raw PDF points (2x too large); halved to match this file's own established convention -- see TAKEOFF_BUG_CATALOGUE.md]"
071_ME_BGS_Project_3809_Health_Science_Center.pdf#48,SINGLE- AND THREE-PHASE CIRCUIT SCHEDULE NOTES,1254.81,74.44,1839.94,573.19,"deterministic ruled-line pixel detection @ threshold 0.7, worst-edge agreement 0.11pt vs vectorgrid's own box [B-40 CORRECTED 2026-09-13: original rulelinebox.py measurement was written in RENDER_SCALE=2 units instead of raw PDF points (2x too large); halved to match this file's own established convention -- see TAKEOFF_BUG_CATALOGUE.md]"
071_ME_BGS_Project_3809_Health_Science_Center.pdf#48,SPECIAL RECEPTACLE SCHEDULE,1857.25,74.44,2425.06,528.94,"deterministic ruled-line pixel detection @ threshold 0.7, worst-edge agreement 0.08pt vs vectorgrid's own box [B-40 CORRECTED 2026-09-13: original rulelinebox.py measurement was written in RENDER_SCALE=2 units instead of raw PDF points (2x too large); halved to match this file's own established convention -- see TAKEOFF_BUG_CATALOGUE.md]"
071_ME_BGS_Project_3809_Health_Science_Center.pdf#48,LUMINAIRE SCHEDULE,1522.19,603.94,2617.31,1256.44,"deterministic ruled-line pixel detection @ threshold 0.7, worst-edge agreement 0.1pt vs vectorgrid's own box [B-40 CORRECTED 2026-09-13: original rulelinebox.py measurement was written in RENDER_SCALE=2 units instead of raw PDF points (2x too large); halved to match this file's own established convention -- see TAKEOFF_BUG_CATALOGUE.md]"
071_ME_BGS_Project_3809_Health_Science_Center.pdf#48,TECHNOLOGY MATRIX,600.56,763.0,1008.56,1265.19,"deterministic ruled-line pixel detection @ threshold 0.7, worst-edge agreement 0.08pt vs vectorgrid's own box [B-40 CORRECTED 2026-09-13: original rulelinebox.py measurement was written in RENDER_SCALE=2 units instead of raw PDF points (2x too large); halved to match this file's own established convention -- see TAKEOFF_BUG_CATALOGUE.md]"
071_ME_BGS_Project_3809_Health_Science_Center.pdf#48,ELECTRICAL SCHEDULE OF MECHANICAL EQUIPMENT,185.88,1383.56,1533.69,2075.81,"deterministic ruled-line pixel detection @ threshold 0.7, worst-edge agreement 0.07pt vs vectorgrid's own box [B-40 CORRECTED 2026-09-13: original rulelinebox.py measurement was written in RENDER_SCALE=2 units instead of raw PDF points (2x too large); halved to match this file's own established convention -- see TAKEOFF_BUG_CATALOGUE.md]"
071_ME_BGS_Project_3809_Health_Science_Center.pdf#48,LIGHTING CONTROL NOTES SCHEDULE,2030.88,1440.44,2573.94,1850.69,"deterministic ruled-line pixel detection @ threshold 0.7, worst-edge agreement 0.11pt vs vectorgrid's own box [B-40 CORRECTED 2026-09-13: original rulelinebox.py measurement was written in RENDER_SCALE=2 units instead of raw PDF points (2x too large); halved to match this file's own established convention -- see TAKEOFF_BUG_CATALOGUE.md]"
071_ME_BGS_Project_3809_Health_Science_Center.pdf#49,Lighting and Appliance Panelboard: Location: STORAGE G13C Supply From: MSB1 Mounting: Surface LP1 Volts: 120/208 Wye Phases: 3 Wires: 4 A.I.C. Rating: 35kA Mains Type: MCB Bus Rating: 250 A MCB Rating: 225 A 1,192.81,74.12,984.81,631.38,"deterministic ruled-line pixel detection @ threshold 0.7, worst-edge agreement 0.19pt vs vectorgrid's own box [B-40 CORRECTED 2026-09-13: original rulelinebox.py measurement was written in RENDER_SCALE=2 units instead of raw PDF points (2x too large); halved to match this file's own established convention -- see TAKEOFF_BUG_CATALOGUE.md]"
071_ME_BGS_Project_3809_Health_Science_Center.pdf#49,FEED THRU LUG PANEL Location: MECHANICAL G15 Supply From: MSB1 Mounting: Surface LPM Volts: 120/208 Wye Phases: 3 Wires: 4 A.I.C. Rating: 35kA Mains Type: MCB Bus Rating: 250 A MCB Rating: 225 A 1,192.81,726.0,984.81,1283.25,"deterministic ruled-line pixel detection @ threshold 0.7, worst-edge agreement 0.19pt vs vectorgrid's own box [B-40 CORRECTED 2026-09-13: original rulelinebox.py measurement was written in RENDER_SCALE=2 units instead of raw PDF points (2x too large); halved to match this file's own established convention -- see TAKEOFF_BUG_CATALOGUE.md]"
071_ME_BGS_Project_3809_Health_Science_Center.pdf#53,LIGHTING CONTROL NOTES SCHEDULE,2043.5,126.94,2586.62,537.12,"deterministic ruled-line pixel detection @ threshold 0.7, worst-edge agreement 0.19pt vs vectorgrid's own box [B-40 CORRECTED 2026-09-13: original rulelinebox.py measurement was written in RENDER_SCALE=2 units instead of raw PDF points (2x too large); halved to match this file's own established convention -- see TAKEOFF_BUG_CATALOGUE.md]"
071_ME_BGS_Project_3809_Health_Science_Center.pdf#54,LIGHTING CONTROL NOTES SCHEDULE,2043.5,126.94,2586.62,537.12,"deterministic ruled-line pixel detection @ threshold 0.7, worst-edge agreement 0.1pt vs vectorgrid's own box [B-40 CORRECTED 2026-09-13: original rulelinebox.py measurement was written in RENDER_SCALE=2 units instead of raw PDF points (2x too large); halved to match this file's own established convention -- see TAKEOFF_BUG_CATALOGUE.md]"
071_ME_BGS_Project_3809_Health_Science_Center.pdf#55,LIGHTING CONTROL NOTES SCHEDULE,2043.5,126.94,2586.62,537.12,"deterministic ruled-line pixel detection @ threshold 0.7, worst-edge agreement 0.1pt vs vectorgrid's own box [B-40 CORRECTED 2026-09-13: original rulelinebox.py measurement was written in RENDER_SCALE=2 units instead of raw PDF points (2x too large); halved to match this file's own established convention -- see TAKEOFF_BUG_CATALOGUE.md]"
