11_CA_SDSU_EngSciences_Complex_100SD.pdf#83,FLASH TANK SCHEDULE,270.44,1193.69,1411.62,1375.5,"deterministic ruled-line pixel detection @ threshold 0.7, worst-edge agreement 0.07pt vs vectorgrid's own box [B-40 CORRECTED 2026-09-13: original rulelinebox.py measurement was written in RENDER_SCALE=2 units instead of raw PDF points (2x too large); halved to match this file's own established convention -- see TAKEOFF_BUG_CATALOGUE.md]"
11_CA_SDSU_EngSciences_Complex_100SD.pdf#83,STEAM PRV,327.06,1394.94,1411.62,1594.75,"deterministic ruled-line pixel detection @ threshold 0.7, worst-edge agreement 0.06pt vs vectorgrid's own box [B-40 CORRECTED 2026-09-13: original rulelinebox.py measurement was written in RENDER_SCALE=2 units instead of raw PDF points (2x too large); halved to match this file's own established convention -- see TAKEOFF_BUG_CATALOGUE.md]"
11_CA_SDSU_EngSciences_Complex_100SD.pdf#83,AIR SEPARATOR SCHEDULE,1583.44,1622.38,2717.44,1912.12,"deterministic ruled-line pixel detection @ threshold 0.7, worst-edge agreement 0.08pt vs vectorgrid's own box [B-40 CORRECTED 2026-09-13: original rulelinebox.py measurement was written in RENDER_SCALE=2 units instead of raw PDF points (2x too large); halved to match this file's own established convention -- see TAKEOFF_BUG_CATALOGUE.md]"
11_CA_SDSU_EngSciences_Complex_100SD.pdf#84,WATER-TO-WATER HEAT EXCHANGER SCHEDULE,1088.06,72.62,2716.25,218.44,"deterministic ruled-line pixel detection @ threshold 0.7, worst-edge agreement 0.1pt vs vectorgrid's own box [B-40 CORRECTED 2026-09-13: original rulelinebox.py measurement was written in RENDER_SCALE=2 units instead of raw PDF points (2x too large); halved to match this file's own established convention -- see TAKEOFF_BUG_CATALOGUE.md]"
11_CA_SDSU_EngSciences_Complex_100SD.pdf#84,DUCT MOUNTED COIL SCHEDULE,1281.69,475.38,2716.25,711.19,"deterministic ruled-line pixel detection @ threshold 0.7, worst-edge agreement 0.07pt vs vectorgrid's own box [B-40 CORRECTED 2026-09-13: original rulelinebox.py measurement was written in RENDER_SCALE=2 units instead of raw PDF points (2x too large); halved to match this file's own established convention -- see TAKEOFF_BUG_CATALOGUE.md]"
11_CA_SDSU_EngSciences_Complex_100SD.pdf#84,EXPANSION TANK SCHEDULE,350.69,733.62,1481.06,987.44,"deterministic ruled-line pixel detection @ threshold 0.7, worst-edge agreement 0.1pt vs vectorgrid's own box [B-40 CORRECTED 2026-09-13: original rulelinebox.py measurement was written in RENDER_SCALE=2 units instead of raw PDF points (2x too large); halved to match this file's own established convention -- see TAKEOFF_BUG_CATALOGUE.md]"
11_CA_SDSU_EngSciences_Complex_100SD.pdf#84,PUMP SCHEDULE,1508.44,733.62,2716.25,969.44,"deterministic ruled-line pixel detection @ threshold 0.7, worst-edge agreement 0.08pt vs vectorgrid's own box [B-40 CORRECTED 2026-09-13: original rulelinebox.py measurement was written in RENDER_SCALE=2 units instead of raw PDF points (2x too large); halved to match this file's own established convention -- see TAKEOFF_BUG_CATALOGUE.md]"
11_CA_SDSU_EngSciences_Complex_100SD.pdf#84,DIFFUSER AND GRILLE SCHEDULE,347.06,1005.19,1481.06,1151.0,"deterministic ruled-line pixel detection @ threshold 0.7, worst-edge agreement 0.1pt vs vectorgrid's own box [B-40 CORRECTED 2026-09-13: original rulelinebox.py measurement was written in RENDER_SCALE=2 units instead of raw PDF points (2x too large); halved to match this file's own established convention -- see TAKEOFF_BUG_CATALOGUE.md]"
11_CA_SDSU_EngSciences_Complex_100SD.pdf#84,FILTER SCHEDULE,1565.06,1264.25,2761.25,1536.06,"deterministic ruled-line pixel detection @ threshold 0.7, worst-edge agreement 0.1pt vs vectorgrid's own box [B-40 CORRECTED 2026-09-13: original rulelinebox.py measurement was written in RENDER_SCALE=2 units instead of raw PDF points (2x too large); halved to match this file's own established convention -- see TAKEOFF_BUG_CATALOGUE.md]"
11_CA_SDSU_EngSciences_Complex_100SD.pdf#84,ELECTRIC HUMIDIFIER SCHEDULE,1511.06,1564.38,2716.25,1836.19,"deterministic ruled-line pixel detection @ threshold 0.7, worst-edge agreement 0.1pt vs vectorgrid's own box [B-40 CORRECTED 2026-09-13: original rulelinebox.py measurement was written in RENDER_SCALE=2 units instead of raw PDF points (2x too large); halved to match this file's own established convention -- see TAKEOFF_BUG_CATALOGUE.md]"
11_CA_SDSU_EngSciences_Complex_100SD.pdf#84,SHELL AND TUBE HEAT EXCHANGER SCHEDULE,1232.06,1868.69,2716.25,2068.5,"deterministic ruled-line pixel detection @ threshold 0.7, worst-edge agreement 0.1pt vs vectorgrid's own box [B-40 CORRECTED 2026-09-13: original rulelinebox.py measurement was written in RENDER_SCALE=2 units instead of raw PDF points (2x too large); halved to match this file's own established convention -- see TAKEOFF_BUG_CATALOGUE.md]"
11_CA_SDSU_EngSciences_Complex_100SD.pdf#106,GAS WATER HEATER SCHEDULE,240.5,65.69,1559.06,175.88,"deterministic ruled-line pixel detection @ threshold 0.6, worst-edge agreement 0.1pt vs vectorgrid's own box [B-40 CORRECTED 2026-09-13: original rulelinebox.py measurement was written in RENDER_SCALE=2 units instead of raw PDF points (2x too large); halved to match this file's own established convention -- see TAKEOFF_BUG_CATALOGUE.md]"
11_CA_SDSU_EngSciences_Complex_100SD.pdf#106,CIRCULATING PUMP SCHEDULE,239.81,204.06,1559.69,356.44,"deterministic ruled-line pixel detection @ threshold 0.7, worst-edge agreement 0.08pt vs vectorgrid's own box [B-40 CORRECTED 2026-09-13: original rulelinebox.py measurement was written in RENDER_SCALE=2 units instead of raw PDF points (2x too large); halved to match this file's own established convention -- see TAKEOFF_BUG_CATALOGUE.md]"
11_CA_SDSU_EngSciences_Complex_100SD.pdf#106,EXPANSION TANK SCHEDULE,240.44,382.25,1559.81,507.56,"deterministic ruled-line pixel detection @ threshold 0.7, worst-edge agreement 0.2pt vs vectorgrid's own box [B-40 CORRECTED 2026-09-13: original rulelinebox.py measurement was written in RENDER_SCALE=2 units instead of raw PDF points (2x too large); halved to match this file's own established convention -- see TAKEOFF_BUG_CATALOGUE.md]"
11_CA_SDSU_EngSciences_Complex_100SD.pdf#106,WATER SOFTENER SCHEDULE,240.56,746.56,1559.06,1009.38,"deterministic ruled-line pixel detection @ threshold 0.7, worst-edge agreement 0.08pt vs vectorgrid's own box [B-40 CORRECTED 2026-09-13: original rulelinebox.py measurement was written in RENDER_SCALE=2 units instead of raw PDF points (2x too large); halved to match this file's own established convention -- see TAKEOFF_BUG_CATALOGUE.md]"
11_CA_SDSU_EngSciences_Complex_100SD.pdf#106,WATER TREATMENT SCHEDULE,240.69,1048.38,1559.0,1206.19,"deterministic ruled-line pixel detection @ threshold 0.7, worst-edge agreement 0.09pt vs vectorgrid's own box [B-40 CORRECTED 2026-09-13: original rulelinebox.py measurement was written in RENDER_SCALE=2 units instead of raw PDF points (2x too large); halved to match this file's own established convention -- see TAKEOFF_BUG_CATALOGUE.md]"
11_CA_SDSU_EngSciences_Complex_100SD.pdf#106,AIR COMPRESSOR SCHEDULE,241.12,1237.25,1558.62,1385.81,"deterministic ruled-line pixel detection @ threshold 0.7, worst-edge agreement 0.07pt vs vectorgrid's own box [B-40 CORRECTED 2026-09-13: original rulelinebox.py measurement was written in RENDER_SCALE=2 units instead of raw PDF points (2x too large); halved to match this file's own established convention -- see TAKEOFF_BUG_CATALOGUE.md]"
11_CA_SDSU_EngSciences_Complex_100SD.pdf#106,VACUUM PUMP SCHEDULE,241.12,1421.81,1558.62,1570.5,"deterministic ruled-line pixel detection @ threshold 0.7, worst-edge agreement 0.07pt vs vectorgrid's own box [B-40 CORRECTED 2026-09-13: original rulelinebox.py measurement was written in RENDER_SCALE=2 units instead of raw PDF points (2x too large); halved to match this file's own established convention -- see TAKEOFF_BUG_CATALOGUE.md]"
11_CA_SDSU_EngSciences_Complex_100SD.pdf#106,WATER PIPE SIZING CHART FRICTION LOSS 2.0 P.S.I. PER 100',1717.75,1742.12,2171.56,2027.44,"deterministic ruled-line pixel detection @ threshold 0.7, worst-edge agreement 0.4pt vs vectorgrid's own box [B-40 CORRECTED 2026-09-13: original rulelinebox.py measurement was written in RENDER_SCALE=2 units instead of raw PDF points (2x too large); halved to match this file's own established convention -- see TAKEOFF_BUG_CATALOGUE.md]"
11_CA_SDSU_EngSciences_Complex_100SD.pdf#118,FIRE ALARM SYSTEM,1276.62,79.0,1654.0,851.69,"deterministic ruled-line pixel detection @ threshold 0.7, worst-edge agreement 0.1pt vs vectorgrid's own box [B-40 CORRECTED 2026-09-13: original rulelinebox.py measurement was written in RENDER_SCALE=2 units instead of raw PDF points (2x too large); halved to match this file's own established convention -- see TAKEOFF_BUG_CATALOGUE.md]"
11_CA_SDSU_EngSciences_Complex_100SD.pdf#129,ELEV 3,1540.56,936.0,1624.06,1033.44,"deterministic ruled-line pixel detection @ threshold 0.6, worst-edge agreement 0.12pt vs vectorgrid's own box [B-40 CORRECTED 2026-09-13: original rulelinebox.py measurement was written in RENDER_SCALE=2 units instead of raw PDF points (2x too large); halved to match this file's own established convention -- see TAKEOFF_BUG_CATALOGUE.md]"
11_CA_SDSU_EngSciences_Complex_100SD.pdf#133,ELEV,1548.0,938.62,1631.59,1033.0,"deterministic ruled-line pixel detection @ threshold 0.7, worst-edge agreement 0.28pt vs vectorgrid's own box [B-40 CORRECTED 2026-09-13: original rulelinebox.py measurement was written in RENDER_SCALE=2 units instead of raw PDF points (2x too large); halved to match this file's own established convention -- see TAKEOFF_BUG_CATALOGUE.md]"
