sheet,tag,role,in_table,note
021_XX_Laboratory_building_mechanical_drawings_lab.pdf#8,LAC-2,plan,false,"Boxed equipment tag (lab air compressor skid), East enlarged penthouse plan."
021_XX_Laboratory_building_mechanical_drawings_lab.pdf#8,LVP-1,plan,false,"West-wing counterpart of LVP-2, read at overview scale on M-401 West enlarged penthouse plan -- moderate confidence, not individually re-zoomed."
021_XX_Laboratory_building_mechanical_drawings_lab.pdf#8,LVP-2,plan,false,"Boxed equipment tag (lab vacuum pump skid), East enlarged penthouse plan."
021_XX_Laboratory_building_mechanical_drawings_lab.pdf#8,LWH-1,plan,false,"West-wing counterpart of LWH-2; moderate confidence, not individually re-zoomed."
021_XX_Laboratory_building_mechanical_drawings_lab.pdf#8,LWH-2,plan,false,"Boxed equipment tag (lab water heater), East enlarged penthouse plan."
021_XX_Laboratory_building_mechanical_drawings_lab.pdf#8,P-1A,plan,false,"Pump box, East enlarged penthouse plan; matches Pump Schedule on M-601."
021_XX_Laboratory_building_mechanical_drawings_lab.pdf#8,P-1B,plan,false,"Pump box, East enlarged penthouse plan, paired with P-1A."
021_XX_Laboratory_building_mechanical_drawings_lab.pdf#8,P-2A,plan,false,"Pump box, East enlarged penthouse plan, glycol/VFD loop."
021_XX_Laboratory_building_mechanical_drawings_lab.pdf#8,P-2B,plan,false,"Pump box, East enlarged penthouse plan, paired with P-2A."
021_XX_Laboratory_building_mechanical_drawings_lab.pdf#8,P-3A,plan,false,"Pump box, East enlarged penthouse plan, HWS loop near boilers."
021_XX_Laboratory_building_mechanical_drawings_lab.pdf#8,P-3B,plan,false,"Pump box, East enlarged penthouse plan, paired with P-3A."
021_XX_Laboratory_building_mechanical_drawings_lab.pdf#8,P-4A,plan,false,"Pump box, West enlarged penthouse plan."
021_XX_Laboratory_building_mechanical_drawings_lab.pdf#8,P-4B,plan,false,"Pump box, West enlarged penthouse plan, paired with P-4A."
021_XX_Laboratory_building_mechanical_drawings_lab.pdf#8,P-5A,plan,false,"Pump box, West enlarged penthouse plan."
021_XX_Laboratory_building_mechanical_drawings_lab.pdf#8,P-5B,plan,false,"Pump box, West enlarged penthouse plan, paired with P-5A."
021_XX_Laboratory_building_mechanical_drawings_lab.pdf#8,P-6A,plan,false,"Pump box, West enlarged penthouse plan, near T-4."
021_XX_Laboratory_building_mechanical_drawings_lab.pdf#8,P-6B,plan,false,"Pump box, West enlarged penthouse plan, paired with P-6A."
021_XX_Laboratory_building_mechanical_drawings_lab.pdf#8,SF-7,plan,false,"Propeller fan box, East enlarged penthouse plan; matches Fan Schedule (SF-7/SF-8) on M-601."
021_XX_Laboratory_building_mechanical_drawings_lab.pdf#8,T-1,plan,false,"Tank box, East enlarged penthouse plan, near boiler combustion-air inlet."
021_XX_Laboratory_building_mechanical_drawings_lab.pdf#8,T-2,plan,false,"Tank box, East enlarged penthouse plan, near P-3A/P-3B."
021_XX_Laboratory_building_mechanical_drawings_lab.pdf#8,T-4,plan,false,"Tank box, West enlarged penthouse plan, near P-6A/P-6B."
021_XX_Laboratory_building_mechanical_drawings_lab.pdf#8,T-7,plan,false,"Tank/expansion-tank box, East enlarged penthouse plan (M-401), next to P-1A/P-1B pumps."
021_XX_Laboratory_building_mechanical_drawings_lab.pdf#8,UH-1,plan,false,"Unit heater box; identical literal 'UH-1' drawn at both East and West enlarged penthouse locations on M-401 -- repeatable type mark, list once."
021_XX_Laboratory_building_mechanical_drawings_lab.pdf#8,VFD,plan,false,"Variable-frequency-drive box drawn repeatedly next to pumps on M-401 -- repeatable, generic (no instance numbers)."
