sheet,tag,role,in_table,note
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#50,001-FCU-01-CG06A,plan,false,"Unique instance tag for a fan coil unit, drawn in a leader label box next to the FCU equipment symbol (rectangular unit with duct connections) in room CG06A, view 3 'RM CG06A - FLOOR PLAN'. Confirmed in textSpans dump as split runs {""001""}{""-""}{""FCU-01-CG06A""} at x0~937-971, y0~3221-3253. Keynote hexagons 1 and 10 sit immediately to its left (keynote 1 = 'FURNISH AND INSTALL NEW DUCTLESS FCU. SEE EQUIPMENT SCHEDULES ON SHEET M-601.'; keynote 10 = condensate pump note) but the tag text itself is a distinct equipment identifier, not a keynote number, and is not part of any table row on this sheet."
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#52,001-FCP-02-C106A,plan,false,"Unique instance tag on the same leader/callout box as the FCU tag above, naming the associated condensate pump for the same unit in Room C106A. Corresponds to Keynote 17 (""CONDENSATE PUMP TO BE PLACED UNDERNEATH UNIT"")."
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#52,001-FCU-02-C106A,plan,false,"Unique instance tag on a leader/callout pointing to the new ductless fan coil unit box drawn in Room C106A (Floor Plan view, view 3). Corresponds to Keynote 1 (""FURNISH AND INSTALL NEW DUCTLESS FCU"")."
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#54,001-FCP-04-C203,plan,false,"Unique instance tag sharing the same two-line flag callout as 001-FCU-04-C203; its arrow points to the small circle/valve symbol near the 'M' actuator symbol above the FCU. Likely the condensate pump associated with the unit (keynote 9: 'CONDENSATE PUMP TO BE PLACED UNDERNEATH UNIT' references the same callout). Appears once, on the 'RM C203 - FLOOR PLAN' view."
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#54,001-FCU-04-C203,plan,false,"Unique instance tag for the new ductless fan coil unit in Room C203 (TR/Telecom room). Two-line flag callout with a leader that splits to two arrows; this line's arrow points to the tall rectangular FCU cabinet symbol. Cross-referenced by keynote 4 ('FURNISH AND INSTALL NEW DUCTLESS FCU...') and keynote note 5 (chilled water piping serving FCU). Appears once on sheet, on the 'RM C203 - FLOOR PLAN' view."
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#54,H,plan,false,"Single-letter tag inside a circle glyph on the FCU floor-plan riser, stacked above a 'T' circle. Standard HVAC-controls shorthand for a humidistat/humidity sensor placed directly on the equipment run. Flagged with lower confidence since it is a bare single letter (no numeric suffix) unlike the VAV-12/CD-1 style examples; included because it is drawn on a real sensor glyph. Confirmed as a legitimate device tag by the parallel occurrence and keynote wording on page 55 (keynote 5: 'EXISTING THERMOSTAT TO REMAIN' anchors an identical 'T' circle there)."
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#54,M,plan,false,Circle-glyph tag next to a valve/actuator symbol above the FCU cabinet on the floor plan; standard shorthand for a motor/motorized-valve actuator. Same single-letter caveat as H/T.
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#54,T,plan,false,"Circle-glyph tag directly below 'H', standard shorthand for thermostat/temperature sensor. Same single-letter caveat as 'H' above; see cross-page confirmation note there."
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#55,H,plan,false,"Circle-glyph humidistat/humidity-sensor symbol, stacked directly above the 'T' thermostat circle near the vertical black riser pipe on the 'RM S272 - FLOOR PLAN' view (view 3). Drawn in the lighter/existing-work linework (per General Note 2, existing shown light, new shown dark)."
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#55,M,plan,false,"Circle-glyph motor/motorized-valve-actuator symbol, drawn bold/dark (new work) at the top of the same vertical riser as H/T, on the 'RM S272 - FLOOR PLAN' view (view 3)."
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#55,T,plan,false,"Circle-glyph thermostat symbol. Appears in the 'RM S272 & S265B - DEMOLITION FLOOR PLAN' view (view 1) directly anchored by keynote hexagon 5, whose keynote text explicitly reads 'EXISTING THERMOSTAT TO REMAIN' -- confirms the letter denotes a thermostat device. Also appears again as a lighter/existing-work circle stacked with 'H' on the 'RM S272 - FLOOR PLAN' view (view 3). Same exact tag text on both views of this sheet; listed once."
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#56,001-FCP-05-C303,plan,false,"Fan coil pump/condensate-pump tag, second line of the same two-line banner callout directly under 001-FCU-05-C303, sharing the same leader to the equipment symbol. Confirmed in textSpans at x0=1904.9,y0=1893.5. Cross-references keynote #11 'CONDENSATE PUMP TO BE PLACED UNDERNEATH UNIT'. Unique instance mark; occurs once on this sheet."
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#56,001-FCU-05-C303,plan,false,"Fan coil unit tag drawn as a pointed banner/flag callout with a leader arrow to the ductless FCU equipment symbol in room C303, on view 3 'RM C303 - FLOOR PLAN'. Confirmed verbatim in textSpans at x0=1904.4,y0=1867.4 (split across '001' + '-' + 'FCU-05-C303' runs) and visually in the crop. Cross-references keynote #1 'FURNISH AND INSTALL NEW DUCTLESS FCU' and #7 (chilled water piping serving FCU). Unique instance mark (one specific unit for room C303, building 001); occurs once on this sheet."
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#57,001-FCP-06-C403A,plan,false,"Fan coil pump/condensate-pump tag, second line of the same banner callout directly under 001-FCU-06-C403A. Confirmed in textSpans at x0=1723.0,y0=3109.1. Cross-references keynote #12 'CONDENSATE PUMP TO BE PLACED UNDERNEATH UNIT'. Unique instance mark; occurs once on this sheet."
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#57,001-FCU-06-C403A,plan,false,"Fan coil unit tag, top line of a two-line pointed banner/flag callout on view 3 'RM C403A - FLOOR PLAN', with leader arrows to the FCU equipment symbols near the Clean/Soiled Utility area. Confirmed in textSpans at x0=1722.5,y0=3083 ('001'+'-'+'FCU-06-C403A'). Cross-references keynote #6 'FURNISH AND INSTALL NEW FCU. SEE EQUIPMENT SCHEDULES ON SHEET M-601'. Unique instance mark for room C403A, building 001; occurs once on this sheet."
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#60,001-FCP-07-C507,plan,false,"Unique fan coil pump instance tag, paired leader-line flag label directly beneath 001-FCU-07-C507, same equipment cluster in room C507 on the Floor Plan view."
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#60,001-FCU-07-C507,plan,false,"Unique fan coil unit instance tag, drawn as a leader-line flag label pointing at the FCU equipment box (with adjacent 'M' motor circle and trap/valve assembly) in room C507, on the 'RM C507 - FLOOR PLAN' view (view 1, bottom-left of sheet). Stacked directly above the matching FCP tag."
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#62,001-CU-01-ROOF,plan,false,Unique instance tag on a leader line pointing to one of two identical roof-mounted condensing-unit stacks (tall box with 4 fan grilles). Full literal text as drawn (building prefix + type/number + location suffix).
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#62,001-CU-02-ROOF,plan,false,"Unique instance tag for the second, adjacent roof-mounted condensing unit; same symbol type as CU-01-ROOF, distinct physical unit."
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#64,001-DCC-01,plan,false,Instance tag ('DCC' equipment) in the same stacked 4-row leader label group.
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#64,001-DHC-01,plan,false,"Instance tag ('DHC' equipment, e.g. dehumidification/DOAS-related coil) in the same stacked 4-row leader label group as DOAS-01-DC9."
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#64,001-DHX-01,plan,false,"Instance tag ('DHX' equipment) in the same stacked 4-row leader label group, bottom row."
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#64,001-DOAS-01-DC9,plan,false,"Dedicated outside air system unit instance tag, top of a 4-row stacked leader flag label group in Mechanical Space DC9 pointing down to a cluster of pipe connections."
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#64,001-FCP-09-DC6,plan,false,"Fan coil pump instance tag #09 serving DC6, paired leader flag label directly above/below FCU-09-DC6."
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#64,001-FCP-10-DC7,plan,false,"Fan coil pump instance tag #10 serving DC7, paired leader flag label directly beneath FCU-10-DC7."
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#64,001-FCU-09-DC6,plan,false,"Fan coil unit instance tag #09 serving UPS 2 / DC6, leader flag label paired with FCP-09-DC6."
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#64,001-FCU-10-DC7,plan,false,"Fan coil unit instance tag #10 serving UPS 1 / DC7, leader flag label near keynote 8."
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#64,001-SH-01-DC9,plan,false,"Steam humidifier (or similar 'SH' unit) instance tag, leader flag label near the same riser as 001-UH-01-DC9 in room DC9."
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#64,001-ST-01-DC9,plan,false,"Steam trap instance tag #01, leader flag label in Mechanical Space DC9, keynote 12 adjacent."
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#64,001-ST-02-DC9,plan,false,"Steam trap instance tag #02, leader flag label in Mechanical Space DC9, keynote 13 adjacent."
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#64,001-ST-03-DC9,plan,false,"Steam trap instance tag #03, leader flag label in Mechanical Space DC9, keynote 14 adjacent."
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#64,001-UH-01-DC5,plan,false,"Unit heater instance tag serving room/closet DC5, leader flag label near UPS Vest./DC5 area."
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#64,001-UH-01-DC9,plan,false,"Unit heater instance tag, leader flag label pointing to a wall/duct-mounted unit near stairwell, Data Center HVAC Piping Plan."
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#66,001-CB-01-DC1,plan,false,"Chilled beam unit tag, leader/flag callout pointing to a drawn box (chilled beam) above the stairs/imaging area; unique instance."
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#66,001-CB-02-DC1,plan,false,Chilled beam tag with leader pointing to box near Imaging room DC1; unique instance.
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#66,001-CB-03-DC1,plan,false,Chilled beam tag with leader pointing to box near Imaging room DC1; unique instance.
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#66,001-CB-04-DC4,plan,false,Chilled beam tag pointing to box in Storage room DC4; unique instance.
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#66,001-CB-05-DC3,plan,false,Chilled beam tag pointing to box in Secure Storage room DC3; unique instance.
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#66,001-CRAC-01-DC2,plan,false,"CRAC (computer room A/C) unit tag, leader points to dashed equipment outline above Data Center rack rows; unique instance."
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#66,001-CRAC-02-DC2,plan,false,Second CRAC unit tag near Data Center/Secure Storage boundary; unique instance.
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#66,001-DH-01-DC2,plan,false,"Dehumidifier unit tag, leader points into one of the stacked rack-mounted units in Data Center DC2; unique instance."
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#66,001-DH-02-DC2,plan,false,"Second dehumidifier unit tag, adjacent leader into stacked units in Data Center DC2; unique instance."
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#67,001-FCP-08-C607,plan,false,"Companion pump/condensate-pump tag for the same FCU-08 unit, stacked directly beneath 001-FCU-08-C607 with the same leader target; unique instance."
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#67,001-FCU-08-C607,plan,false,"Fan coil unit tag, flag/banner callout with leader pointing to the tall equipment box in the Telecom Room (TR) C607, drawn on view 1 'RM C607 - FLOOR PLAN'; unique instance."
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#68,001-BD-02-DC ROOF,plan,false,"Backdraft damper, unique instance, co-located with GV-01 inside the dashed equipment outline."
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#68,001-GV-01-DC ROOF,plan,false,"Gravity ventilator, unique instance, dashed-box equipment symbol with leader."
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#68,001-GV-02-DC ROOF,plan,false,"Gravity ventilator, unique instance, small square roof equipment symbol with leader (keynotes 2,4)."
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#68,001-GV-03-DC ROOF,plan,false,"Gravity ventilator, unique instance, small square roof equipment symbol with leader (keynotes 2,4)."
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#68,001-HT-02-DC ROOF,plan,false,"Heat-trace circuit tag, unique instance (paired with RD-02 at the lower roof curb)."
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#68,001-HT-03-DC ROOF,plan,false,"Heat-trace circuit tag, unique instance (paired with RD-01 at the lower roof curb)."
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#68,001-HT-04-DC ROOF,plan,false,"Heat-trace circuit tag, unique instance (paired with RD-01 at the upper roof curb)."
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#68,001-HT-05-DC ROOF,plan,false,"Heat-trace circuit tag, unique instance (paired with RD-02 at the upper roof curb)."
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#68,001-RD-01,plan,false,"Roof drain type mark in flag-shaped callout with leader to drain symbol (circle). Same literal tag appears twice on the sheet (two physical roof-drain locations) -- repeatable type/schedule mark, listed once per instructions."
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#68,001-RD-02,plan,false,"Overflow roof drain type mark, same convention as RD-01; appears twice on sheet (two locations) -- listed once."
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#69,001-FCP-11-C703,plan,false,"Second line of the same two-line tag box as 001-FCU-11-C703 (keynotes 4/14), naming the companion fan coil pump (FCP) for the same unit/room. Verified against textSpans {""str"":""FCP-11-C703"",""x0"":1368.7,""y0"":1146.4}. Unique instance tag, appears once."
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#69,001-FCU-11-C703,plan,false,"Two-line hexagon-free tag box (keynotes 4 and 14 point to the same box) with a leader pointing to an equipment glyph (a rectangular unit shown in the corridor wall/chase near grid K, room C703 area) on view 1 'RM C703 - FLOOR PLAN'. This is a fan coil unit (FCU) instance tag, unique to this room (building 001, unit 11, serving room C703). Appears once on the sheet; verified against textSpans entries {""str"":""001"",...},{""str"":""-""},{""str"":""FCU-11-C703"",""x0"":1368.5,""y0"":1120} and confirmed visually as a two-row callout box with a leader line to the equipment symbol."
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#70,001-FCP-12-C808,plan,false,"Unique instance tag for the condensate pump (FCP) paired with FCU-12-C808, stacked directly below it in the same hexagonal callout box, same leader line region."
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#70,001-FCU-12-C808,plan,false,"Unique instance tag for a ductless fan coil unit (FCU) drawn as a hexagonal callout box with a leader line to the equipment glyph near LOBBY A800, adjacent to keynote bubbles 5 (furnish/install new ductless FCU) and 10 (condensate pump placed underneath unit). Confirmed via crop of the render at PDF coords ~(1083,1226)."
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#71,001-FCP-13-C907,plan,false,"Unique instance tag for the condensate pump (FCP) paired with FCU-13-C907, stacked directly below it in the same callout box."
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#71,001-FCU-13-C907,plan,false,"Unique instance tag for a ductless fan coil unit (FCU), hexagonal callout box with leader line to the equipment glyph near WAITING C904 / ELEC C907, adjacent to keynote bubbles 2 (furnish/install new ductless FCU) and 7 (install new condensate line). Confirmed via crop at PDF coords ~(1078,904)."
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#72,(E)UH-36,plan,false,"Existing unit heater, diamond glyph near grid 7/L.1, leader-line tag '(E)UH-36'. Unique instance mark."
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#72,(E)UH-37,plan,false,"Existing unit heater, drawn as a diamond glyph near grid 12/I, with leader-line tag '(E)UH-37'. Unique instance mark."
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#72,(E)UH-50,plan,false,"Existing unit heater, drawn as a rectangular glyph near grid 8, leader-line tag '(E)UH-50'. Unique instance mark. A circled 'T' thermostat symbol sits directly beside/on this unit's duct."
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#72,T,plan,false,"Circled 'T' thermostat device symbol mounted on/adjacent to the (E)UH-50 unit heater's ductwork. Repeatable device-type mark (bare letter in a circle, same borderline convention as 'M' on page 49)."
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#74,002-FCP-01-BT03,plan,false,"Fan coil condensate pump leader-flag tag, stacked directly below 002-FCU-01-BT03 in the same banner callout, same leader line/area. Corresponds to keynote 10 'CONDENSATE PUMP TO BE PLACED UNDERNEATH UNIT'. Unique instance mark."
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#74,002-FCU-01-BT03,plan,false,"Fan coil unit leader-flag tag (banner/hexagon shape) with leader line pointing at the equipment box drawn in the 'RM BT03 - FLOOR PLAN' view (view 2, lower plan on the sheet). Unique instance mark (one specific unit in room BT03). Confirmed via zoomed crop of the equipment area."
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#76,(E) FP,plan,false,"Existing fire-protection device (sprinkler head/valve) at keynote 14, leader-labeled '(E) FP' directly on the ceiling-run glyph. A second bare 'FP' further down the same run is a pipe/line-service label (like RL/RS), not counted separately."
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#76,016-AC-01-16-12,plan,false,Unique instance tag (keynote 1 leader) for the ductless split indoor cooling unit drawn on the 'RM 16-12 - FLOOR PLAN' view. Matches pipeline hint family AC-01-16 (hint dropped the room-number suffix).
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#76,016-CU-01-16-12,plan,false,Unique instance tag (keynote 10 leader) for the matching outdoor condensing unit on the same floor plan view. Matches pipeline hint family CU-01-16.
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#76,H,plan,false,"Circled 'H' humidistat device symbol mounted on the ceiling/soffit run near keynotes 14/16, adjacent to a circled 'T'. Repeatable device-type mark not caught by the pipeline hint at all."
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#76,M,plan,false,"Circled 'M' device symbol paired with 'R', consistent with keynote 16 ('...MOISTURE SENSOR FOR EXISTING OVERHEAD PIPING...') = moisture sensor."
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#76,R,plan,false,"Circled 'R' device symbol (paired with 'M') near the AC-01 unit; keynote 9 ('INSTALL REFRIGERANT SENSOR...') leader points into this area, consistent with R = refrigerant sensor."
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#76,T,plan,false,"Circled 'T' thermostat device symbol immediately next to the 'H' humidistat symbol, same ceiling run."
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#78,ROME-FCP-01-G120,plan,false,"Unique instance mark stacked directly below ROME-FCU-01-G120 on the same flag callout/leader, pointing to the same equipment glyph (evidently the pump/circulation component serving the FCU, per keynote 8 'FURNISH AND INSTALL NEW HYDRONIC PIPES SERVING FCU'). Confirmed visually and in textSpans at x0=947.3,y0=775.4. Occurs once on this page."
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#78,ROME-FCU-01-G120,plan,false,"Unique instance mark for a fan coil unit. Drawn as a flag/banner callout with a leader line pointing to a box-shaped equipment glyph in the 'RM G120 - FLOOR PLAN' view (bottom-left large plan). Confirmed both visually (crop at PDF-point space ~x273,y187) and in textSpans dump at x0=946.8,y0=749. General notes on this sheet reference it via keynote 7/8 ('FURNISH AND INSTALL NEW DUCTLESS FCU... SEE EQUIPMENT SCHEDULES ON SHEET M-601'), confirming it is a real ductless FCU. Occurs once on this page."
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#79,AHU-5,plan,false,Text 'EXISTING / AHU-5' printed directly inside the drawn equipment footprint box on the mechanical piping/demolition plan. Unique instance mark. Confirmed via zoomed crop.
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#79,AHU-8,plan,false,"Text 'EXISTING / AHU-8' printed directly inside its own drawn equipment footprint box, adjacent to AHU-5. Unique instance mark. Confirmed via zoomed crop."
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#79,WC-1,plan,false,"Text 'EXISTING CHILLER (WC-1)' with a leader arrow pointing directly at the drawn chiller equipment glyph. The tag itself is the parenthetical 'WC-1'; 'EXISTING CHILLER' is a descriptive label, not part of the tag. Unique instance mark. Confirmed via zoomed crop."
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#79,WC-2,plan,false,"Text 'EXISTING CHILLER (WC-2)' with a leader arrow pointing directly at a second, distinct chiller equipment glyph. Unique instance mark. Confirmed via zoomed crop."
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#80,AHU-5,plan,false,"Same 'EXISTING / AHU-5' equipment-box label as on page 79; this sheet is the companion new-work mechanical plan for the same Rome building level, same equipment retained in place. Unique instance mark."
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#80,AHU-8,plan,false,Same 'EXISTING / AHU-8' equipment-box label as on page 79. Unique instance mark.
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#80,WC-1,plan,false,"Same 'EXISTING CHILLER (WC-1)' leader-tagged chiller glyph as on page 79, in the identical plan position (this new-work sheet reuses the same base plan with added new piping routing). Unique instance mark."
030_NY_VA_EHRM_Infrastructure_Upgrades_Construction.pdf#80,WC-2,plan,false,Same 'EXISTING CHILLER (WC-2)' leader-tagged chiller glyph as on page 79. Unique instance mark.
