sheet,tag,role,in_table,note
20_TX_JudsonISD_MEP_Upgrades_Pkg6.pdf#12,HWP-2,plan,false,"Heating hot water pump box, Enlarged Central Plant Plan 1205, adjacent to HWP-1."
20_TX_JudsonISD_MEP_Upgrades_Pkg6.pdf#6,AC-1,plan,false,Boxed unit near lighting contactors/Choral area.
20_TX_JudsonISD_MEP_Upgrades_Pkg6.pdf#6,AH-13,plan,false,"Roof box near Weight Rm F122, labeled 'AH-13' (abbreviated form; BAS points list pages 8/9 confirm device id AHU13 for same Woodlake unit)."
20_TX_JudsonISD_MEP_Upgrades_Pkg6.pdf#6,AHU-10,plan,false,"Boxed unit, Mezzanine mech room."
20_TX_JudsonISD_MEP_Upgrades_Pkg6.pdf#6,AHU-11,plan,false,"Boxed unit, Mezzanine mech room."
20_TX_JudsonISD_MEP_Upgrades_Pkg6.pdf#6,AHU-12,plan,false,"Boxed unit near AHU-9/AFS, Woodlake Hills MS first floor."
20_TX_JudsonISD_MEP_Upgrades_Pkg6.pdf#6,AHU-7,plan,false,"Boxed unit in Mezzanine mech room (Woodlake Hills MS), M-1.1A. Unique instance."
20_TX_JudsonISD_MEP_Upgrades_Pkg6.pdf#6,AHU-8,plan,false,"Boxed unit, Mezzanine mech room, adjacent to AHU-7."
20_TX_JudsonISD_MEP_Upgrades_Pkg6.pdf#6,AHU-9,plan,false,"Boxed unit near Cooler/Laundry, Woodlake Hills MS first floor."
20_TX_JudsonISD_MEP_Upgrades_Pkg6.pdf#6,B-1,plan,false,Boxed device near UH-4/Cooler (Woodlake Hills MS) — distinct physical item from the B-1 at Spring Meadows central plant (page 12).
20_TX_JudsonISD_MEP_Upgrades_Pkg6.pdf#6,CH-1A,plan,false,"Chiller box, Chiller Yard, Woodlake Hills MS."
20_TX_JudsonISD_MEP_Upgrades_Pkg6.pdf#6,CH-1B,plan,false,"Chiller box, Chiller Yard, adjacent to CH-1A."
20_TX_JudsonISD_MEP_Upgrades_Pkg6.pdf#6,CH-2,plan,false,"Chiller box, Chiller Yard."
20_TX_JudsonISD_MEP_Upgrades_Pkg6.pdf#6,F-1,plan,false,"Roof exhaust fan box, kitchen/scullery area."
20_TX_JudsonISD_MEP_Upgrades_Pkg6.pdf#6,F-11,plan,false,"Roof exhaust fan box, Girls/Boys Athl. wing, drawn twice (same tag, two locations)."
20_TX_JudsonISD_MEP_Upgrades_Pkg6.pdf#6,F-12,plan,false,"Roof exhaust fan box, athletic wing, drawn twice."
20_TX_JudsonISD_MEP_Upgrades_Pkg6.pdf#6,F-13,plan,false,"Roof exhaust fan box, Weight Rm/Boys P.E., drawn twice."
20_TX_JudsonISD_MEP_Upgrades_Pkg6.pdf#6,F-14,plan,false,"Roof exhaust fan box, Girls P.E./Showers, drawn twice."
20_TX_JudsonISD_MEP_Upgrades_Pkg6.pdf#6,F-15,plan,false,"Roof exhaust fan box, Showers F115."
20_TX_JudsonISD_MEP_Upgrades_Pkg6.pdf#6,F-16,plan,false,"Roof exhaust fan box, Drying F129 area."
20_TX_JudsonISD_MEP_Upgrades_Pkg6.pdf#6,F-17,plan,false,"Roof exhaust fan box, near F-11, Drying area."
20_TX_JudsonISD_MEP_Upgrades_Pkg6.pdf#6,F-18,plan,false,Roof exhaust fan box near AH-13/Weight Rm.
20_TX_JudsonISD_MEP_Upgrades_Pkg6.pdf#6,F-19,plan,false,Roof exhaust fan box near Weight Rm F122.
20_TX_JudsonISD_MEP_Upgrades_Pkg6.pdf#6,F-20,plan,false,"Roof exhaust fan box, Boys Athl. F134 wing."
20_TX_JudsonISD_MEP_Upgrades_Pkg6.pdf#6,F-21,plan,false,Roof exhaust fan box near Corridor F301/Women F107.
20_TX_JudsonISD_MEP_Upgrades_Pkg6.pdf#6,F-22,plan,false,"Roof exhaust fan box, Band Hall/Instr. Stor. area."
20_TX_JudsonISD_MEP_Upgrades_Pkg6.pdf#6,F-23,plan,false,"Roof exhaust fan box, Band Hall area, adjacent to F-22."
20_TX_JudsonISD_MEP_Upgrades_Pkg6.pdf#6,F-24,plan,false,Roof exhaust fan box over kitchen (also listed in roof starters callout).
20_TX_JudsonISD_MEP_Upgrades_Pkg6.pdf#6,F-25,plan,false,Roof exhaust fan/hood box over kitchen.
20_TX_JudsonISD_MEP_Upgrades_Pkg6.pdf#6,F-26,plan,false,Roof exhaust fan/hood box over kitchen.
20_TX_JudsonISD_MEP_Upgrades_Pkg6.pdf#6,F-27,plan,false,Roof exhaust fan box near Platform D104.
20_TX_JudsonISD_MEP_Upgrades_Pkg6.pdf#6,F-28,plan,false,"Roof exhaust fan/makeup box, Scullery."
20_TX_JudsonISD_MEP_Upgrades_Pkg6.pdf#6,F-29,plan,false,"Roof exhaust/makeup fan box, Scullery/Serving."
20_TX_JudsonISD_MEP_Upgrades_Pkg6.pdf#6,F-3,plan,false,"Roof exhaust fan box, near FC-2/Drama."
20_TX_JudsonISD_MEP_Upgrades_Pkg6.pdf#6,F-30,plan,false,"Roof exhaust/makeup fan box, Scullery."
20_TX_JudsonISD_MEP_Upgrades_Pkg6.pdf#6,F-31,plan,false,Roof exhaust fan box near Snack Bar D101.
20_TX_JudsonISD_MEP_Upgrades_Pkg6.pdf#6,F-34,plan,false,"Roof exhaust fan box, listed in starters callout, athletic-wing roof."
20_TX_JudsonISD_MEP_Upgrades_Pkg6.pdf#6,F-4,plan,false,"Roof exhaust fan box, near Freezer."
20_TX_JudsonISD_MEP_Upgrades_Pkg6.pdf#6,F-5,plan,false,"Roof exhaust fan box, near Serving/Pantry, drawn twice on sheet (same tag)."
20_TX_JudsonISD_MEP_Upgrades_Pkg6.pdf#6,FC-1,plan,false,Fan coil unit box near Vest./Lockers F125-F127.
20_TX_JudsonISD_MEP_Upgrades_Pkg6.pdf#6,FC-2,plan,false,"Fan coil unit box near Snack Bar/Drama, drawn twice on this sheet (same tag)."
20_TX_JudsonISD_MEP_Upgrades_Pkg6.pdf#6,FP-1,plan,false,Repeatable fan-powered VAV box TYPE mark (diamond glyph); recurs many times on this sheet and pages 7 and 11. Listed once at first occurrence.
20_TX_JudsonISD_MEP_Upgrades_Pkg6.pdf#6,FP-2,plan,false,"Repeatable fan-powered VAV box TYPE mark; recurs on pages 6, 7, 11."
20_TX_JudsonISD_MEP_Upgrades_Pkg6.pdf#6,FP-3,plan,false,"Repeatable fan-powered VAV box TYPE mark; recurs on pages 6, 7, 11."
20_TX_JudsonISD_MEP_Upgrades_Pkg6.pdf#6,FP-4,plan,false,"Repeatable fan-powered VAV box TYPE mark; recurs on pages 6, 7, 11."
20_TX_JudsonISD_MEP_Upgrades_Pkg6.pdf#6,P-1A,plan,false,"Pump, listed in roof starters callout box and drawn near MCC/lighting contactors area."
20_TX_JudsonISD_MEP_Upgrades_Pkg6.pdf#6,P-1B,plan,false,"Pump, same starters list/area as P-1A."
20_TX_JudsonISD_MEP_Upgrades_Pkg6.pdf#6,P-2,plan,false,"Pump box, drawn near mezzanine access, top of sheet."
20_TX_JudsonISD_MEP_Upgrades_Pkg6.pdf#6,P-3,plan,false,"Pump box, drawn near WH-1/Laundry."
20_TX_JudsonISD_MEP_Upgrades_Pkg6.pdf#6,RH-1,plan,false,Relief hood box on Gym No. 1 roof (Woodlake Hills MS) — distinct from RH-1 at Spring Meadows (page 11).
20_TX_JudsonISD_MEP_Upgrades_Pkg6.pdf#6,RH-2,plan,false,"Relief hood box on Gym No. 1 roof, adjacent to RH-1."
20_TX_JudsonISD_MEP_Upgrades_Pkg6.pdf#6,RT-1,plan,false,"Rooftop unit box, Boys Athl./Storage F133-F134 wing."
20_TX_JudsonISD_MEP_Upgrades_Pkg6.pdf#6,RT-2,plan,false,"Rooftop unit box, Boys P.E./Vest wing."
20_TX_JudsonISD_MEP_Upgrades_Pkg6.pdf#6,RT-3,plan,false,"Rooftop unit box, Girls P.E. wing."
20_TX_JudsonISD_MEP_Upgrades_Pkg6.pdf#6,RT-4,plan,false,"Rooftop unit box, Girls Athl. wing, adjacent to RT-3."
20_TX_JudsonISD_MEP_Upgrades_Pkg6.pdf#6,RV-2,plan,false,"Relief-air damper tag (ON ROOF), drawn near Scullery and again near Serving — likely a repeatable relief-damper type mark rather than one physical unit; listed once."
20_TX_JudsonISD_MEP_Upgrades_Pkg6.pdf#6,RV-3,plan,false,Relief-air damper tag (ON ROOF) near Girls/Office E102.
20_TX_JudsonISD_MEP_Upgrades_Pkg6.pdf#6,RV-4,plan,false,Relief-air damper tag (ON ROOF) near Drama D108.
20_TX_JudsonISD_MEP_Upgrades_Pkg6.pdf#6,UH-3,plan,false,Repeatable unit-heater TYPE mark; drawn 15+ times across the athletic wing on this sheet (and again on page 7). Listed once.
20_TX_JudsonISD_MEP_Upgrades_Pkg6.pdf#6,UH-4,plan,false,"Unit heater box near Cooler/B-1, Woodlake Hills MS."
20_TX_JudsonISD_MEP_Upgrades_Pkg6.pdf#6,WH-1,plan,false,Water heater box near Cooler/Laundry.
20_TX_JudsonISD_MEP_Upgrades_Pkg6.pdf#7,AHU-1,plan,false,"Boxed unit, Area 'A' Penthouse, Woodlake Hills MS second floor (M-1.2A). NOTE: Spring Meadows ES (page 12) has an unrelated, separate physical AHU-1."
20_TX_JudsonISD_MEP_Upgrades_Pkg6.pdf#7,AHU-2,plan,false,"Boxed unit, Area 'A' Penthouse, adjacent to AHU-1."
20_TX_JudsonISD_MEP_Upgrades_Pkg6.pdf#7,AHU-3,plan,false,"Boxed unit, drawn in both Mech C202 (near I.S.S. C201, with thermostat tag 'AH-3') and Area 'B' Penthouse — same Woodlake Hills unit referenced twice on this sheet."
20_TX_JudsonISD_MEP_Upgrades_Pkg6.pdf#7,AHU-4,plan,false,"Boxed unit, Area 'B' Penthouse, Woodlake Hills MS."
20_TX_JudsonISD_MEP_Upgrades_Pkg6.pdf#7,F-6,plan,false,"Exhaust/roof fan box, drawn twice near T/R A224A and Workroom A224 (same tag)."
