sheet,tag,role,in_table,note
014_MT_USDA_Forest_Service_Missoula_Fire_Sciences.pdf#19,CD-A6,detail,false,"Control damper w/ circular actuator glyph in AHU-A1 SECTION (view 11), smoke relief damper per key note 4."
014_MT_USDA_Forest_Service_Missoula_Fire_Sciences.pdf#19,EF-A3,plan,false,"Exhaust-fan emergency-switch symbol ($ glyph) labeled 'EF-A3' next to the ASME CSD-1 emergency switch note in ALTERNATE 3 - VAV AHU ENLARGED PLAN (view 5, true plan)."
014_MT_USDA_Forest_Service_Missoula_Fire_Sciences.pdf#19,L-A1,detail,false,"Louver leader-line tag in AHU-A1 SECTION (view 11), just above CD-A1."
014_MT_USDA_Forest_Service_Missoula_Fire_Sciences.pdf#19,L-A2,detail,false,OA intake louver (low) leader tag with hexagon '1' callout in ALTERNATE 3 - VAV AHU SECTION (view 3).
014_MT_USDA_Forest_Service_Missoula_Fire_Sciences.pdf#19,L-A3,detail,false,Relief louver (high) leader tag with hexagon '1' callout in ALTERNATE 3 - VAV AHU SECTION (view 3).
014_MT_USDA_Forest_Service_Missoula_Fire_Sciences.pdf#19,L-A6,plan,false,"Louver leader tag next to CD-A12 near relocated RO skid, AHU-A1 ENLARGED PLAN (view 13, true plan)."
014_MT_USDA_Forest_Service_Missoula_Fire_Sciences.pdf#19,SG-A1,plan,false,"Steam generator box glyph, labeled in both AHU-A1 SECTION (view 11) and AHU-A1 ENLARGED PLAN (view 13, true plan). Unique instance."
014_MT_USDA_Forest_Service_Missoula_Fire_Sciences.pdf#24,AS-A1,plan,false,"Air separator, unique instance, drawn as a circle glyph on the enlarged basement plan and again in the Condensing Boiler Connection Detail; same physical unit, counted once."
014_MT_USDA_Forest_Service_Missoula_Fire_Sciences.pdf#24,B-3,plan,false,"Existing hot-water boiler (labeled '(E) B-3'), unique instance, drawn as a boiler glyph at the top of the enlarged basement plan."
014_MT_USDA_Forest_Service_Missoula_Fire_Sciences.pdf#24,B-4,plan,false,"Existing hot-water boiler (labeled '(E) B-4'), unique instance, drawn adjacent to B-3."
014_MT_USDA_Forest_Service_Missoula_Fire_Sciences.pdf#24,B-A1,plan,false,"New condensing boiler, unique instance, drawn on the enlarged basement plan (view 13); the generic 'Condensing Boiler Connection Detail' (view 7) shows the same boiler type but only re-labels the represented unit as B-A2, not B-A1 -- B-A1 itself appears only in the enlarged plan."
014_MT_USDA_Forest_Service_Missoula_Fire_Sciences.pdf#24,B-A2,plan,false,"New condensing boiler, unique instance, drawn both on the enlarged basement plan and (as the representative unit) in the Condensing Boiler Connection Detail (view 7); same physical boiler, counted once."
014_MT_USDA_Forest_Service_Missoula_Fire_Sciences.pdf#24,ET-A1,plan,false,"Expansion tank, unique instance, drawn as a circle glyph on the enlarged basement plan and again in both connection details; same physical unit, counted once."
014_MT_USDA_Forest_Service_Missoula_Fire_Sciences.pdf#24,GLF-A1,plan,false,"Glycol feeder, unique instance, drawn on the enlarged basement plan and referenced again in the Condensing Boiler Connection Detail (view 7); same physical unit, counted once."
014_MT_USDA_Forest_Service_Missoula_Fire_Sciences.pdf#24,HWP-A1,plan,false,"Hot water pump, unique instance, drawn on the enlarged basement plan and again in the Hot Water Pump Connection Detail (view 6); same physical pump, counted once."
014_MT_USDA_Forest_Service_Missoula_Fire_Sciences.pdf#24,HWP-A2,plan,false,"Hot water pump, unique instance, drawn on the enlarged basement plan and again in the Hot Water Pump Connection Detail (view 6); same physical pump, counted once."
