sheet,tag,role,in_table,note
023_US_Chiller_Replacement_at_U_S_Salinity_Laboratory.pdf#11,PCP1,plan,false,"Pre-Cooling Pump 1, demo plan, circled with demo keynote 7 (""REMOVE AND DEMOLISH EXISTING PRE COOLING WATER PUMPS""), pointing at pump symbol. Unique instance mark (paired with PCP2)."
023_US_Chiller_Replacement_at_U_S_Salinity_Laboratory.pdf#11,PCP2,plan,false,"Pre-Cooling Pump 2, demo plan, same keynote 7, second pump symbol below PCP1. Unique instance mark."
023_US_Chiller_Replacement_at_U_S_Salinity_Laboratory.pdf#11,ST-1,plan,false,"Water Storage Tank, demo plan, circled with demo keynote 3, leader to hatched tank box. Unique instance mark."
023_US_Chiller_Replacement_at_U_S_Salinity_Laboratory.pdf#11,WS-1,plan,false,"Water Softener, demo plan (left/Mechanical Yard Floor Plan-Demo), circled with demo keynote 4 (""REMOVE AND DEMOLISH WATER SOFTENER SYSTEM""), leader arrow to hatched equipment box. Unique instance mark."
023_US_Chiller_Replacement_at_U_S_Salinity_Laboratory.pdf#16,(E)VFD,plan,false,Compact callout '(E)VFD' with short leader line to a small equipment box near the mechanical room controller. Unique instance mark.
023_US_Chiller_Replacement_at_U_S_Salinity_Laboratory.pdf#16,(N)CONTROLLER,plan,false,Compact callout '(N)CONTROLLER' with leader line down to a small equipment box (new pump controller) near the (E)VFD box. Unique instance mark.
023_US_Chiller_Replacement_at_U_S_Salinity_Laboratory.pdf#16,CH-1,plan,false,Text callout 'NEW CHILLER CH-1' with leader arrow pointing directly at the chiller (tube-bundle) equipment symbol. Short id extracted from the callout is CH-1. Unique instance mark.
023_US_Chiller_Replacement_at_U_S_Salinity_Laboratory.pdf#16,CH-2,plan,false,Text callout 'NEW CHILLER CH-2' with leader arrow to the second chiller symbol below CH-1. Unique instance mark.
023_US_Chiller_Replacement_at_U_S_Salinity_Laboratory.pdf#16,MCC1,plan,false,"Callout ""(E)MOTOR CONTROL CENTER 'MCC1'"" with leader arrow to a rectangular panel box glyph on the wall near Room 124. Short id MCC1 extracted from the quoted portion of the label. Unique instance mark."
023_US_Chiller_Replacement_at_U_S_Salinity_Laboratory.pdf#16,MDS,plan,false,"Callout ""(E)MAIN SWITCHBOARD 'MDS'"" with leader arrow to a rectangular switchboard box glyph. Short id MDS extracted from the quoted portion. Unique instance mark; also referenced by name in the sheet's Key Notes text (not counted separately, that's prose not a drawn tag)."
