# bldg5406-hvac-demo.attrs.csv — ATTRIBUTE-tier ground truth for the ASSEMBLIES goal (mcp/scripts/assemblies-attr-eval.mjs).
#
# Authored from RENDERS (mcp/scripts/render-page-crop.mjs, 2-4x) by reading each table by eye;
# the pipeline's output for these sheets was not consulted. Where render and pipeline later
# differ, the RENDER decides. A key that looks wrong is written up in
# ASSEMBLIES_BUG_CATALOGUE.md, never edited (goals/ASSEMBLIES.md ANTI-GAMING).
# Tables drawn by seed 20260923 (reports/assemblies/01-split.json); transcription: reports/assemblies/key-work/bldg5406-hvac-demo.transcription.txt,
# expanded by mcp/scripts/assemblies-key-transcribe.mjs.
#
# Scope: Sheets M-601 (page 6) and P-601 (page 18) of the FBNM 130007 RPI NDI Lab, Facility 5406 mechanical drawings (Davis-Monthan AFB civil engineer), every claimed keyed-family table of this dev document.
#   bldg5406-hvac-demo-mechanical.pdf#6 | AIR HANDLING UNIT SCHEDULE | AHU | all 1 printed row | render: page 6 unrotated crop 22,205,570,62 at 8x in 4 tiles and notes crop 22,241,330,32 at 6x; second read at 10x (crops 110,215,20,27 and 372,215,20,27) of supply CFM and coil GPM
#   bldg5406-hvac-demo-mechanical.pdf#6 | AIR TERMINAL BOX SCHEDULE | VAV | all 9 printed rows | render: page 6 unrotated crop 22,285,528,88 at 7x in 3 tiles (MARK column repeated), notes in the same tiles; second read at 10x (crops 165,295,45,65 and 205,295,110,65) of every row's regulator CFM, min CFM and heater kW
#   bldg5406-hvac-demo-mechanical.pdf#6 | FAN SCHEDULE | FAN | all 5 printed rows | render: page 6 unrotated crop 22,383,398,80 at 7x in 2 tiles (MARK column repeated), notes in the same tiles; second read at 10x (crop 125,398,80,40) of every row's CFM, S.P., RPM and HP
#   bldg5406-hvac-demo-mechanical.pdf#6 | PACKAGED AIR COOLED CHILLER SCHEDULE | AIR_COOLED_CHILLER | all 1 printed row | render: page 6 unrotated crop 22,462,320,50 at 7x in 1 tile, notes in the same tile; second read at 10x (crop 95,470,30,22) of tons and operating flow
#   bldg5406-hvac-demo-mechanical.pdf#6 | SPLIT SYSTEM AIR CONDITIONING UNITS | FCU | the 1 printed row, its indoor unit (AC-1) | render: page 6 unrotated crop 22,517,405,68 at 7x in 1 tile, notes in the same tile; second read at 10x (crop 135,522,40,24) of the CFM
#   bldg5406-hvac-demo-mechanical.pdf#6 | SPLIT SYSTEM AIR CONDITIONING UNITS | CONDENSING_UNIT | the 1 printed row, its outdoor unit (ACCU-1) | render: page 6 unrotated crop 22,517,405,68 at 7x in 1 tile, notes in the same tile
#   bldg5406-hvac-demo-mechanical.pdf#18 | (untitled) | PUMP | all 1 printed row | render: page 18 unrotated crop 62,505,322,50 at 8x in 1 tile; second read at 10x (crop 120,515,28,28) of GPM and head
# Covered attributes: every attribute of the family's key vocabulary (assemblies-key-transcribe.mjs KEY_ATTRIBUTES),
# one line per instance x attribute. Empty value + note 'not printed' = the table has no such column;
# empty value + note 'blank cell' = the column exists but this row prints nothing. Both score 'invented' if the pipeline fills them.
# Not counted: Manufacturer/model, static pressures, fan RPM/BHP of the AHU, air-side temperatures, face velocity, filter pressure drops, reheat MBH of electric boxes, IPLV, evaporator pressure drop, MCA, weights, noise, and every printed column outside the family's key vocabulary (mapped "-", still typed for audit).
# bldg5406-hvac-demo: 7 table(s), 19 instance(s), 411 keyed attribute value(s) (145 printed, 266 empty)
sheet,table_title,tag,family,attribute,value,unit,source_header,note
bldg5406-hvac-demo-mechanical.pdf#6,AIR HANDLING UNIT SCHEDULE,AHU-1,AHU,chw_wpd_ft,1.37,ft,COOLING COIL / MAX. W.P.D. (FT. W.G.),
bldg5406-hvac-demo-mechanical.pdf#6,AIR HANDLING UNIT SCHEDULE,AHU-1,AHU,chw_mbh,,MBH,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR HANDLING UNIT SCHEDULE,AHU-1,AHU,chw_rows,8,,COOLING COIL / NO. OF ROWS,
bldg5406-hvac-demo-mechanical.pdf#6,AIR HANDLING UNIT SCHEDULE,AHU-1,AHU,chw_conn_in,,in,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR HANDLING UNIT SCHEDULE,AHU-1,AHU,chw_glycol_pct,,%,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR HANDLING UNIT SCHEDULE,AHU-1,AHU,heating_type,,,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR HANDLING UNIT SCHEDULE,AHU-1,AHU,heating_mbh,,MBH,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR HANDLING UNIT SCHEDULE,AHU-1,AHU,hw_gpm,,gpm,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR HANDLING UNIT SCHEDULE,AHU-1,AHU,hw_ewt_f,,F,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR HANDLING UNIT SCHEDULE,AHU-1,AHU,hw_lwt_f,,F,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR HANDLING UNIT SCHEDULE,AHU-1,AHU,hw_wpd_ft,,ft,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR HANDLING UNIT SCHEDULE,AHU-1,AHU,hw_mbh,,MBH,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR HANDLING UNIT SCHEDULE,AHU-1,AHU,hw_rows,,,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR HANDLING UNIT SCHEDULE,AHU-1,AHU,hw_conn_in,,in,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR HANDLING UNIT SCHEDULE,AHU-1,AHU,hw_glycol_pct,,%,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR HANDLING UNIT SCHEDULE,AHU-1,AHU,steam_psig,,psig,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR HANDLING UNIT SCHEDULE,AHU-1,AHU,steam_lb_hr,,lb/hr,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR HANDLING UNIT SCHEDULE,AHU-1,AHU,gas_input_mbh,,MBH,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR HANDLING UNIT SCHEDULE,AHU-1,AHU,eh_kw,,kW,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR HANDLING UNIT SCHEDULE,AHU-1,AHU,humidifier,,,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR HANDLING UNIT SCHEDULE,AHU-1,AHU,energy_recovery,,,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR HANDLING UNIT SCHEDULE,AHU-1,AHU,filter_merv,13,,FILTERS / FINAL FILTER: MERV,author's reading of the printed row
bldg5406-hvac-demo-mechanical.pdf#6,AIR HANDLING UNIT SCHEDULE,AHU-1,AHU,bas_interface,,,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR HANDLING UNIT SCHEDULE,AHU-1,AHU,volts,460,V,ELECTRICAL V / PH / HZ: volts part,author's reading of the printed row
bldg5406-hvac-demo-mechanical.pdf#6,AIR HANDLING UNIT SCHEDULE,AHU-1,AHU,phase,3,,ELECTRICAL V / PH / HZ: phase part,author's reading of the printed row
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-1,VAV,building,,,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-1,VAV,floor,,,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-1,VAV,area_served,,,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-1,VAV,terminal_type,,,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-1,VAV,inlet_size_in,14,in,INLET DIA. (INCHES),
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-1,VAV,cfm_max,2170,cfm,REGULATOR SET CFM: the box's maximum airflow setting,author's reading of the printed row
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-1,VAV,cfm_min,870,cfm,MIN. CFM,
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-1,VAV,cfm_heat,,cfm,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-1,VAV,heat_type,electric,,ELECTRIC HEATER KW,every row prints an ELECTRIC HEATER KW; note 2 'PROVIDE ELECTRIC REHEAT COIL'
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-1,VAV,hw_gpm,,gpm,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-1,VAV,hw_ewt_f,,F,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-1,VAV,hw_lwt_f,,F,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-1,VAV,hw_wpd_ft,,ft,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-1,VAV,hw_mbh,,MBH,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-1,VAV,hw_rows,,,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-1,VAV,hw_conn_in,,in,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-1,VAV,hw_glycol_pct,,%,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-1,VAV,eh_kw,12,kW,ELECTRIC HEATER KW,
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-1,VAV,eh_stages,,,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-1,VAV,motor_hp,,hp,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-1,VAV,ecm,,,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-1,VAV,volts,480,V,VOLTS / PH / HZ: volts part,author's reading of the printed row
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-1,VAV,phase,3,,VOLTS / PH / HZ: phase part,author's reading of the printed row
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-2,VAV,building,,,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-2,VAV,floor,,,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-2,VAV,area_served,,,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-2,VAV,terminal_type,,,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-2,VAV,inlet_size_in,10,in,INLET DIA. (INCHES),
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-2,VAV,cfm_max,820,cfm,REGULATOR SET CFM: the box's maximum airflow setting,author's reading of the printed row
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-2,VAV,cfm_min,290,cfm,MIN. CFM,
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-2,VAV,cfm_heat,,cfm,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-2,VAV,heat_type,electric,,ELECTRIC HEATER KW,every row prints an ELECTRIC HEATER KW; note 2 'PROVIDE ELECTRIC REHEAT COIL'
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-2,VAV,hw_gpm,,gpm,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-2,VAV,hw_ewt_f,,F,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-2,VAV,hw_lwt_f,,F,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-2,VAV,hw_wpd_ft,,ft,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-2,VAV,hw_mbh,,MBH,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-2,VAV,hw_rows,,,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-2,VAV,hw_conn_in,,in,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-2,VAV,hw_glycol_pct,,%,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-2,VAV,eh_kw,4,kW,ELECTRIC HEATER KW,
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-2,VAV,eh_stages,,,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-2,VAV,motor_hp,,hp,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-2,VAV,ecm,,,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-2,VAV,volts,277,V,VOLTS / PH / HZ: volts part,author's reading of the printed row
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-2,VAV,phase,1,,VOLTS / PH / HZ: phase part,author's reading of the printed row
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-3,VAV,building,,,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-3,VAV,floor,,,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-3,VAV,area_served,,,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-3,VAV,terminal_type,,,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-3,VAV,inlet_size_in,6,in,INLET DIA. (INCHES),
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-3,VAV,cfm_max,360,cfm,REGULATOR SET CFM: the box's maximum airflow setting,author's reading of the printed row
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-3,VAV,cfm_min,360,cfm,MIN. CFM,
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-3,VAV,cfm_heat,,cfm,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-3,VAV,heat_type,electric,,ELECTRIC HEATER KW,every row prints an ELECTRIC HEATER KW; note 2 'PROVIDE ELECTRIC REHEAT COIL'
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-3,VAV,hw_gpm,,gpm,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-3,VAV,hw_ewt_f,,F,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-3,VAV,hw_lwt_f,,F,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-3,VAV,hw_wpd_ft,,ft,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-3,VAV,hw_mbh,,MBH,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-3,VAV,hw_rows,,,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-3,VAV,hw_conn_in,,in,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-3,VAV,hw_glycol_pct,,%,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-3,VAV,eh_kw,4,kW,ELECTRIC HEATER KW,
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-3,VAV,eh_stages,,,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-3,VAV,motor_hp,,hp,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-3,VAV,ecm,,,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-3,VAV,volts,277,V,VOLTS / PH / HZ: volts part,author's reading of the printed row
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-3,VAV,phase,1,,VOLTS / PH / HZ: phase part,author's reading of the printed row
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-4,VAV,building,,,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-4,VAV,floor,,,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-4,VAV,area_served,,,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-4,VAV,terminal_type,,,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-4,VAV,inlet_size_in,6,in,INLET DIA. (INCHES),
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-4,VAV,cfm_max,320,cfm,REGULATOR SET CFM: the box's maximum airflow setting,author's reading of the printed row
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-4,VAV,cfm_min,125,cfm,MIN. CFM,
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-4,VAV,cfm_heat,,cfm,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-4,VAV,heat_type,electric,,ELECTRIC HEATER KW,every row prints an ELECTRIC HEATER KW; note 2 'PROVIDE ELECTRIC REHEAT COIL'
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-4,VAV,hw_gpm,,gpm,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-4,VAV,hw_ewt_f,,F,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-4,VAV,hw_lwt_f,,F,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-4,VAV,hw_wpd_ft,,ft,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-4,VAV,hw_mbh,,MBH,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-4,VAV,hw_rows,,,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-4,VAV,hw_conn_in,,in,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-4,VAV,hw_glycol_pct,,%,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-4,VAV,eh_kw,1.5,kW,ELECTRIC HEATER KW,
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-4,VAV,eh_stages,,,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-4,VAV,motor_hp,,hp,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-4,VAV,ecm,,,,not printed
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-4,VAV,volts,277,V,VOLTS / PH / HZ: volts part,author's reading of the printed row
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-4,VAV,phase,1,,VOLTS / PH / HZ: phase part,author's reading of the printed row
bldg5406-hvac-demo-mechanical.pdf#6,AIR TERMINAL BOX SCHEDULE,VAV-5,VAV,building,,,,not printed
