# 036_LA_VA_Project_502_21_222_EHRM_Infrastructure.attrs.csv — ATTRIBUTE-tier ground truth for the ASSEMBLIES goal (mcp/scripts/assemblies-attr-eval.mjs).
#
# Authored from RENDERS (mcp/scripts/render-page-crop.mjs, 2-4x) by reading each table by eye;
# the pipeline's output for these sheets was not consulted. Where render and pipeline later
# differ, the RENDER decides. A key that looks wrong is written up in
# ASSEMBLIES_BUG_CATALOGUE.md, never edited (goals/ASSEMBLIES.md ANTI-GAMING).
# Tables drawn by seed 20260926 (reports/assemblies/tier2/01-split.json); transcription: reports/assemblies/key-work/036_LA_VA_Project_502_21_222_EHRM_Infrastructure.transcription.txt,
# expanded by mcp/scripts/assemblies-key-transcribe.mjs.
#
# Scope: Sheet MP601 (page 63) of the Alexandria VA EHRM infrastructure mechanical schedules (Apogee Consulting Group), the table the second tier's seed drew for this document's one keyed family.
#   036_LA_VA_Project_502_21_222_EHRM_Infrastructure.pdf#63 | VRV- AIR-COOLED CONDENSING UNIT SCHEDULE | CONDENSING_UNIT | all 2 printed rows | render: page 63 crop 1605,148,1350,182 at 3x in 2 tiles (TAG column repeated); second read at 4x (crop 1605,300,1350,42) of both rows, every cell
# Covered attributes: every attribute of the family's key vocabulary (assemblies-key-transcribe.mjs KEY_ATTRIBUTES),
# one line per instance x attribute. Empty value + note 'not printed' = the table has no such column;
# empty value + note 'blank cell' = the column exists but this row prints nothing. Both score 'invented' if the pipeline fills them.
# Not counted: Basis of design, ambient design temperatures, connection ratio, MCA/MOP/RLA per module and in total, efficiencies (EER, IEER, COP), and every printed column outside the family's key vocabulary (mapped "-", still typed for audit).
# 036_LA_VA_Project_502_21_222_EHRM_Infrastructure: 1 table(s), 2 instance(s), 40 keyed attribute value(s) (10 printed, 30 empty)
sheet,table_title,tag,family,attribute,value,unit,source_header,note
036_LA_VA_Project_502_21_222_EHRM_Infrastructure.pdf#63,VRV- AIR-COOLED CONDENSING UNIT SCHEDULE,07-A-CU-1,CONDENSING_UNIT,conn_in,,in,,not printed
036_LA_VA_Project_502_21_222_EHRM_Infrastructure.pdf#63,VRV- AIR-COOLED CONDENSING UNIT SCHEDULE,07-A-CU-1,CONDENSING_UNIT,bas_interface,,,,not printed
036_LA_VA_Project_502_21_222_EHRM_Infrastructure.pdf#63,VRV- AIR-COOLED CONDENSING UNIT SCHEDULE,07-A-CU-1,CONDENSING_UNIT,volts,208,V,ELECTRICAL / VOLTAGE-PHASE: volts part,author's reading of the printed row
036_LA_VA_Project_502_21_222_EHRM_Infrastructure.pdf#63,VRV- AIR-COOLED CONDENSING UNIT SCHEDULE,07-A-CU-1,CONDENSING_UNIT,phase,3,,ELECTRICAL / VOLTAGE-PHASE: phase part,author's reading of the printed row
036_LA_VA_Project_502_21_222_EHRM_Infrastructure.pdf#63,VRV- AIR-COOLED CONDENSING UNIT SCHEDULE,09-A-CU-1,CONDENSING_UNIT,building,,,,not printed
036_LA_VA_Project_502_21_222_EHRM_Infrastructure.pdf#63,VRV- AIR-COOLED CONDENSING UNIT SCHEDULE,09-A-CU-1,CONDENSING_UNIT,floor,,,,not printed
036_LA_VA_Project_502_21_222_EHRM_Infrastructure.pdf#63,VRV- AIR-COOLED CONDENSING UNIT SCHEDULE,09-A-CU-1,CONDENSING_UNIT,area_served,,,,not printed
036_LA_VA_Project_502_21_222_EHRM_Infrastructure.pdf#63,VRV- AIR-COOLED CONDENSING UNIT SCHEDULE,09-A-CU-1,CONDENSING_UNIT,qty,,,,not printed
036_LA_VA_Project_502_21_222_EHRM_Infrastructure.pdf#63,VRV- AIR-COOLED CONDENSING UNIT SCHEDULE,09-A-CU-1,CONDENSING_UNIT,cfm,,cfm,,not printed
036_LA_VA_Project_502_21_222_EHRM_Infrastructure.pdf#63,VRV- AIR-COOLED CONDENSING UNIT SCHEDULE,09-A-CU-1,CONDENSING_UNIT,cooling_mbh,82000,BTU/H,COOLING CAPACITY / BTU/h,
036_LA_VA_Project_502_21_222_EHRM_Infrastructure.pdf#63,VRV- AIR-COOLED CONDENSING UNIT SCHEDULE,09-A-CU-1,CONDENSING_UNIT,cooling_tons,8,tons,NOMINAL TONNAGE,
036_LA_VA_Project_502_21_222_EHRM_Infrastructure.pdf#63,VRV- AIR-COOLED CONDENSING UNIT SCHEDULE,09-A-CU-1,CONDENSING_UNIT,heating_mbh,79516,BTU/H,HEATING CAPACITY / BTU/h,"printed '79,516'"
036_LA_VA_Project_502_21_222_EHRM_Infrastructure.pdf#63,VRV- AIR-COOLED CONDENSING UNIT SCHEDULE,09-A-CU-1,CONDENSING_UNIT,hw_gpm,,gpm,,not printed
036_LA_VA_Project_502_21_222_EHRM_Infrastructure.pdf#63,VRV- AIR-COOLED CONDENSING UNIT SCHEDULE,09-A-CU-1,CONDENSING_UNIT,hw_ewt_f,,F,,not printed
036_LA_VA_Project_502_21_222_EHRM_Infrastructure.pdf#63,VRV- AIR-COOLED CONDENSING UNIT SCHEDULE,09-A-CU-1,CONDENSING_UNIT,hw_lwt_f,,F,,not printed
036_LA_VA_Project_502_21_222_EHRM_Infrastructure.pdf#63,VRV- AIR-COOLED CONDENSING UNIT SCHEDULE,09-A-CU-1,CONDENSING_UNIT,chw_gpm,,gpm,,not printed
036_LA_VA_Project_502_21_222_EHRM_Infrastructure.pdf#63,VRV- AIR-COOLED CONDENSING UNIT SCHEDULE,09-A-CU-1,CONDENSING_UNIT,chw_ewt_f,,F,,not printed
036_LA_VA_Project_502_21_222_EHRM_Infrastructure.pdf#63,VRV- AIR-COOLED CONDENSING UNIT SCHEDULE,09-A-CU-1,CONDENSING_UNIT,chw_lwt_f,,F,,not printed
036_LA_VA_Project_502_21_222_EHRM_Infrastructure.pdf#63,VRV- AIR-COOLED CONDENSING UNIT SCHEDULE,09-A-CU-1,CONDENSING_UNIT,motor_hp,,hp,,not printed
036_LA_VA_Project_502_21_222_EHRM_Infrastructure.pdf#63,VRV- AIR-COOLED CONDENSING UNIT SCHEDULE,09-A-CU-1,CONDENSING_UNIT,eh_kw,,kW,,not printed
036_LA_VA_Project_502_21_222_EHRM_Infrastructure.pdf#63,VRV- AIR-COOLED CONDENSING UNIT SCHEDULE,09-A-CU-1,CONDENSING_UNIT,conn_in,,in,,not printed
036_LA_VA_Project_502_21_222_EHRM_Infrastructure.pdf#63,VRV- AIR-COOLED CONDENSING UNIT SCHEDULE,09-A-CU-1,CONDENSING_UNIT,bas_interface,,,,not printed
036_LA_VA_Project_502_21_222_EHRM_Infrastructure.pdf#63,VRV- AIR-COOLED CONDENSING UNIT SCHEDULE,09-A-CU-1,CONDENSING_UNIT,volts,208,V,ELECTRICAL / VOLTAGE-PHASE: volts part,author's reading of the printed row
036_LA_VA_Project_502_21_222_EHRM_Infrastructure.pdf#63,VRV- AIR-COOLED CONDENSING UNIT SCHEDULE,09-A-CU-1,CONDENSING_UNIT,phase,3,,ELECTRICAL / VOLTAGE-PHASE: phase part,author's reading of the printed row
