sheet,tag,role,in_table,note
18_OR_BakerMS_HVAC_Electrical_FullSet.pdf#22,EH-5,plan,false,"Hexagon electric-heater symbol, Office 127."
18_OR_BakerMS_HVAC_Electrical_FullSet.pdf#22,ERU-1,plan,false,"Hexagon energy-recovery-unit symbol near the gas meter/HP bank, same unit as page 12. Not in the pipeline's hint list."
18_OR_BakerMS_HVAC_Electrical_FullSet.pdf#22,HM1,plan,false,"Small rectangular panelboard-box glyph labeled 'HM1' (new heat-pump panelboard fed from MSB, per keynotes 3/4 'update panelboard directory'). Distinct from the many 'HM1-24','HM1-32','HM1-1,3,5' etc. callouts scattered around it, which are homerun/circuit-number wire labels (not equipment tags) referencing circuits ON this panel - excluded those. The bare 'HM1' box itself is a real panel equipment tag. Not in the pipeline's hint (hint listed a single 'HM1' family, presumably conflating the panel box with the many circuit-label occurrences of the same string - I'm counting it once, as the one drawn panel glyph)."
18_OR_BakerMS_HVAC_Electrical_FullSet.pdf#22,HP-1,plan,false,"Hexagon heat-pump symbol, condenser bank near MSB."
18_OR_BakerMS_HVAC_Electrical_FullSet.pdf#22,HP-2,plan,false,"Hexagon heat-pump symbol, condenser bank near MSB."
18_OR_BakerMS_HVAC_Electrical_FullSet.pdf#22,HP-3,plan,false,"Hexagon heat-pump symbol, condenser bank near MSB."
18_OR_BakerMS_HVAC_Electrical_FullSet.pdf#22,HP-5,plan,false,"Hexagon heat-pump symbol, Office 127/Storage 007 area."
18_OR_BakerMS_HVAC_Electrical_FullSet.pdf#22,MSB,plan,false,"Rectangular box glyph labeled 'MSB' (Main Switchboard) - a drawn panel/switchboard equipment box, unique instance."
18_OR_BakerMS_HVAC_Electrical_FullSet.pdf#24,A,plan,false,Small rectangle glyph labeled (E)'A' along the corridor wall — existing panel 'A'. Unique instance.
18_OR_BakerMS_HVAC_Electrical_FullSet.pdf#24,B,plan,false,Small rectangle glyph labeled (E)'B' along the corridor wall — existing panel 'B'. Unique instance.
18_OR_BakerMS_HVAC_Electrical_FullSet.pdf#24,C,plan,false,Small rectangle glyph labeled (E)'C' along the corridor wall — existing panel 'C'. Unique instance.
18_OR_BakerMS_HVAC_Electrical_FullSet.pdf#24,DSB,plan,false,"Rectangle glyph in the electrical room labeled 'DSB' (new Distribution Switchboard, keyed note 1). Unique instance."
18_OR_BakerMS_HVAC_Electrical_FullSet.pdf#24,HM2,plan,false,"Small rectangle glyph below T1 with leader labeled ''HM2'' (a panel; matches Panel 'HM2' shown on the one-line diagram, sheet E6.0). Unique instance."
18_OR_BakerMS_HVAC_Electrical_FullSet.pdf#24,MDF,plan,false,"Wall-mounted equipment glyph in the separate basement electrical closet labeled '(E)MDF', tied to keyed note 8 (existing panel, directory to be updated to read 'MDF - UPS'). Unique instance."
18_OR_BakerMS_HVAC_Electrical_FullSet.pdf#24,MDP,plan,false,"Existing panel glyph labeled (E)'MDP' along the corridor wall, tied to keyed note 7 (existing distribution panelboard 'MDP'). Unique instance."
18_OR_BakerMS_HVAC_Electrical_FullSet.pdf#24,N,plan,false,Bold-outlined rectangle glyph labeled 'N' with keyed note 9 (new panelboard being installed 'IN WORKSCOPE'). Unique instance.
18_OR_BakerMS_HVAC_Electrical_FullSet.pdf#24,T1,plan,false,"Rectangle glyph directly below DSB labeled 'T1' (new transformer, keyed note 3). Unique instance."
18_OR_BakerMS_HVAC_Electrical_FullSet.pdf#25,A,schematic,false,"Dashed box labeled '(E) PANEL 'A'' on the one-line (existing 2nd floor panel), keyed note 6."
18_OR_BakerMS_HVAC_Electrical_FullSet.pdf#25,AHU-1,schematic,false,"Motor/fan-style circle glyph on a 200/3 breaker branch off the DSB bus, labeled 'AHU-1 ELECTRIC HEAT' directly below it. Unique instance mark (electric heat coil circuit for AHU-1)."
18_OR_BakerMS_HVAC_Electrical_FullSet.pdf#25,AHU-2,schematic,false,"Same as AHU-1 but the next breaker branch over, labeled 'AHU-2 ELECTRIC HEAT'. Unique instance."
18_OR_BakerMS_HVAC_Electrical_FullSet.pdf#25,AHU-3,schematic,false,"Same as AHU-1 but the third breaker branch, labeled 'AHU-3 ELECTRIC HEAT'. Unique instance."
18_OR_BakerMS_HVAC_Electrical_FullSet.pdf#25,B,schematic,false,"Dashed box labeled '(E) PANEL 'B'' on the one-line (existing 1st floor panel), keyed note 6."
18_OR_BakerMS_HVAC_Electrical_FullSet.pdf#25,C,schematic,false,"Dashed box labeled '(E) PANEL 'C'' on the one-line, keyed note 6."
18_OR_BakerMS_HVAC_Electrical_FullSet.pdf#25,DSB,schematic,false,"Second switchboard section on the one-line, labeled 'DSB, 480Y/277, 3Ø, 4W, 1,200A, 65K AIC' beside its bus symbol (keyed note 2). Same physical switchboard as the DSB glyph on the E4.0 plan (page 24)."
18_OR_BakerMS_HVAC_Electrical_FullSet.pdf#25,HM1,schematic,false,"Box labeled 'PANEL 'HM1'' fed directly off the MSB bus, keyed note 5."
18_OR_BakerMS_HVAC_Electrical_FullSet.pdf#25,HM2,schematic,false,"Box labeled 'PANEL 'HM2'' fed off the DSB bus, keyed note 5. Same panel as the HM2 glyph on E4.0."
18_OR_BakerMS_HVAC_Electrical_FullSet.pdf#25,MDP,schematic,false,"Box on the one-line described via keyed note 6 as 'EXISTING SIEMENS DISTRIBUTION PANELBOARD 'MDP', 800 AMP...'. Same unit as the MDP glyph on E4.0."
18_OR_BakerMS_HVAC_Electrical_FullSet.pdf#25,MSB,schematic,false,"One-line diagram (sheet E6.0). Switchboard symbol (utility pad-mounted transformer + main bus with meter 'M') labeled via keyed note 1 text 'MSB, 480Y/277, 3Ø, 4W, 1,600A...' placed directly beside the symbol. Unique instance — Main/Metering Switchboard."
18_OR_BakerMS_HVAC_Electrical_FullSet.pdf#25,N,schematic,false,"Solid box labeled '(N) PANEL 'N'' on the one-line (new panel), keyed note 5."
18_OR_BakerMS_HVAC_Electrical_FullSet.pdf#25,T1,schematic,false,"Transformer schematic symbol (winding icon) labeled 'T1' directly beside it, with '225KVA 480-208Y/120' spec text (keyed note 3). Same unit as the T1 glyph on E4.0."
18_OR_BakerMS_HVAC_Electrical_FullSet.pdf#5,MAU-1,plan,false,"Hexagonal equipment glyph on the Roof Framing Plan (sheet S2.1, a structural sheet) reading 'MAU' over '1', with '(3,000 LBS)' weight note below and a leader/arrow pointing at the roof location — a new Make-Up Air Unit being installed. Confirmed by an 8x zoom crop of the symbol (hexagon with MAU/1 stacked inside). Unique instance mark."
