sheet,tag,role,in_table,note
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#13,RLF-1,plan,false,"New relief air fan, hexagon tag, M-101, paired with AHU-1."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#13,S1,plan,false,"Supply-diffuser type mark ('S1:8""øN 210 CFM' etc.) drawn next to diffuser symbols on M-101/M-102/M-103; repeatable type mark, same literal tag labels many diffusers - listed once. Confirmed row in AIR DEVICE SCHEDULE pg21."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#13,S4,plan,false,"Supply-diffuser type mark, repeatable, drawn on M-101/M-102."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#13,S8,plan,false,"Supply-diffuser type mark, repeatable, drawn on M-101 and in ERV-1/FCU-1 elevation pg17."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#13,VAV-29,plan,false,"New VAV box, hexagon tag near Range Control room, M-101."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#14,D-1,plan,false,"Numbered damper hexagon tag on ductwork near IT Room, M-102."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#14,D-2,plan,false,"Numbered damper hexagon tag on ductwork near Toilet/Corridor, M-102."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#14,ERV-1,plan,false,"New energy recovery ventilator, hexagon tag 'ERV/1 ON ROOF' on M-102; also drawn on M-104 roof plan (pg16) and elevation/schematic (pg17,19)."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#14,PH-3,plan,false,"New pump, hexagon tag near penthouse duct risers, M-102."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#14,PH-4,plan,false,"New pump, hexagon tag, M-102."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#14,PH-5,plan,false,"New pump, hexagon tag, M-102; also referenced in AHU-1 and RTU-2 schematics pg19."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#14,S2,plan,false,"Supply-diffuser type mark, repeatable, drawn on M-102 next to multiple diffuser symbols."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#14,S3,plan,false,"Supply-diffuser type mark, repeatable, drawn on M-102."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#14,S5,plan,false,"Supply-diffuser type mark, repeatable, drawn on M-102 (and elevation pg17)."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#14,S6,plan,false,"Supply-diffuser type mark, repeatable, drawn on M-102."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#14,S7,plan,false,"Supply-diffuser type mark, repeatable, drawn on M-102."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#14,VAV-10,plan,false,"New VAV box, hexagon tag, M-102."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#14,VAV-11,plan,false,"New VAV box, hexagon tag, M-102."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#14,VAV-12,plan,false,"New VAV box, hexagon tag, M-102."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#14,VAV-13,plan,false,"New VAV box, hexagon tag, M-102."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#14,VAV-14,plan,false,"New VAV box, hexagon tag, M-102."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#14,VAV-15,plan,false,"New VAV box, hexagon tag, M-102."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#14,VAV-16,plan,false,"New VAV box, hexagon tag, M-102."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#14,VAV-17,plan,false,"New VAV box, hexagon tag, M-102."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#14,VAV-19,plan,false,"New VAV box, hexagon tag, M-102 (VAV-18 is skipped/unused per the schedule on pg21 - not a missed tag)."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#14,VAV-20,plan,false,"New VAV box, hexagon tag, M-102."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#14,VAV-21,plan,false,"New VAV box, hexagon tag, M-102."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#14,VAV-22,plan,false,"New VAV box, hexagon tag, M-102."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#14,VAV-23,plan,false,"New VAV box, hexagon tag, M-102."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#14,VAV-24,plan,false,"New VAV box, hexagon tag, M-102."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#14,VAV-25,plan,false,"New VAV box, hexagon tag, M-102."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#14,VAV-26,plan,false,"New VAV box, hexagon tag, M-102."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#14,VAV-27,plan,false,"New VAV box, hexagon tag, M-102."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#14,VAV-28,plan,false,"New VAV box, hexagon tag, M-102."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#14,VAV-7,plan,false,"New VAV box, hexagon tag on box symbol, M-102 first-floor renovation plan; confirmed row in VAV BOX SCHEDULE pg21."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#14,VAV-8,plan,false,"New VAV box, hexagon tag, M-102."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#14,VAV-9,plan,false,"New VAV box, hexagon tag, M-102."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#15,AS-1,plan,false,"New air separator, hexagon tag with leader to symbol; drawn on M-101 and M-103 (same physical unit)."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#15,B-1,plan,false,"New boiler, hexagon tag directly on equipment box, M-103 enlarged mechanical room plan."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#15,B-2,plan,false,"New boiler, hexagon tag, M-103."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#15,C-1,plan,false,"New chiller, hexagon tag on the 4-circle chiller symbol; drawn on both M-101 overview and the M-103 enlarged mechanical-room plan (same physical unit)."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#15,CBT-1,plan,false,"New chilled-water buffer tank, hexagon tag next to tank symbol, M-101/M-103."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#15,D-3,plan,false,"Numbered damper hexagon tag on ductwork, M-103; also shown in AHU-1 elevation pg17."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#15,D-4,plan,false,"Numbered damper hexagon tag on ductwork, M-103; also shown in AHU-1 elevation pg17."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#15,EXT-1,plan,false,"New expansion tank, hexagon tag next to tank symbol, M-103."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#15,GF-1,plan,false,"New glycol feed unit, hexagon tag on equipment box, M-103."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#15,PB-1,plan,false,"New boiler pump, hexagon tag with leader to pump symbol, M-103."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#15,PB-2,plan,false,"New boiler pump, hexagon tag, M-103."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#15,PH-1,plan,false,"New circulator pump (heating loop), hexagon tag; drawn twice on M-103 for a twin/lead-standby pump pair sharing one tag."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#15,VAV-1,plan,false,"New VAV box, hexagon tag directly on box symbol, M-103 mechanical-room plan; confirmed as a schedule row (VAV BOX SCHEDULE, pg21)."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#15,VAV-2,plan,false,"New VAV box, hexagon tag, M-103."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#15,VAV-3,plan,false,"New VAV box, hexagon tag, M-103."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#15,VAV-4,plan,false,"New VAV box, hexagon tag, M-103."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#15,VAV-5,plan,false,"New VAV box, hexagon tag, M-103."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#15,VAV-6,plan,false,"New VAV box, hexagon tag, M-103."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#16,EXF-1,plan,false,"Firing-range exhaust fan, hexagon tag with leader to circle symbol on M-104 roof HVAC renovation plan."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#16,EXF-2,plan,false,"Firing-range exhaust fan, hexagon tag on M-104; same physical existing fan referenced as 'EXF-2(E)' on the MD-104 roof demo plan (pg12)."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#16,EXF-3,plan,false,"Firing-range exhaust fan, hexagon tag on M-104; same physical existing fan referenced as 'EXF-3(E)' on MD-104 (pg12)."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#16,F-1,plan,false,"New unit (fan/furnace) hexagon tag on the Crime Lab HVAC renovation inset plan, M-104, paired with CUH-1."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#16,F-2,plan,false,"New unit hexagon tag on the CDL/MVI Building renovation inset plan, M-104, paired with CUH-2."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#16,RH-1,plan,false,"New relief air hood, hexagon tag with leader to roof penthouse symbol, M-104; confirmed row in AIR DEVICE SCHEDULE pg21."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#18,MAU-1(E),schematic,false,"Existing make-up air unit tag, appears on the Heating Water Schematic Diagram (M-501); on the plan pages (MD-101/MD-102) the same unit is only called out generically as 'MAKE-UP AIR UNIT(E)' with no hexagon tag, so this is recorded as a schematic occurrence, not a plan one."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#21,R4,schedule,true,Return-grille type mark listed as a row in the AIR DEVICE SCHEDULE; not positively identified drawn on a plan within pages 1-21 (may be used on pages beyond 21).
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#33,AHU-1,plan,false,E-101 demo plan. VFD/motor glyph labeled 'AHU-1 VFD' next to the large dashed 'AIR HANDLER(AHU-1)' equipment outline in the Mechanical room. Recurs on E-104 (p.36) as an AHU-1 hexagon inside the same equipment footprint.
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#33,BOILER-1,plan,false,"E-101 demo plan. Rectangular boiler glyph labeled 'BOILER-1' in Mechanical room, with its own HWP/VFD callouts. Same physical unit is re-tagged 'B-1' on the E-104 renovation plan (p.36) and 'B-1' in the E-106 Equipment Data Schedule (p.38)."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#33,BOILER-2,plan,false,E-101 demo plan. Boiler glyph labeled 'BOILER-2'. Same unit re-tagged 'B-2' on E-104 (p.36).
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#33,HWP-1,plan,false,"E-101 demo plan. Pump-circle glyph labeled 'HWP-1' (heating water pump) near Boiler-2. Same physical pump appears as 'PH-1' hexagon on the E-104 renovation plan (p.36) and matches Pump Schedule mark PH-1/PH-2 family on M-602 (p.22, outside assigned range)."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#33,HWP-2,plan,false,E-101 demo plan. Pump-circle glyph labeled 'HWP-2'. Corresponds to 'PH-2' hexagon on E-104 (p.36).
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#33,RLF-1,plan,false,E-101 demo plan. VFD/motor glyph labeled 'RLF-1' next to 'RETURN FAN VFD' callout. Recurs as an RLF hexagon labeled 'RLF-1 VFD (NEW)' on E-104 (p.36).
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#33,VAV-1,plan,false,"Sheet E-101 (Headquarters Ground Floor Electrical Demo Plan). Rectangular VAV-box glyph labeled VAV-1 in Mechanical room area, unique instance mark; recurs identically on E-104 (p.36)."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#33,VAV-2,plan,false,E-101. VAV box glyph labeled VAV-2. Recurs on E-104 (p.36).
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#33,VAV-3,plan,false,"E-101. VAV box glyph labeled VAV-3 near Mechanical room. Recurs on E-104 (p.36) and E-108/VAV controls sheet (p.32, generic)."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#33,VAV-4,plan,false,E-101. VAV box glyph labeled VAV-4. Recurs on E-104 (p.36).
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#33,VAV-5,plan,false,E-101. VAV box glyph labeled VAV-5 near Lounge/G10. Recurs on E-104 (p.36).
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#33,VAV-6,plan,false,E-101. VAV box glyph labeled VAV-6. Recurs on E-104 (p.36).
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#33,VAV-7,plan,false,E-101. VAV box glyph labeled VAV-7 next to Boiler-1.
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#33,VAV-8,plan,false,E-101. VAV box glyph labeled VAV-8 near Storage G17.
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#34,AHU-2,plan,false,"E-102 (Headquarters First Floor Electrical Demo Plan). Equipment box labeled 'AIR HANDLER(AHU-2)' with leader to an outline near the basement stair, existing unit to remain."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#34,AHU-3,plan,false,E-102. Equipment box labeled 'EXISTING AIR HANDLER(AHU-3) (TO REMAIN)' near the roof/garage penthouse area. Also cross-referenced on the L1A panel schedule (p.41) as 'AHU-3 (FIRING RANGE)'.
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#35,EXF-2,plan,false,"E-103 (Roof, Crime Lab, and CDL/MVI Electrical Demo Plan), firing-range roof area. Round exhaust-fan glyph with leader labeled 'EXISTING FIRING RANGE EXHAUST FAN EXF-2'. Recurs on E-106 renovation roof plan (p.38)."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#35,EXF-3,plan,false,E-103. Round exhaust-fan glyph labeled 'EXISTING FIRING RANGE EXHAUST FAN EXF-3'. Recurs on E-106 renovation roof plan (p.38).
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#36,AS-1,plan,false,"E-104, near DP2-9/PH-1. Circle glyph labeled 'AS / 1' (air separator), matching Air Separator Schedule mark AS1 on M-603 (p.23, outside range)."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#36,B-1,plan,false,"E-104 (Headquarters Ground Floor Electrical Renovation Plan), Mechanical room. Hexagonal boiler glyph labeled 'B / 1' with adjacent pump 'PB / 2'/'PB' callout. Same physical unit as 'BOILER-1' on E-101 (p.33) and mark 'B-1' in the Equipment Data Schedule (p.38)."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#36,B-2,plan,false,E-104. Hexagonal boiler glyph labeled 'B / 2'. Same physical unit as 'BOILER-2' on E-101 (p.33).
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#36,CPF-1,plan,false,"E-104, near boiler B-1. Small circle glyph labeled 'CPF / 1' (chemical pot feeder), matching Chemical Pot Feeder Schedule mark CPF-1 on M-602 (p.22, outside range)."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#36,CPF-2,plan,false,E-104. Second chemical-pot-feeder circle glyph labeled 'CPF / 2'.
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#36,EXT-1,plan,false,E-104. Hexagon glyph labeled 'EXT / 1' near the AS-1/PH-1 group (expansion tank).
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#36,GF-1,plan,false,"E-104. Small box glyph labeled 'GF / 1' below panel GFI-WP note (glycol feed unit), matching Glycol Feed System schedule mark GF on M-602 (p.22, outside range)."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#36,PC-1,plan,false,"E-104, upper-left of Mechanical room. One of two adjacent pump-circle glyphs labeled 'PC' with a numeral (1 and 2); render resolution made the two numerals hard to fully distinguish, but both PC-1 and PC-2 marks are corroborated by the Pump Schedule (chilled-water pumps) on M-602, p.22 (outside range)."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#36,PC-2,plan,false,"E-104. Second of the two adjacent pump-circle glyphs, legible as 'PC / 2'."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#36,PH-1,plan,false,"E-104. Pump hexagon labeled 'PH / 1' near DP2-9, feeding into the boiler circuit. Corresponds to 'HWP-1' on E-101 (p.33)."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#36,PH-2,plan,false,E-104. Second pump hexagon labeled 'PH / 2' near LB2-18. Corresponds to 'HWP-2' on E-101 (p.33).
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#37,MAU-1,plan,false,"E-105 (Headquarters First Floor Electrical Renovation Plan). Equipment outline labeled 'EXISTING MAU-1' near top of plan (make-up air unit); this unit is also named in the Controls Sequence text, sheet M-800 (p.24), section 3.11 'MAKE UP AIR UNIT - EXISTING (MAU-1)'."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#38,C-1,plan,false,"E-106, Headquarters Roof Electrical Renovation Plan inset. Hexagon glyph labeled 'C / 1' on the existing chiller outline (outside chiller), with note 'SEE SHEET E104'."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#38,CUH-1,plan,false,"E-106 (Roof, Crime Lab, and CDL/MVI Electrical Renovation Plan), Crime Lab Electrical Renovation Plan inset. Round glyph labeled 'CUH / 1' (cabinet unit heater) at far left, fed by 'LP-10,12'. Also listed as mark CUH-1 in the Equipment Data Schedule on this same sheet."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#38,CUH-2,plan,false,"E-106, CDL/MVI Building Electrical Renovation Plan inset. Round glyph labeled 'CUH / 2', fed by a 30A/2P NEMA 3R non-fused disconnect."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#38,ERV-1,plan,false,"E-106, roof inset. Hexagon glyph labeled 'ERV / 1' (energy recovery ventilator) fed from DP1-9, matching ERV schedule on M-603 (p.23, outside range)."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#38,F-1,plan,false,"E-106, Crime Lab inset. Hexagon glyph labeled 'F / 1' (furnace w/ electric heat) next to a disconnect. Matches Equipment Data Schedule mark F-1."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#38,F-2,plan,false,"E-106, CDL/MVI inset. Hexagon glyph labeled 'F / 2' (furnace w/ electric heat) fed by CDL/MVI-6,8."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#38,FCU-1,plan,false,"E-106, roof inset. Hexagon glyph labeled 'FCU / 1' (fan coil unit) hung from ceiling below roof, near the garage."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#38,PB-1,schedule,true,"E-106 Equipment Data Schedule row: 'BOILER PUMP - CLOSE COUPLED IN-LINE CENTRIFUGAL PUMP', Mech. Room, .75HP/208V/3ph/VFD. Same mark family visible as unlabeled pump glyphs next to B-1/B-2 on the E-104 plan (p.36)."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#38,PB-2,schedule,true,"E-106 Equipment Data Schedule row, second boiler pump."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#38,RH-1,plan,false,"E-106, roof inset near existing relief air penthouse (CDL/MVI area). Round glyph labeled 'RH / 1'; probable relief-hood/fan mark, moderate confidence on exact equipment type."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#38,RTU-1,plan,false,"E-106, roof inset (radio room below). Hexagon glyph labeled 'RTU / 1'."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#38,RTU-1,schedule,true,"E-106 Equipment Data Schedule row: 'PRECEDENT PACKAGED ROOFTOP UNIT', Radio and IT Room. Duplicate citation of the plan-drawn RTU-1 above; included once as plan, this row is the schedule occurrence."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#38,RTU-2,plan,false,"E-106, CDL/MVI inset (firing range addition offices). Hexagon rooftop-unit glyph labeled 'RTU / 2'."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#38,RTU-2,schedule,true,"E-106 Equipment Data Schedule row: 'AIR HANDLER UCCA ROOFTOP UNIT', Roof. Schedule occurrence of the plan-drawn RTU-2 above."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#4,RTU-1,plan,false,"New rooftop unit; leader from 'NEW RTU-1 (1,200# MAX.) (SEE MECH.)' to an equipment box symbol on the S-202 roof framing plan. Also re-drawn on M-104 roof reno plan (pg16) and has its own schematic on pg19; same physical unit, listed once."
07_MO_MSHP_TroopB_HVAC_Boilers_Controls.pdf#4,RTU-2,plan,false,"New rooftop unit; leader from 'NEW RTU-2 (1,700# MAX.) (SEE MECH.)' to an equipment box symbol on S-202. Also on M-104 (pg16) and schematic pg19."
