sheet,tag,role,in_table,note
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#63,SD-11,plan,false,"Supply diffuser type mark (box/coil symbol), marked (TYP.10); repeatable schedule mark, listed once."
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#63,SD-12,plan,false,"Supply diffuser type mark; drawn 9x across the sheet on many diffuser symbols; repeatable, listed once."
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#63,SD-13,plan,false,"Supply diffuser type mark, marked (TYP.2); repeatable."
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#63,SD-41,plan,false,"Supply diffuser type mark near receiving dock, marked (TYP.2); repeatable."
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#63,SD-63,plan,false,"Supply diffuser type mark, drawn 3x (TYP.4/TYP.5 callouts); repeatable."
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#63,TG-91,plan,false,Transfer grille type mark; repeatable.
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#63,TG-92,plan,false,Transfer grille type mark; repeatable.
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#63,W01-TU-03,plan,false,Unique terminal-unit tag with thermostat (T) symbol near receiving/issue area.
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#63,W02-TU-04,plan,false,Unique terminal-unit tag with thermostat (T) symbol.
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#63,W03-TU-10,plan,false,"Unique terminal-unit box tag with leader to duct-mounted box symbol; also appears as split fragments ('W03-'+'TU-10') in raw text near the symbol vs. the full label near the callout list - same physical unit, counted once."
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#63,W03-TU-13,plan,false,Unique terminal-unit tag with leader to a thermostat (T) circle beside an RG-31 grille.
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#63,W03A-TU-11,plan,false,Unique terminal-unit tag next to a thermostat (T) circle symbol in Narcotics Storage Cage area.
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#63,W04-TU-07,plan,false,Unique terminal-unit box tag (verified via box symbol + duplicate raw-text fragment near symbol).
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#63,W04A-TU-09,plan,false,Unique terminal-unit box tag.
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#63,W05-TU-01,plan,false,Unique terminal-unit box tag with leader to box symbol.
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#63,W05A-TU-06,plan,false,Unique terminal-unit box tag with leader to box symbol near roof riser.
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#63,W06-TU-02,plan,false,Unique terminal-unit tag near corridor duct run.
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#63,W07-TU-08,plan,false,Unique terminal-unit box tag.
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#63,WHSE-EF-2,plan,false,Unique exhaust-fan tag with leader pointing directly to a duct/fan-connection symbol at the base of a vertical shaft near the receiving dock.
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#63,WHSE-RF-1,plan,false,"Unique equipment tag (hatched box + circulator pump group) with leader line, near 'Prosthetics Storage' pump skid."
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#63,WHSE-SSHX-1,plan,false,"Unique steam-to-hot-water heat exchanger, drawn box symbol in the Chilled Water/Piping Areaway."
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#63,WHSE-T3,plan,false,"Unique tank equipment tag, piping labeled with leader in mechanical room area."
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#63,WSHE-T1,plan,false,Unique tank/expansion-tank equipment tag; drawn exactly as 'WSHE-T1' (S/H transposed vs. sibling WHSE-T3 - kept literal since that is what is printed on the sheet).
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#64,SD-63,plan,false,"Supply diffuser schedule mark with leader '12x8/325 (TYP.8)' — repeatable type mark (8 identical instances per the TYP note), listed once."
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#64,SG-63,plan,false,"Supply grille/register schedule mark drawn on a vertical duct riser with a leader '14x6/260 (TYP.5)' — repeatable type mark (5 identical instances per the TYP note), listed once."
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#64,W03-TU-13,plan,false,"Terminal unit symbol at a duct elbow lower on the sheet; unique instance mark, distinct physical unit from W03A-TU-11 (different suffix and location)."
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#64,W03A-TU-11,plan,false,"Terminal unit symbol at a duct elbow/branch near the top of the mezzanine ductwork run; unique instance mark, confirmed by crop showing a small valve/box glyph at the callout."
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#64,W11-TU-12,plan,false,"Terminal unit box symbol (small square with a circled 'T' thermostat marker) at the top-left duct run; the identical literal tag is repeated a second time lower on the sheet on a leader fanning to the same unit's hot-water/duct connections ('1""HWS/1""HWR/24x16 -> W11-TU-12') — same single physical unit, counted once as a unique instance mark."
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#64,WHSE-AHU-1,plan,false,"Rooftop air handling unit drawn in dashed roof-curb outline on the right side of the sheet ('MOUNT AIR HANDLING UNIT ON 14"" TALL ROOF CURB...'); unique instance, real mechanical equipment."
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#64,WHSE-EF1,plan,false,"Exhaust fan, drawn as a circular curb-mount fan symbol with leader 'PROVIDE NEW EXHAUST FAN IN PHASE 3...'; unique instance."
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#74,CHILLER PLANT ATS,plan,false,"Automatic transfer switch, drawn as a small box/panel glyph on the east wall of the chiller plant/warehouse with a leader arrow pointing directly at the symbol; three separate leader lines from adjacent circuit conductors (PP1-B1-120VN, PP1-B1-240VE, LP1-B1-277VN) terminate at the same box. Confirmed via crop. Unique instance (only one ATS on the sheet); the full descriptive callout is the literal drawn identifier for this equipment."
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#75,DS-30,plan,false,"Disconnect-switch symbol/tag drawn with a leader to a small square glyph, appears twice (once for WHSE-P-2, once for WHSE-P-3) with identical literal text both times -- treated as a repeatable type/rating mark (30A disconnect switch), listed once."
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#75,H13-480-VNF,plan,false,"Panel/panelboard tag with leader to a small rectangular glyph, adjacent to H13-480-VNR."
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#75,H13-480-VNR,plan,false,Panel/panelboard tag with leader to a small rectangular glyph near the MCC room.
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#75,LPB-H12-277VE,plan,false,"Existing panel tag with a leader line to a small rectangular panel glyph near the loading dock area (referenced again in the adjacent general note about the existing feed to LPB-14-277VE, but the drawn instance with the leader/glyph is this one)."
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#75,MCC-G14-480VQF,plan,false,Motor control center tag with a leader arrow pointing into the large MCC box glyph (drawn as a two-row rectangle).
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#75,MCC-G14-480VQR,plan,false,Motor control center tag with a leader arrow pointing into the same MCC box glyph as MCC-G14-480VQF (second row/section).
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#75,WHSE-P-2,plan,false,"Warehouse pump, unique instance tag next to a circled 'E' connection symbol in the mechanical room (Room C010/C011 area), with subordinate circuit note 'PPB-WH-277VE-13,15,17' beneath it (that circuit string is wiring/panel-circuit info, not itself a separate equipment tag, so not listed separately)."
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#75,WHSE-P-3,plan,false,"Warehouse pump, unique instance tag, same callout pattern as WHSE-P-2 with subordinate circuit note 'PPB-WH-277VE-19,21,23' (not counted separately, same reasoning)."
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#76,EWC,plan,false,"Electric water cooler (plumbing fixture). Drawn with its own small fixture symbol directly above the 'EWC' label, near the 'DUCTWORK CONNECTION AT ROOF LIFE' keynote callout. Unique instance."
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#76,HP-E,plan,false,"Heat pump/condensing-unit type mark ('HP-E CONDENSING UNIT' per the one spelled-out callout). Occurs 3 times on the sheet, each at its own dashed-box roof-equipment symbol with its own leader line, but always with the identical literal tag (no distinguishing suffix) -> treated as one repeatable type mark per the rules, listed once."
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#76,LPB-WH-277VE,plan,false,"Existing lighting panel B, warehouse, 277V. Drawn with a leader line from a small panel/surge-suppression symbol to text 'EXISTING LPB-WH-277VE'. Unique instance. This is the real tag behind the pipeline hint's spurious 'WH-277VE' fragment (missing the LPB- prefix)."
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#76,PPB-WH-120VE,plan,false,"Existing power panel B, warehouse, 120V. Same treatment as LPB-WH-277VE, adjacent surge-suppression symbol. Unique instance. Real tag behind the pipeline hint's spurious 'WH-120VE' fragment."
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#76,TR-30 W01,plan,false,Existing transformer. Drawn as an X-hatched box symbol with a leader line to text 'EXISTING TR-30 W01'. Unique instance mark (appears once). Text spans as 'EXISTING TR' + '-' + '30 W01' — the space before W01 (vs. the hyphenated LPB-WH-277VE/PPB-WH-120VE style below) leaves it ambiguous whether 'W01' is part of the tag or a separate location note; reported as drawn.
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#79,FDS-30,plan,false,"Circular equipment symbol next to Material Lift (WE01), leader labeled FDS-30 (fused disconnect switch). Unique instance."
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#79,LPB-WH-277VE,plan,false,Small panel-rectangle symbol below TR-30; leader text 'EXISTING LPB-WH-277VE' (lighting panelboard). Unique instance.
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#79,MX-1,plan,false,"Appears 3 times (near WHSE-SSHX-1/52, near WHSE-P-4/50, and near WHSE-EF-2/Door 54) labeling a mechanical-connection junction box symbol feeding different equipment. Same literal tag reused for the same connection type -> repeatable, listed once."
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#79,PPB-WH-120VE,plan,false,"Panel-rectangle symbol below LPB-WH-277VE; leader text 'EXISTING PPB-WH-120VE'. Distinct existing power panelboard, unique instance."
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#79,PPB-WH-120VE2,plan,false,Power panelboard box symbol adjacent to TX-WH-120VC; leader labeled PPB-WH-120VE2. Unique instance (distinct from PPB-WH-120VE existing panel elsewhere on sheet).
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#79,PPB-WH-277VE,plan,false,"Disconnect symbol below SPD-1; underlined leader labeled PPB-WH-277VE (new power panelboard fed from disconnect tapped on existing transformer secondary). Unique instance, distinct from the circuit-suffixed 'PPB-WH-277VE-##,##,##' labels used elsewhere purely as circuit references (those are excluded, not equipment tags)."
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#79,SPD-1,plan,false,Bracket-shaped device symbol in the same panel stack; underlined leader labeled SPD-1 (surge protective device). Unique instance.
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#79,TR-30,plan,false,"Box-with-X transformer symbol near corridor CBG1/firewall; leader text 'EXISTING TR-30 W01' - tag itself is TR-30 (EXISTING is a status modifier, W01 is the room it's in, not part of the tag)."
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#79,TX-WH-120VC,plan,false,"Transformer (30KVA, trapeze mounted above panel) drawn on box-with-X symbol near gridline 2.1/A; leader labeled TX-WH-120VC. Unique instance."
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#79,VFD-WHSE-RF-1,plan,false,"Variable frequency drive box symbol below WHSE-RF-1, labeled VFD-WHSE-RF-1 with '3HP' beneath. Unique instance, separate physical device from the fan itself."
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#79,WHSE-EF-2,plan,false,"Box/E equipment symbol near stairwell at bottom, leader labeled WHSE-EF-2 (warehouse exhaust fan); note number 40 below is a general-note ref, excluded from the tag."
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#79,WHSE-P-4/50,plan,false,"Circled equipment symbol near Relief Air Areaway (G00Y), fed via MX-1; leader labeled WHSE-P-4/50 (warehouse pump). Unique instance."
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#79,WHSE-RF-1,plan,false,"Warehouse refrigeration fan, circled 'E' equipment glyph in Sterile Consumables Storage (W05); leader labeled WHSE-RF-1 (second line below it, PPB-WH-277VE-14,16,18, is a circuit reference, not part of the tag - excluded)."
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#79,WHSE-SSHX-1/52,plan,false,"Circled 'E' equipment symbol near Chilled Water/Piping Areaway (G00X), fed via MX-1 connection; leader labeled WHSE-SSHX-1/52 (split-system heat exchanger unit). Treated as one literal tag string as drawn/underlined."
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#80,MX-14,plan,false,Underlined device tag immediately beside/below the WHSE-EF-1/42 fan symbol (likely a motor starter/mixing-box control device tied to that fan) — same underlined-tag formatting convention as VFD-WHSE-AHU-1. Unique instance.
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#80,VFD-WHSE-AHU-1,plan,false,"Variable frequency drive for WHSE-AHU-1 (labeled with '40HP' spec beneath, underlined formatting). Its own distinct box symbol just below/left of the AHU symbol. Unique instance."
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#80,WHSE-AHU-1,plan,false,"Air handling unit. Drawn with a circled '(E)' symbol on a leader line to an equipment box; label stack 'WHSE-AHU-1' / 'PPB-WH-277VE-8,10,12' underneath. Unique instance."
031_MO_VA_Project_589A4_20_158_Renovate_Warehouse_for.pdf#80,WHSE-EF-1/42,plan,false,"Exhaust fan tag, drawn directly above a circled '(E)' fan/motor symbol. Unique instance."
