# 14_OR_KlamathCC_LearningCtr_Mechanical.attrs.csv — ATTRIBUTE-tier ground truth for the ASSEMBLIES goal (mcp/scripts/assemblies-attr-eval.mjs).
#
# Authored from RENDERS (mcp/scripts/render-page-crop.mjs, 2-4x) by reading each table by eye;
# the pipeline's output for these sheets was not consulted. Where render and pipeline later
# differ, the RENDER decides. A key that looks wrong is written up in
# ASSEMBLIES_BUG_CATALOGUE.md, never edited (goals/ASSEMBLIES.md ANTI-GAMING).
# Tables drawn by seed 20260926 (reports/assemblies/tier2/01-split.json); transcription: reports/assemblies/key-work/14_OR_KlamathCC_LearningCtr_Mechanical.transcription.txt,
# expanded by mcp/scripts/assemblies-key-transcribe.mjs.
#
# Scope: Sheets M002 and M003 (pages 2 and 3) of the Klamath Community College childcare learning center bid and permit set (Pivot Architecture, with ColeBreit Engineering), the tables the second tier's seed drew for its DOAS, AIR_COOLED_CHILLER, BOILER, PUMP, FCU, HEAT_PUMP, OUTDOOR_AIR_UNIT, UNIT_HEATER and HEAT_EXCHANGER strata.
#   14_OR_KlamathCC_LearningCtr_Mechanical.pdf#2 | DEDICATED OUTDOOR AIR SYSTEM | DOAS | all 4 printed rows | render: page 2 crop 150,696,2000,146 at 3x in 7 tiles (MARK column repeated) and notes crop 150,840,950,80 at 3x; second read at 4x (crop 150,712,2000,130) of all 4 rows, every cell
#   14_OR_KlamathCC_LearningCtr_Mechanical.pdf#2 | AIR COOLED CHILLER | AIR_COOLED_CHILLER | all 1 printed row | render: page 2 crop 138,962,1327,72 at 3x in 5 tiles (MARK column repeated) and notes crop 138,1034,862,84 at 3x; second read at 4x (crop 138,990,1327,42) of the row, every cell
#   14_OR_KlamathCC_LearningCtr_Mechanical.pdf#2 | HOT WATER CONDENSING BOILER | BOILER | all 2 printed rows | render: page 2 crop 138,1160,1424,70 at 3x in 5 tiles (MARK column repeated) and notes crop 138,1228,862,117 at 3x; second read at 4x (crop 138,1175,1424,55) of both rows, every cell
#   14_OR_KlamathCC_LearningCtr_Mechanical.pdf#3 | HYDRONIC PUMPS | PUMP | all 8 printed rows | render: page 3 crop 192,73,1308,195 at 3x in 5 tiles (MARK column repeated) and notes crop 192,264,908,104 at 3x; second read at 4x (crop 192,90,1308,178) of all 8 rows, every cell
#   14_OR_KlamathCC_LearningCtr_Mechanical.pdf#3 | SPLIT SYSTEM HEAT PUMPS | FCU | the 2 indoor units (FC-01, FC-02); the outdoor units HP-01 and HP-02 are keyed as HEAT_PUMP in the next block | render: page 3 crop 192,411,1133,125 at 3x in 4 tiles (MARK column repeated) and notes crop 192,534,1133,96 at 3x; second read at 4x (crop 192,440,1133,96) of all 4 rows, every cell
#   14_OR_KlamathCC_LearningCtr_Mechanical.pdf#3 | SPLIT SYSTEM HEAT PUMPS | HEAT_PUMP | the 2 outdoor units (HP-01, HP-02); the indoor units FC-01 and FC-02 are keyed as FCU in the block above | render: page 3 crop 192,411,1133,125 at 3x in 4 tiles (MARK column repeated) and notes crop 192,534,1133,96 at 3x; second read at 4x (crop 192,440,1133,96) of all 4 rows, every cell
#   14_OR_KlamathCC_LearningCtr_Mechanical.pdf#3 | MAKE UP AIR UNITS | OUTDOOR_AIR_UNIT | all 1 printed row | render: page 3 crop 192,682,1058,104 at 3x in 4 tiles (MARK column repeated), notes included; second read at 4x (crop 192,700,1058,48) of the row, every cell
#   14_OR_KlamathCC_LearningCtr_Mechanical.pdf#3 | ELECTRIC HEATERS | UNIT_HEATER | all 3 printed rows | render: page 3 crop 192,1388,803,157 at 3x in 3 tiles (MARK column repeated), notes included; second read at 4x (crop 192,1410,803,85) of all 3 rows, every cell
#   14_OR_KlamathCC_LearningCtr_Mechanical.pdf#3 | HEAT EXCHANGER | HEAT_EXCHANGER | all 1 printed row | render: page 3 crop 1240,1349,1015,111 at 3x in 4 tiles (MARK column repeated), notes included; second read at 4x (crop 1240,1370,1015,55) of the row, every cell
# Covered attributes: every attribute of the family's key vocabulary (assemblies-key-transcribe.mjs KEY_ATTRIBUTES),
# one line per instance x attribute. Empty value + note 'not printed' = the table has no such column;
# empty value + note 'blank cell' = the column exists but this row prints nothing. Both score 'invented' if the pipeline fills them.
# Not counted: Manufacturer/model, weight, static pressures, brake horsepower, fan and motor speeds other than a pump's operating speed, energy-recovery temperatures and effectiveness, coil air temperatures, sensible capacity, MCA/MOCP/SCCR/FLA/amps, compressor and condenser-fan data, refrigerant data, efficiencies (EER, IPLV, AFUE, SEER, SEER2, HSPF2, duty efficiency), NPSH, gas pressures, turndown, flow limits, pressure drops, flue/air/gas connection sizes, LMTD, and every printed column outside the family's key vocabulary (mapped "-", still typed for audit).
# 14_OR_KlamathCC_LearningCtr_Mechanical: 9 table(s), 24 instance(s), 558 keyed attribute value(s) (242 printed, 316 empty)
sheet,table_title,tag,family,attribute,value,unit,source_header,note
14_OR_KlamathCC_LearningCtr_Mechanical.pdf#2,DEDICATED OUTDOOR AIR SYSTEM,DOAS-1,DOAS,hw_wpd_ft,0.7,ft,HEATING WATER COIL / WTR PD FT,
14_OR_KlamathCC_LearningCtr_Mechanical.pdf#2,DEDICATED OUTDOOR AIR SYSTEM,DOAS-1,DOAS,hw_mbh,,MBH,,not printed
14_OR_KlamathCC_LearningCtr_Mechanical.pdf#2,DEDICATED OUTDOOR AIR SYSTEM,DOAS-1,DOAS,hw_rows,2,,HEATING WATER COIL / ROWS,
14_OR_KlamathCC_LearningCtr_Mechanical.pdf#2,DEDICATED OUTDOOR AIR SYSTEM,DOAS-1,DOAS,hw_conn_in,,in,,not printed
14_OR_KlamathCC_LearningCtr_Mechanical.pdf#2,DEDICATED OUTDOOR AIR SYSTEM,DOAS-1,DOAS,hw_glycol_pct,,%,,not printed
14_OR_KlamathCC_LearningCtr_Mechanical.pdf#2,DEDICATED OUTDOOR AIR SYSTEM,DOAS-1,DOAS,steam_psig,,psig,,not printed
14_OR_KlamathCC_LearningCtr_Mechanical.pdf#2,DEDICATED OUTDOOR AIR SYSTEM,DOAS-1,DOAS,steam_lb_hr,,lb/hr,,not printed
14_OR_KlamathCC_LearningCtr_Mechanical.pdf#2,DEDICATED OUTDOOR AIR SYSTEM,DOAS-1,DOAS,gas_input_mbh,,MBH,,not printed
14_OR_KlamathCC_LearningCtr_Mechanical.pdf#2,DEDICATED OUTDOOR AIR SYSTEM,DOAS-1,DOAS,eh_kw,,kW,,not printed
14_OR_KlamathCC_LearningCtr_Mechanical.pdf#2,DEDICATED OUTDOOR AIR SYSTEM,DOAS-1,DOAS,humidifier,,,,not printed
14_OR_KlamathCC_LearningCtr_Mechanical.pdf#2,DEDICATED OUTDOOR AIR SYSTEM,DOAS-1,DOAS,energy_recovery,plate,,NOTE 2,note 2 (the table has no NOTES column; its notes apply to every unit): '100% OSA UNIT WITH STATIC PLATE ENERGY RECOVERY.'
14_OR_KlamathCC_LearningCtr_Mechanical.pdf#2,DEDICATED OUTDOOR AIR SYSTEM,DOAS-1,DOAS,filter_merv,,,,not printed
14_OR_KlamathCC_LearningCtr_Mechanical.pdf#2,DEDICATED OUTDOOR AIR SYSTEM,DOAS-1,DOAS,bas_interface,,,,not printed
14_OR_KlamathCC_LearningCtr_Mechanical.pdf#2,DEDICATED OUTDOOR AIR SYSTEM,DOAS-1,DOAS,volts,208,V,ELECTRICAL / V/PH: volts part,author's reading of the printed row
14_OR_KlamathCC_LearningCtr_Mechanical.pdf#2,DEDICATED OUTDOOR AIR SYSTEM,DOAS-1,DOAS,phase,3,,ELECTRICAL / V/PH: phase part,author's reading of the printed row
14_OR_KlamathCC_LearningCtr_Mechanical.pdf#2,DEDICATED OUTDOOR AIR SYSTEM,DOAS-2,DOAS,building,,,,not printed
14_OR_KlamathCC_LearningCtr_Mechanical.pdf#2,DEDICATED OUTDOOR AIR SYSTEM,DOAS-2,DOAS,floor,MEZZ,,LOCATION names a level,printed 'RR 160 MEZZ'; author's reading of the printed row
14_OR_KlamathCC_LearningCtr_Mechanical.pdf#2,DEDICATED OUTDOOR AIR SYSTEM,DOAS-2,DOAS,area_served,SECTOR B - NORTH,,SERVING,
14_OR_KlamathCC_LearningCtr_Mechanical.pdf#2,DEDICATED OUTDOOR AIR SYSTEM,DOAS-2,DOAS,qty,,,,not printed
14_OR_KlamathCC_LearningCtr_Mechanical.pdf#2,DEDICATED OUTDOOR AIR SYSTEM,DOAS-2,DOAS,supply_cfm,1290,cfm,SUPPLY FAN / AIRFLOW CFM,
14_OR_KlamathCC_LearningCtr_Mechanical.pdf#2,DEDICATED OUTDOOR AIR SYSTEM,DOAS-2,DOAS,oa_cfm_min,,cfm,,not printed
14_OR_KlamathCC_LearningCtr_Mechanical.pdf#2,DEDICATED OUTDOOR AIR SYSTEM,DOAS-2,DOAS,supply_fan_hp,1,hp,SUPPLY FAN / MOTOR / HP,
14_OR_KlamathCC_LearningCtr_Mechanical.pdf#2,DEDICATED OUTDOOR AIR SYSTEM,DOAS-2,DOAS,supply_fan_qty,,,,not printed
14_OR_KlamathCC_LearningCtr_Mechanical.pdf#2,DEDICATED OUTDOOR AIR SYSTEM,DOAS-2,DOAS,return_fan_hp,,hp,,not printed
14_OR_KlamathCC_LearningCtr_Mechanical.pdf#2,DEDICATED OUTDOOR AIR SYSTEM,DOAS-2,DOAS,exhaust_fan_hp,1.34,hp,EXHAUST FAN / MOTOR / HP,
14_OR_KlamathCC_LearningCtr_Mechanical.pdf#2,DEDICATED OUTDOOR AIR SYSTEM,DOAS-2,DOAS,vfd,no,,"SUPPLY FAN / MOTOR / CONTROL: VFD, or an ECM motor with no VFD",printed 'ECM'; author's reading of the printed row
14_OR_KlamathCC_LearningCtr_Mechanical.pdf#2,DEDICATED OUTDOOR AIR SYSTEM,DOAS-2,DOAS,economizer,,,,not printed
14_OR_KlamathCC_LearningCtr_Mechanical.pdf#2,DEDICATED OUTDOOR AIR SYSTEM,DOAS-2,DOAS,outdoor_air_pct,100,%,NOTE 2,note 2 (the table has no NOTES column; its notes apply to every unit): '100% OSA UNIT WITH STATIC PLATE ENERGY RECOVERY.'
14_OR_KlamathCC_LearningCtr_Mechanical.pdf#2,DEDICATED OUTDOOR AIR SYSTEM,DOAS-2,DOAS,cooling_type,chw,,CHILLED WATER COIL,every row prints the CHILLED WATER COIL block (water side EWT 46)
14_OR_KlamathCC_LearningCtr_Mechanical.pdf#2,DEDICATED OUTDOOR AIR SYSTEM,DOAS-2,DOAS,cooling_mbh,47.7,MBH,CHILLED WATER COIL / TOTAL COOL MBH,
14_OR_KlamathCC_LearningCtr_Mechanical.pdf#2,DEDICATED OUTDOOR AIR SYSTEM,DOAS-2,DOAS,cooling_tons,,tons,,not printed
14_OR_KlamathCC_LearningCtr_Mechanical.pdf#2,DEDICATED OUTDOOR AIR SYSTEM,DOAS-2,DOAS,dx_stages,,,,not printed
14_OR_KlamathCC_LearningCtr_Mechanical.pdf#2,DEDICATED OUTDOOR AIR SYSTEM,DOAS-2,DOAS,chw_gpm,8.5,gpm,CHILLED WATER COIL / FLOW GPM,
14_OR_KlamathCC_LearningCtr_Mechanical.pdf#2,DEDICATED OUTDOOR AIR SYSTEM,DOAS-2,DOAS,chw_ewt_f,46,F,CHILLED WATER COIL / EWT,
14_OR_KlamathCC_LearningCtr_Mechanical.pdf#2,DEDICATED OUTDOOR AIR SYSTEM,DOAS-2,DOAS,chw_lwt_f,53.8,F,CHILLED WATER COIL / LWT,
14_OR_KlamathCC_LearningCtr_Mechanical.pdf#2,DEDICATED OUTDOOR AIR SYSTEM,DOAS-2,DOAS,chw_wpd_ft,5.2,ft,CHILLED WATER COIL / WTR PD FT,
14_OR_KlamathCC_LearningCtr_Mechanical.pdf#2,DEDICATED OUTDOOR AIR SYSTEM,DOAS-2,DOAS,chw_mbh,,MBH,,not printed
14_OR_KlamathCC_LearningCtr_Mechanical.pdf#2,DEDICATED OUTDOOR AIR SYSTEM,DOAS-2,DOAS,chw_rows,6,,CHILLED WATER COIL / ROWS,
14_OR_KlamathCC_LearningCtr_Mechanical.pdf#2,DEDICATED OUTDOOR AIR SYSTEM,DOAS-2,DOAS,chw_conn_in,,in,,not printed
14_OR_KlamathCC_LearningCtr_Mechanical.pdf#2,DEDICATED OUTDOOR AIR SYSTEM,DOAS-2,DOAS,chw_glycol_pct,,%,,not printed
14_OR_KlamathCC_LearningCtr_Mechanical.pdf#2,DEDICATED OUTDOOR AIR SYSTEM,DOAS-2,DOAS,heating_type,hw,,HEATING WATER COIL,every row prints the HEATING WATER COIL block (water side EWT 130 / LWT 110)
14_OR_KlamathCC_LearningCtr_Mechanical.pdf#2,DEDICATED OUTDOOR AIR SYSTEM,DOAS-2,DOAS,heating_mbh,43.6,MBH,HEATING WATER COIL / HEAT MBH,
14_OR_KlamathCC_LearningCtr_Mechanical.pdf#2,DEDICATED OUTDOOR AIR SYSTEM,DOAS-2,DOAS,hw_gpm,3,gpm,HEATING WATER COIL / FLOW GPM,
14_OR_KlamathCC_LearningCtr_Mechanical.pdf#2,DEDICATED OUTDOOR AIR SYSTEM,DOAS-2,DOAS,hw_ewt_f,130,F,HEATING WATER COIL / EWT,
14_OR_KlamathCC_LearningCtr_Mechanical.pdf#2,DEDICATED OUTDOOR AIR SYSTEM,DOAS-2,DOAS,hw_lwt_f,110,F,HEATING WATER COIL / LWT,
14_OR_KlamathCC_LearningCtr_Mechanical.pdf#2,DEDICATED OUTDOOR AIR SYSTEM,DOAS-2,DOAS,hw_wpd_ft,1.2,ft,HEATING WATER COIL / WTR PD FT,
14_OR_KlamathCC_LearningCtr_Mechanical.pdf#2,DEDICATED OUTDOOR AIR SYSTEM,DOAS-2,DOAS,hw_mbh,,MBH,,not printed
14_OR_KlamathCC_LearningCtr_Mechanical.pdf#2,DEDICATED OUTDOOR AIR SYSTEM,DOAS-2,DOAS,hw_rows,2,,HEATING WATER COIL / ROWS,
14_OR_KlamathCC_LearningCtr_Mechanical.pdf#2,DEDICATED OUTDOOR AIR SYSTEM,DOAS-2,DOAS,hw_conn_in,,in,,not printed
14_OR_KlamathCC_LearningCtr_Mechanical.pdf#2,DEDICATED OUTDOOR AIR SYSTEM,DOAS-2,DOAS,hw_glycol_pct,,%,,not printed
14_OR_KlamathCC_LearningCtr_Mechanical.pdf#2,DEDICATED OUTDOOR AIR SYSTEM,DOAS-2,DOAS,steam_psig,,psig,,not printed
14_OR_KlamathCC_LearningCtr_Mechanical.pdf#2,DEDICATED OUTDOOR AIR SYSTEM,DOAS-2,DOAS,steam_lb_hr,,lb/hr,,not printed
14_OR_KlamathCC_LearningCtr_Mechanical.pdf#2,DEDICATED OUTDOOR AIR SYSTEM,DOAS-2,DOAS,gas_input_mbh,,MBH,,not printed
14_OR_KlamathCC_LearningCtr_Mechanical.pdf#2,DEDICATED OUTDOOR AIR SYSTEM,DOAS-2,DOAS,eh_kw,,kW,,not printed
14_OR_KlamathCC_LearningCtr_Mechanical.pdf#2,DEDICATED OUTDOOR AIR SYSTEM,DOAS-2,DOAS,humidifier,,,,not printed
14_OR_KlamathCC_LearningCtr_Mechanical.pdf#2,DEDICATED OUTDOOR AIR SYSTEM,DOAS-2,DOAS,energy_recovery,plate,,NOTE 2,note 2 (the table has no NOTES column; its notes apply to every unit): '100% OSA UNIT WITH STATIC PLATE ENERGY RECOVERY.'
14_OR_KlamathCC_LearningCtr_Mechanical.pdf#2,DEDICATED OUTDOOR AIR SYSTEM,DOAS-2,DOAS,filter_merv,,,,not printed
14_OR_KlamathCC_LearningCtr_Mechanical.pdf#2,DEDICATED OUTDOOR AIR SYSTEM,DOAS-2,DOAS,bas_interface,,,,not printed
14_OR_KlamathCC_LearningCtr_Mechanical.pdf#2,DEDICATED OUTDOOR AIR SYSTEM,DOAS-2,DOAS,volts,208,V,ELECTRICAL / V/PH: volts part,author's reading of the printed row
14_OR_KlamathCC_LearningCtr_Mechanical.pdf#2,DEDICATED OUTDOOR AIR SYSTEM,DOAS-2,DOAS,phase,3,,ELECTRICAL / V/PH: phase part,author's reading of the printed row
14_OR_KlamathCC_LearningCtr_Mechanical.pdf#2,DEDICATED OUTDOOR AIR SYSTEM,DOAS-3,DOAS,building,,,,not printed
14_OR_KlamathCC_LearningCtr_Mechanical.pdf#2,DEDICATED OUTDOOR AIR SYSTEM,DOAS-3,DOAS,floor,MEZZ,,LOCATION names a level,printed 'RR 133 MEZZ'; author's reading of the printed row
14_OR_KlamathCC_LearningCtr_Mechanical.pdf#2,DEDICATED OUTDOOR AIR SYSTEM,DOAS-3,DOAS,area_served,SECTOR A - EAST,,SERVING,
14_OR_KlamathCC_LearningCtr_Mechanical.pdf#2,DEDICATED OUTDOOR AIR SYSTEM,DOAS-3,DOAS,qty,,,,not printed
14_OR_KlamathCC_LearningCtr_Mechanical.pdf#2,DEDICATED OUTDOOR AIR SYSTEM,DOAS-3,DOAS,supply_cfm,2215,cfm,SUPPLY FAN / AIRFLOW CFM,
14_OR_KlamathCC_LearningCtr_Mechanical.pdf#2,DEDICATED OUTDOOR AIR SYSTEM,DOAS-3,DOAS,oa_cfm_min,,cfm,,not printed
