sheet,tag,role,in_table,note
086_CA_Contra_Costa_College_Early_Learning_Center.pdf#6,AC-5,plan,false,"Physical rooftop AC unit, unique instance mark, hexagon tag above the rightmost bottom-row unit (mirrors AC-4 position)."
086_CA_Contra_Costa_College_Early_Learning_Center.pdf#6,AC-6,plan,false,"Physical rooftop AC unit, unique instance mark, hexagon tag above 3rd bottom-row unit."
086_CA_Contra_Costa_College_Early_Learning_Center.pdf#6,AC-7,plan,false,"Physical rooftop AC unit, unique instance mark, hexagon tag above 2nd bottom-row unit."
086_CA_Contra_Costa_College_Early_Learning_Center.pdf#6,AC-8,plan,false,"Physical rooftop AC unit, unique instance mark, hexagon tag above leftmost bottom-row unit, fed by the diagonal leader from keynote 3 (10'-0"" MIN TYP clearance note)."
086_CA_Contra_Costa_College_Early_Learning_Center.pdf#6,EF-1,plan,false,"Roof exhaust fan, unique instance mark, hexagon at bottom-center ridge of the main gable, with damper symbol above it."
086_CA_Contra_Costa_College_Early_Learning_Center.pdf#6,EF-2,plan,false,"Roof exhaust fan, unique instance mark, hexagon next to the GH-A vent-stack cluster (gable valley near center), with keynote-2 arrow (economizer/OA accessory note) nearby."
086_CA_Contra_Costa_College_Early_Learning_Center.pdf#6,EF-3,plan,false,"Roof exhaust fan, unique instance mark, hexagon adjacent to EF-2/GH-A cluster, right side."
086_CA_Contra_Costa_College_Early_Learning_Center.pdf#6,EF-4,plan,false,"Roof exhaust fan, unique instance mark, hexagon near top-left of the AC-unit cluster, with a small damper/motor symbol."
086_CA_Contra_Costa_College_Early_Learning_Center.pdf#6,EF-5,plan,false,"Roof exhaust fan, unique instance mark, hexagon at far upper-left of the AC-unit cluster, feeding the diagonal 10'-0"" MIN leader toward AC-8."
086_CA_Contra_Costa_College_Early_Learning_Center.pdf#6,EF-6,plan,false,"Roof exhaust fan, unique instance mark, hexagon at bottom ridge near gridline A.4/second gable, with damper symbol above."
086_CA_Contra_Costa_College_Early_Learning_Center.pdf#6,EF-7,plan,false,"Roof exhaust fan, unique instance mark, hexagon at lower-left of plan (stacked directly below EF-8)."
086_CA_Contra_Costa_College_Early_Learning_Center.pdf#6,EF-8,plan,false,"Roof exhaust fan, unique instance mark, hexagon at lower-left of plan (stacked directly above EF-7), near gridline B."
086_CA_Contra_Costa_College_Early_Learning_Center.pdf#6,GH-A,plan,false,"Distinct roof equipment glyph (hexagon) labeled GH-A in the center gable valley, next to EF-2/EF-3 and a small motorized-damper symbol and a filled square (fan/motor) icon; unique instance mark, matches the GH-A callout also seen on page 5's floor plan (same building system, e.g. a gooseneck/gravity vent hood or gateway unit)."
