sheet,tag,role,in_table,note
010_US_WWYK240146_Design_Implement_Monitoring_Control.pdf#31,B214AHUCPU1,plan,false,"Quoted RTU/control-panel controller tag ('B214AHUCPU1') in an 'EXISTING RTU PANEL' callout box, leader arrow to a small square equipment glyph drawn on the aerial photo near B214. Exact textSpans match (with quotes) at x0=953.5,y0=383.3."
010_US_WWYK240146_Design_Implement_Monitoring_Control.pdf#31,B3706_CP01,plan,false,"Quoted RTU/control-panel controller tag ('B3706_CP01') in an 'EXISTING RTU PANEL' callout, leader arrow to a small square equipment glyph near building B3706. Exact textSpans match at x0=1863.6,y0=1462.8."
010_US_WWYK240146_Design_Implement_Monitoring_Control.pdf#31,B2136_CPU1,plan,false,"Quoted RTU/control-panel controller tag ('B2136_CPU1') in an 'EXISTING RTU PANEL' callout, leader arrow to a small square equipment glyph near building B2136 (drawn next to a small water tank icon). Exact textSpans match at x0=2363.3,y0=2191.5."
010_US_WWYK240146_Design_Implement_Monitoring_Control.pdf#7,IW-LS-3,plan,false,"Unique instance tag for the existing lift station equipment. Drawn as label box 'EXISTING LIFT STATION / IW-LS-3' with a leader line pointing to the small hatched pump/lift-station structure symbol at approx. PDF-point (620,830) on the plan (confirmed visually in a zoomed crop). Exact string 'IW-LS-3' confirmed in textSpans dump at x0=1080.2,y0=1684.8 (pixel-space, scale2), right below the matching 'EXISTING LIFT STATION' span at x0=921.1,y0=1660.6 — real vector text, exact match, no gap. The same literal tag also appears in the sheet's own title block ('CIVIL SITE PLAN IW-LS-3', textSpans x0=4737.3,y0=2632) and drawing title ('SITE PLAN IW-LS-3', x0=391.9,y0=2844.2) and view bubble label, but that's the sheet's own title referencing the same single piece of equipment, not a second physical instance, so it is listed only once."
010_US_WWYK240146_Design_Implement_Monitoring_Control.pdf#8,IW-LS-10,plan,false,"Unique instance mark for the existing lift station. Labeled 'EXISTING LIFT STATION / IW-LS-10' in a box callout with a leader line pointing at the lift-station structure/vault symbol (screened diamond hatch + building outline near COMM/FM line crossing, upper-left/center of plan). Exact text confirmed in textSpans twice: once as the plan callout (x0=731.3,y0=1798.8, device px = pt*2) and once as the sheet-title repetition 'SITE PLAN IW-LS-10' in the title block (x0=391.9,y0=2844.2) — same tag, counted once. Only equipment tag found anywhere on this sheet."
010_US_WWYK240146_Design_Implement_Monitoring_Control.pdf#9,IW-LS-2280,plan,false,"Existing lift station equipment tag on sheet C-103 'CIVIL SITE PLAN IW-LS-2280'. Drawn as a text callout box ('EXISTING LIFT STATION / IW-LS-2280') with a leader line pointing to the lift-station equipment symbol (a small fenced/boxed structure with piping) near grid E1. Exact text confirmed via textSpans: two separate spans ""EXISTING LIFT STATION"" (x0=1150.1,y0=355.5) and ""IW-LS-2280"" (x0=1149.6,y0=379.7) sit directly above/adjacent to each other forming the two-line callout, matching the visual. This is a unique instance mark (one specific lift station), not a repeatable schedule type. The same literal string IW-LS-2280 also appears in the sheet title block/title ('SITE PLAN IW-LS-2280', x0=4737.3,y0=2600.3) and drawing-title strip at bottom left, but those occurrences are the sheet title, not a plan-drawn equipment tag, and were not counted as separate instances."
010_US_WWYK240146_Design_Implement_Monitoring_Control.pdf#18,B214AHU4CPU1,plan,false,"Callout 'EXISTING PANEL / B214AHU4CPU1' with a leader line pointing to a small rectangular panel symbol drawn on the aerial site-plan background (near keynote bubble 3, which cross-references it as the Honeywell panel on 2nd floor of Bldg 214). Exact text confirmed in textSpans as two separate lines 'EXISTING PANEL' (x0=2091.8,y0=464) and 'B214AHU4CPU1' (x0=2091.8,y0=488.2). Unique instance mark (one specific existing control panel)."
010_US_WWYK240146_Design_Implement_Monitoring_Control.pdf#18,IW-LS-3,plan,false,"Callout 'EXISTING LIFT STATION / IW-LS-3' with a leader/arrow pointing down to the lift-station structure on the aerial background. Exact text confirmed in textSpans: 'EXISTING LIFT STATION' (x0=1314,y0=1753.8) and 'IW-LS-3' (x0=1472.7,y0=1778). This same 'IW-LS-3' string is also reused in the sheet title block (SHEET TITLE 'INSTRUMENTATION SITE PLAN IW-LS-3' and drawing title 'SITE PLAN IW-LS-3') but that is sheet naming/title-block text, not a second equipment instance — the equipment tag itself appears once on the plan. Unique instance mark."
010_US_WWYK240146_Design_Implement_Monitoring_Control.pdf#21,IW-LS-6N,plan,false,"Unique lift-station instance. Two-line callout 'EXISTING LIFT STATION / IW-LS-6N' with a leader/arrow pointing to a small rectangular equipment symbol drawn over the aerial site photo (north lift station, near grid 4/E). Exact match to textSpans entries {""EXISTING LIFT STATION"", x0=2998.1,y0=540.5} and {""IW-LS-6N"", x0=3143.5,y0=564.8}."
010_US_WWYK240146_Design_Implement_Monitoring_Control.pdf#21,IW-LS-6S,plan,false,"Unique lift-station instance (south of IW-LS-6N). Two-line callout 'EXISTING LIFT STATION / IW-LS-6S' with leader/arrow to a separate rectangular equipment symbol on the aerial background. Exact match to textSpans {""EXISTING LIFT STATION"", x0=2976.7,y0=903.2} and {""IW-LS-6S"", x0=3122.4,y0=927.4}."
010_US_WWYK240146_Design_Implement_Monitoring_Control.pdf#21,B2136_CPU1,plan,false,"Unique existing controls panel instance near building B2136, lower-left of sheet. Two-line callout 'EXISTING PANEL / B2136_CPU1' with leader/arrow to a small rectangular panel symbol; keynote bubbles (1)(2) sit at the leader's tail and (3) beside the label -- those circled numbers are keynote references, not part of the tag, and were excluded. Exact match to textSpans {""EXISTING PANEL"", x0=526.8,y0=1886.9} and {""B2136_CPU1"", x0=526.8,y0=1903.2}."
010_US_WWYK240146_Design_Implement_Monitoring_Control.pdf#19,IW-LS-10,plan,false,"Existing lift station equipment tag, drawn as a callout box (""EXISTING LIFT STATION / IW-LS-10"") with a leader arrow pointing to the actual lift-station symbol/photo on the aerial site plan, near building B3703. Exact text confirmed in textSpans as two separate runs ""EXISTING LIFT STATION"" (x0=1001.8,y0=1522.4) and ""IW-LS-10"" (x0=1149.6,y0=1546.6) forming one callout box. Unique instance mark (only one lift station on this sheet). Note: the same literal string ""IW-LS-10"" also appears twice more on the sheet as the drawing/site-plan title (""INSTRUMENTATION SITE PLAN IW-LS-10"" title-block text, and ""01 SITE PLAN IW-LS-10"" view title) — those two are NOT equipment tags, just the sheet/view name, and should not be counted as additional tag instances."
010_US_WWYK240146_Design_Implement_Monitoring_Control.pdf#19,B3706_CP01,plan,false,"Existing control panel equipment tag, drawn as a callout box (""EXISTING PANEL / B3706_CP01"") with a leader line pointing to a small panel symbol on the exterior wall of building B3706, near keynote bubble 3. Exact text confirmed in textSpans as two runs ""EXISTING PANEL"" (x0=2675.8,y0=1159.2) and ""B3706_CP01"" (x0=2675.8,y0=1183.5). Unique instance mark (only one panel referenced on this sheet)."
010_US_WWYK240146_Design_Implement_Monitoring_Control.pdf#20,IW-LS-2280,plan,false,"Instrument/lift-station tag drawn in a leader-line callout box (""EXISTING LIFT STATION / IW-LS-2280"") pointing to the existing lift station location near the top of the site plan. Exact match confirmed in textSpans at x0=2123.8,y0=716.4 (paired with the 'EXISTING LIFT STATION' description line directly above it at y0=691.9). This is the sheet's one clear unique equipment instance tag. The string 'IW-LS-2280' also appears twice more on the sheet (in the drawing-view title 'SITE PLAN IW-LS-2280' and in the sheet-title block 'INSTRUMENTATION SITE PLAN IW-LS-2280') but those are view/sheet titles, not plan equipment callouts, and are correctly excluded from the tag count."
010_US_WWYK240146_Design_Implement_Monitoring_Control.pdf#20,EMSC PANEL,plan,false,"Callout box ""EXISTING PANEL / EMSC PANEL"" with a leader line to a bracket-shaped existing-panel symbol on the plan (near keynote bubble 3, which explains it is the Honeywell/EMSC panel referenced on the second floor of Building 2280). Exact match confirmed in textSpans: 'EXISTING PANEL' at x0=1656.2,y0=1480.8 and 'EMSC PANEL' at x0=1656.2,y0=1505.0. Borderline case: unlike typical hyphen+number tags (e.g. VAV-12), this identifier has no digits and reads as a panel name rather than a numbered tag, but it is a genuine drawn equipment callout naming a specific control panel, so it is recorded here for completeness."
